中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,397 Mbps,50892 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,1200 Mbps,153600 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,298 Mbps,38195 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,49 ms,992 Mbps,126976 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,431 Mbps,55193 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,56 ms,358 Mbps,45875 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,51 ms,447 Mbps,57241 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,417 Mbps,53452 kB/s
8.209.70.62,443,2a0b:21c0:1007:c7:0:fcab:9528:c305,DE,Frankfurt,隧道,106 ms,197 Mbps,25292 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,374 Mbps,47923 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,43 Mbps,5524 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,182 Mbps,23347 kB/s
158.101.210.88,443,163.123.193.5,DE,Frankfurt,隧道,105 ms,180 Mbps,23040 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,320 Mbps,41062 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,808 Mbps,103424 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,112 Mbps,14336 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,435 Mbps,55705 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,52 ms,397 Mbps,50892 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,69 ms,388 Mbps,49766 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,122 Mbps,15667 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,15 Mbps,1988 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,99 ms,37 Mbps,4840 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,418 Mbps,53555 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,432 Mbps,55398 kB/s
141.147.68.43,443,98.98.156.22,AE,Frankfurt,隧道,107 ms,107 Mbps,13721 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,110 ms,151 Mbps,19353 kB/s
164.90.152.148,443,2604:a880:4:1d0::1c8:7000,US,San Jose,隧道,201 ms,397 Mbps,50892 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,204 ms,34 Mbps,4398 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,117 ms,739 Mbps,94617 kB/s
158.101.203.37,443,2a0b:21c0:1007:1cb:0:e7b:2a2d:c018,DE,Frankfurt,隧道,110 ms,205 Mbps,26316 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,53 ms,449 Mbps,57548 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,58 ms,375 Mbps,48025 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,190 Mbps,24371 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,399 Mbps,51097 kB/s
8.222.204.128,443,8.222.204.128,SG,Singapore,中转,214 ms,70 Mbps,8994 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,209 Mbps,26828 kB/s
141.148.240.73,443,2a0b:21c0:100a:1b0:0:97ba:4b58:8133,DE,Frankfurt,隧道,105 ms,112 Mbps,14336 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,223 ms,91 Mbps,11673 kB/s
8.211.49.43,443,2a0b:21c0:100a:1b0:0:8354:d4f3:cd47,DE,Frankfurt,隧道,107 ms,109 Mbps,14028 kB/s
141.144.198.160,443,2a0b:21c0:100a:1b2:0:dd7f:9c80:ae87,DE,Frankfurt,隧道,105 ms,111 Mbps,14233 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,184 Mbps,23552 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,216 ms,65 Mbps,8333 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,177 ms,103 Mbps,13209 kB/s
144.22.252.124,443,144.22.252.124,BR,S
