中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:8d,US,Los Angeles,隧道,26 ms,78 Mbps,10035 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,351 Mbps,44953 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,28 ms,1920 Mbps,245760 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,6 ms,1048 Mbps,134144 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,26 ms,1168 Mbps,149504 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,53 ms,63 Mbps,8073 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,582 Mbps,74547 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,33 ms,747 Mbps,95641 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,84 ms,553 Mbps,70860 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,43 ms,2008 Mbps,257024 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,26 ms,676 Mbps,86630 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,60 ms,1304 Mbps,166912 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,47 ms,760 Mbps,97382 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,45 ms,9 Mbps,1274 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,345 Mbps,44236 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,33 ms,904 Mbps,115712 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,63 ms,376 Mbps,48230 kB/s
152.70.117.136,443,152.70.117.136,US,San Jose,中转,7 ms,317 Mbps,40652 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,1368 Mbps,175104 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,689 Mbps,88268 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,2 ms,183 Mbps,23449 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,157 ms,110 Mbps,14131 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,71 ms,248 Mbps,31744 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,38 ms,516 Mbps,66048 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,81 ms,72 Mbps,9283 kB/s
64.110.103.69,443,64.110.103.69,,Osaka,中转,0 ms,12 Mbps,1550 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,153 ms,142 Mbps,18227 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,360 Mbps,46182 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,202 ms,41 Mbps,5371 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,172 ms,77 Mbps,9953 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,117 Mbps,15052 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,201 ms,121 Mbps,15564 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,84 ms,19 Mbps,2458 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,154 ms,84 Mbps,10752 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,147 ms,31 Mbps,3984 kB/s
130.162.163.183,443,2a0b:21c0:1007:1c7:0:69a0:961c:497e,DE,Frankfurt,隧道,155 ms,112 Mbps,14336 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,120 Mbps,15360 kB/s
140.238.15.251,443,2603:c022:8002:6966::10,KR,Seoul,隧道,130 ms,40 Mbps,5193 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,159 ms,41 Mbps,5309 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,171 ms,84 Mbps,10752 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,198 ms,3 Mbps,425 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,149 ms,73 Mbps,9463 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,78 ms,45 Mbps,5856 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,143 ms,118 Mbps,15155 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,155 ms,103 Mbps,13209 kB/s
144.21.36.68,443,163.123.193.7,DE,Frankfurt,隧道,154 ms,109 Mbps,14028 kB/s
132.145.232.64,443,2a0b:21c0:100a:1b1:0:553:c27d:2246,DE,Frankfurt,隧道,153 ms,108 Mbps,13926 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,172 Mbps,22016 kB/s
130.162.247.171,443,98.98.156.18,AE,Frankfurt,隧道,177 ms,83 Mbps,10649 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,231 ms,2 Mbps,286 kB/s
141.144.201.17,443,2606:f240:f00:a683:0:4942:52f0:4ec3,US,Frankfurt,隧道,155 ms,104 Mbps,13312 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,102 Mbps,13107 kB/s
8.217.64.144,443,8.217.64.144,HK,Hong Kong,中转,149 ms,98 Mbps,12595 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,171 ms,70 Mbps,9006 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,150 ms,119 Mbps,15257 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,24 ms,480 Mbps,61542 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,170 ms,70 Mbps,9059 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,21 ms,535 Mbps,68505 kB/s
138.2.72.153,443,138.2.72.153,SG,Singapore,中转,191 ms,62 Mbps,7976 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,171 ms,100 Mbps,12902 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,222 ms,79 Mbps,10137 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,171 ms,27 Mbps,3531 kB/s
141.147.77.180,443,2a0b:21c0:100a:1b7:0:780:191e:8afa,DE,Frankfurt,隧道,156 ms,99 Mbps,12697 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,37 Mbps,4753 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,170 ms,65 Mbps,8368 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,131 ms,100 Mbps,12902 kB/s
