中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,8 ms,7 Mbps,972 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,2 ms,720 Mbps,92160 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,229 Mbps,29388 kB/s
138.197.104.86,443,138.197.104.86,US,Newark,中转,7 ms,1344 Mbps,172032 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,75 ms,45 Mbps,5882 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,29 ms,72 Mbps,9307 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,19 ms,1336 Mbps,171008 kB/s
47.254.151.162,443,2606:f240:f00:46c4:0:2ed1:1745:a0d3,US,Frankfurt,隧道,87 ms,124 Mbps,15974 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,51 Mbps,6589 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,24 ms,88 Mbps,11366 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,19 ms,776 Mbps,99328 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,25 ms,35 Mbps,4560 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,185 ms,49 Mbps,6356 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,90 ms,48 Mbps,6260 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,91 ms,48 Mbps,6242 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,222 Mbps,28467 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,85 ms,45 Mbps,5807 kB/s
144.22.252.124,443,144.22.252.124,BR,S
