中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,505 Mbps,64716 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,104 ms,251 Mbps,32153 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,82 ms,42 Mbps,5410 kB/s
35.230.79.26,443,34.19.126.64,US,Seattle,隧道,76 ms,297 Mbps,38092 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,5 ms,32 Mbps,4119 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,43 ms,62 Mbps,7947 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,113 Mbps,14540 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,77 ms,300 Mbps,38400 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,16 ms,64 Mbps,8272 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,115 ms,206 Mbps,26419 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,167 ms,209 Mbps,26828 kB/s
192.9.138.241,443,192.9.138.241,US,246 Mbps,31539 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,621 Mbps,79564 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,26 ms,396 Mbps,50790 kB/s
35.197.23.75,443,34.19.126.64,US,Seattle,隧道,76 ms,311 Mbps,39833 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,90 ms,233 Mbps,29900 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,103 ms,509 Mbps,65228 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,44 Mbps,5725 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,296 Mbps,37990 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,215 Mbps,27545 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,106 ms,221 Mbps,28364 kB/s
138.2.159.242,443,2a0b:21c0:1007:1cb:0:d995:6006:7a9f,DE,Frankfurt,隧道,92 ms,213 Mbps,27340 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,136 ms,238 Mbps,30515 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,96 Mbps,12288 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,219 Mbps,28057 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,45 Mbps,5764 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,74 Mbps,9503 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,97 ms,0 Mbps,98 kB/s
