中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,92 Mbps,11776 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,36 Mbps,4628 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,55 ms,37 Mbps,4755 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,51 ms,43 Mbps,5517 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,57 ms,83 Mbps,10649 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,36 Mbps,4672 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,21 ms,29 Mbps,3829 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,33 Mbps,4258 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,41 ms,48 Mbps,6233 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,36 Mbps,4687 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,21 ms,84 Mbps,10854 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,149 ms,63 Mbps,8115 kB/s
193.122.197.111,443,193.122.197.111,US,28 Mbps,3612 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,34 Mbps,4452 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:367,US,Los Angeles,隧道,57 ms,29 Mbps,3717 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,32 Mbps,4167 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,19 Mbps,2501 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,30 ms,70 Mbps,9070 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,18 Mbps,2343 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,34 Mbps,4359 kB/s
35.197.23.75,443,34.145.46.165,US,Seattle,隧道,50 ms,36 Mbps,4725 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,41 Mbps,5355 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,29 ms,56 Mbps,7287 kB/s
35.230.79.26,443,34.145.46.165,US,Seattle,隧道,54 ms,32 Mbps,4143 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,152 ms,18 Mbps,2356 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,54 ms,35 Mbps,4500 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,34 Mbps,4445 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,13 Mbps,1699 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,52 ms,30 Mbps,3885 kB/s
