中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,17 ms,264 Mbps,33792 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,2 ms,64 Mbps,8298 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,291 Mbps,37273 kB/s
172.104.127.132,443,172.104.127.132,JP,Tokyo,中转,105 ms,180 Mbps,23040 kB/s
138.197.104.86,443,138.197.104.86,US,Newark,中转,79 ms,308 Mbps,39526 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,74 ms,294 Mbps,37683 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,44 ms,84 Mbps,10752 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,45 ms,1408 Mbps,180224 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,26 ms,324 Mbps,41472 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,57 ms,45 Mbps,5794 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,74 ms,399 Mbps,51097 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,22 ms,51 Mbps,6635 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,112 ms,53 Mbps,6798 kB/s
104.248.63.25,443,104.248.63.25,US,Newark,中转,76 ms,302 Mbps,38707 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,45 Mbps,5768 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:fe,US,Los Angeles,隧道,236 ms,93 Mbps,11980 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,109 ms,11 Mbps,1506 kB/s
104.236.65.156,443,104.236.65.156,US,Newark,中转,88 ms,269 Mbps,34508 kB/s
45.76.220.61,443,45.76.220.61,JP,Tokyo,中转,104 ms,140 Mbps,18022 kB/s
172.104.120.67,443,172.104.120.67,JP,Tokyo,中转,104 ms,176 Mbps,22630 kB/s
18.183.158.211,443,18.183.158.211,JP,Tokyo,中转,106 ms,210 Mbps,26931 kB/s
158.101.141.147,443,158.101.141.147,JP,Tokyo,中转,245 ms,43 Mbps,5569 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,131 ms,147 Mbps,18841 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,137 ms,58 Mbps,7437 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,168 ms,90 Mbps,11571 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,173 ms,92 Mbps,11878 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,155 ms,31 Mbps,4038 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,141 ms,44 Mbps,5636 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,77 ms,4 Mbps,525 kB/s
8.219.54.203,443,8.219.54.203,SG,Singapore,中转,168 ms,80 Mbps,10342 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,177 ms,109 Mbps,14028 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,168 ms,93 Mbps,11980 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,134 ms,133 Mbps,17100 kB/s
140.238.37.208,443,2603:c021:8014:2f20:8113:6e70:2fc2:cf3c,JP,Tokyo,隧道,160 ms,42 Mbps,5492 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,173 ms,107 Mbps,13721 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,154 ms,41 Mbps,5251 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,152 ms,105 Mbps,13516 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,152 ms,90 Mbps,11571 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,168 ms,62 Mbps,7999 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,174 ms,60 Mbps,7792 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,166 ms,102 Mbps,13107 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,148 ms,37 Mbps,4811 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,135 ms,123 Mbps,15769 kB/s
8.222.233.183,443,8.222.233.183,SG,Singapore,中转,168 ms,107 Mbps,13721 kB/s
