中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.132.79,443,104.28.201.73,US,San Jose,隧道,21 ms,392 Mbps,50176 kB/s
129.159.47.255,443,129.159.47.255,US,San Jose,中转,18 ms,65 Mbps,8331 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,19 ms,511 Mbps,65433 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,70 ms,48 Mbps,6167 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,16 ms,100 Mbps,12800 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,41 Mbps,5302 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,28 ms,1168 Mbps,149504 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,73 ms,47 Mbps,6056 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,192 ms,383 Mbps,49049 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,33 ms,71 Mbps,9121 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,142 ms,120 Mbps,15462 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,80 ms,1 Mbps,217 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,233 ms,89 Mbps,11468 kB/s
138.2.104.102,443,138.2.104.102,SG,Singapore,中转,170 ms,106 Mbps,13619 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,72 ms,7 Mbps,970 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,25 ms,210 Mbps,26931 kB/s
141.147.50.221,443,98.98.166.178,AE,Frankfurt,隧道,155 ms,99 Mbps,12697 kB/s
132.226.10.65,443,132.226.10.65,JP,Tokyo,中转,153 ms,44 Mbps,5671 kB/s
138.3.251.90,443,98.98.156.22,AE,Frankfurt,隧道,154 ms,103 Mbps,13209 kB/s
