中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,135 ms,251 Mbps,32153 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,67 ms,45 Mbps,5840 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,80 ms,262 Mbps,33587 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,74 Mbps,9472 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,30 ms,7 Mbps,969 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,70 ms,42 Mbps,5483 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,230 Mbps,29491 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,31 ms,62 Mbps,8026 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,81 ms,279 Mbps,35737 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,77 ms,49 Mbps,6376 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,80 ms,254 Mbps,32563 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,1 ms,1024 Mbps,131072 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,85 ms,41 Mbps,5275 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,80 ms,44 Mbps,5692 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,80 ms,49 Mbps,6341 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,73 ms,285 Mbps,36556 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,70 ms,239 Mbps,30617 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,28 ms,60 Mbps,7782 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,78 ms,51 Mbps,6560 kB/s
152.67.78.184,443,152.67.78.184,CH,Frankfurt,中转,95 ms,45 Mbps,5862 kB/s
47.254.178.191,443,2a0b:21c0:1007:ca:0:54a5:2a60:ca8a,DE,Frankfurt,隧道,86 ms,177 Mbps,22732 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,71 ms,45 Mbps,5873 kB/s
8.209.113.72,443,2a0b:21c0:100a:1fa:0:dcc8:de13:281c,DE,Frankfurt,隧道,86 ms,122 Mbps,15667 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,70 ms,264 Mbps,33792 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,86 ms,148 Mbps,19046 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,198 ms,212 Mbps,27136 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,70 ms,304 Mbps,39014 kB/s
8.211.53.188,443,2a0b:21c0:100a:1f9:0:e439:431c:5dc4,DE,Frankfurt,隧道,146 ms,138 Mbps,17715 kB/s
130.61.176.29,443,130.61.176.29,DE,Frankfurt,中转,86 ms,220 Mbps,28160 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,97 ms,47 Mbps,6072 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,211 ms,23 Mbps,3002 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,163 ms,26 Mbps,3424 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,201 ms,35 Mbps,4552 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,118 ms,43 Mbps,5624 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,118 ms,210 Mbps,26931 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,208 ms,33 Mbps,4259 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,220 ms,56 Mbps,7288 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,262 ms,50 Mbps,6454 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,215 ms,4 Mbps,612 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,304 ms,59 Mbps,7627 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,224 ms,81 Mbps,10444 kB/s
