中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,138 Mbps,17715 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,560 Mbps,71680 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,69 ms,51 Mbps,6644 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,55 ms,417 Mbps,53452 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,312 Mbps,40038 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,437 Mbps,56012 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,53 ms,468 Mbps,60006 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,41 ms,248 Mbps,31744 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,52 ms,341 Mbps,43724 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,67 ms,880 Mbps,112640 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,102 ms,424 Mbps,54272 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,414 Mbps,53043 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,16 ms,734 Mbps,94003 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,62 ms,437 Mbps,56012 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,23 ms,47 Mbps,6138 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,445 Mbps,57036 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,45 Mbps,5821 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,167 ms,714 Mbps,91443 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,132 ms,1 Mbps,214 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,56 ms,368 Mbps,47206 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,260 Mbps,33280 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,123 ms,404 Mbps,51712 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,115 ms,362 Mbps,46387 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,53 ms,54 Mbps,7030 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,219 Mbps,28057 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,391 Mbps,50073 kB/s
130.162.234.78,443,2a0b:21c0:100a:1b2:0:e0ac:1e1:4c0d,DE,Frankfurt,隧道,114 ms,112 Mbps,14336 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,149 ms,451 Mbps,57753 kB/s
141.147.81.14,443,2a0b:21c0:1007:ca:0:dae7:d830:f4c9,DE,Frankfurt,隧道,107 ms,176 Mbps,22630 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,45 Mbps,5760 kB/s
193.122.48.228,443,2a0b:21c0:1007:c8:0:fbba:d822:32d,DE,Frankfurt,隧道,106 ms,167 Mbps,21401 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,188 Mbps,24064 kB/s
193.123.32.199,443,2a0b:21c0:1007:1ca:0:83b0:c701:6f6f,DE,Frankfurt,隧道,117 ms,165 Mbps,21196 kB/s
130.162.175.39,443,2a0b:21c0:100a:1b6:0:2845:9981:b786,DE,Frankfurt,隧道,107 ms,104 Mbps,13414 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,185 ms,93 Mbps,11980 kB/s
144.21.42.33,443,2a0b:21c0:100a:1b5:0:39b9:a30f:bc7d,DE,Frankfurt,隧道,111 ms,108 Mbps,13926 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,141 Mbps,18124 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,122 ms,380 Mbps,48640 kB/s
140.238.80.153,443,163.123.193.8,DE,Frankfurt,隧道,115 ms,167 Mbps,21401 kB/s
141.144.206.135,443,2a0b:21c0:1007:1c7:0:4227:ea2e:7b98,DE,Frankfurt,隧道,110 ms,143 Mbps,18329 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,156 Mbps,20070 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,132 Mbps,16998 kB/s
141.147.88.200,443,2a0b:21c0:100a:1b7:0:4743:70c1:4d2f,DE,Frankfurt,隧道,107 ms,112 Mbps,14336 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,187 ms,33 Mbps,4330 kB/s
141.144.196.219,443,2a0b:21c0:1007:c7:0:e0b0:a68f:4c87,DE,Frankfurt,隧道,105 ms,196 Mbps,25190 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,209 ms,74 Mbps,9543 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,112 Mbps,14336 kB/s
158.101.210.88,443,2606:f240:f00:2be4:0:695e:7224:3fb2,US,Frankfurt,隧道,106 ms,177 Mbps,22732 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,215 ms,63 Mbps,8160 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,189 Mbps,24268 kB/s
193.123.33.235,443,2a0b:21c0:1007:c8:0:d42a:1cb6:3a7e,DE,Frankfurt,隧道,108 ms,174 Mbps,22323 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,204 ms,40 Mbps,5168 kB/s
66.42.34.203,443,2001:19f0:7001:26ae:5400:4ff:fe66:d172,JP,Tokyo,隧道,154 ms,120 Mbps,15462 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,213 ms,63 Mbps,8175 kB/s
130.162.241.43,443,2a0b:21c0:100a:1b2:0:7bf0:2cbd:f6e0,DE,Frankfurt,隧道,194 ms,105 Mbps,13516 kB/s
141.148.235.12,443,98.98.166.198,AE,Frankfurt,隧道,109 ms,173 Mbps,22220 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,175 ms,83 Mbps,10649 kB/s
143.47.246.142,443,2606:f240:f00:b2ed:0:cbf2:b629:b483,US,Frankfurt,隧道,106 ms,148 Mbps,18944 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,218 ms,2 Mbps,264 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,175 ms,101 Mbps,13004 kB/s
132.226.133.59,443,2606:f240:f00:6acf:0:c2ae:9427:63e0,US,Frankfurt,隧道,107 ms,160 Mbps,20480 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,213 ms,59 Mbps,7601 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,206 ms,30 Mbps,3887 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,203 ms,34 Mbps,4438 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,212 ms,69 Mbps,8838 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,10 ms,594 Mbps,76083 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,213 ms,67 Mbps,8657 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,214 ms,58 Mbps,7425 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,214 ms,62 Mbps,8002 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,69 ms,113 Mbps,14540 kB/s
54.203.85.46,443,204.110.220.204,US,,隧道,72 ms,205 Mbps,26316 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,104 ms,321 Mbps,41164 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,64 ms,22 Mbps,2943 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,131 ms,392 Mbps,50176 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,208 ms,0 Mbps,17 kB/s
103.137.63.3,443,61.224.66.189,TW,,隧道,217 ms,87 Mbps,11161 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,20 ms,628 Mbps,80486 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,110 ms,507 Mbps,64921 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,105 ms,57 Mbps,7387 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,106 ms,199 Mbps,25497 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,114 ms,193 Mbps,24780 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,108 ms,180 Mbps,23142 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,100 ms,214 Mbps,27443 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,108 ms,191 Mbps,24473 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,109 ms,193 Mbps,24780 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,110 ms,74 Mbps,9506 kB/s
144.21.36.176,443,2a0b:21c0:1007:c9:0:45b8:6688:97cd,DE,Frankfurt,隧道,110 ms,186 Mbps,23859 kB/s
132.226.210.50,443,2a0b:21c0:1007:c8:0:b830:9ac5:4f47,DE,Frankfurt,隧道,107 ms,139 Mbps,17817 kB/s
