中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.155.147,2096,152.70.155.147,US,Los Angeles,中转,70 ms,240 Mbps,30822 kB/s
130.61.109.6,2096,2603:c020:8014:a8ee:a7c7:960:cfbc:d95c,DE,Frankfurt,隧道,91 ms,94 Mbps,12083 kB/s
129.146.137.89,2096,129.146.137.89,US,Los Angeles,中转,65 ms,256 Mbps,32768 kB/s
47.236.130.95,2096,47.236.130.95,SG,Singapore,中转,224 ms,65 Mbps,8352 kB/s
8.217.239.116,2096,8.217.239.116,HK,Hong Kong,中转,209 ms,32 Mbps,4214 kB/s
144.24.173.250,2096,2603:c020:8014:a8ee:4822:5dcf:74be:5d84,DE,Frankfurt,隧道,97 ms,88 Mbps,11366 kB/s
8.219.111.175,2096,8.219.111.175,SG,Singapore,中转,224 ms,66 Mbps,8479 kB/s
47.242.7.162,2096,47.242.7.162,HK,Hong Kong,中转,218 ms,75 Mbps,9709 kB/s
8.217.72.0,2096,8.217.72.0,HK,Hong Kong,中转,205 ms,75 Mbps,9693 kB/s
8.222.237.131,2096,8.222.237.131,SG,Singapore,中转,230 ms,76 Mbps,9837 kB/s
8.219.139.13,2096,8.219.139.13,SG,Singapore,中转,222 ms,81 Mbps,10444 kB/s
8.219.67.133,2096,8.219.67.133,SG,Singapore,中转,223 ms,77 Mbps,9928 kB/s
8.219.199.220,2096,8.219.199.220,SG,Singapore,中转,235 ms,76 Mbps,9777 kB/s
47.243.67.28,2096,47.243.67.28,HK,Hong Kong,中转,207 ms,88 Mbps,11264 kB/s
8.210.34.188,2096,8.210.34.188,HK,Hong Kong,中转,214 ms,88 Mbps,11366 kB/s
8.222.174.108,2096,8.222.174.108,SG,Singapore,中转,225 ms,77 Mbps,9939 kB/s
8.219.50.180,2096,8.219.50.180,SG,Singapore,中转,223 ms,76 Mbps,9733 kB/s
8.219.174.213,2096,8.219.174.213,SG,Singapore,中转,226 ms,73 Mbps,9433 kB/s
8.219.126.240,2096,8.219.126.240,SG,Singapore,中转,275 ms,68 Mbps,8818 kB/s
8.210.107.246,2096,8.210.107.246,HK,Hong Kong,中转,481 ms,0 Mbps,108 kB/s
47.242.42.153,2096,47.242.42.153,HK,Hong Kong,中转,209 ms,85 Mbps,10956 kB/s
8.219.229.190,2096,8.219.229.190,SG,Singapore,中转,243 ms,74 Mbps,9517 kB/s
8.217.147.230,2096,8.217.147.230,HK,Hong Kong,中转,228 ms,84 Mbps,10752 kB/s
47.243.186.171,2096,47.243.186.171,HK,Hong Kong,中转,222 ms,77 Mbps,9932 kB/s
8.210.156.6,2096,8.210.156.6,HK,Hong Kong,中转,513 ms,1 Mbps,204 kB/s
8.219.147.58,2096,8.219.147.58,SG,Singapore,中转,240 ms,72 Mbps,9282 kB/s
8.222.134.170,2096,8.222.134.170,SG,Singapore,中转,235 ms,68 Mbps,8787 kB/s
47.245.118.70,2096,47.245.118.70,SG,Singapore,中转,226 ms,67 Mbps,8651 kB/s
8.219.0.48,2096,8.219.0.48,SG,Singapore,中转,224 ms,68 Mbps,8831 kB/s
8.210.55.134,2096,8.210.55.134,HK,Hong Kong,中转,207 ms,71 Mbps,9192 kB/s
8.219.198.34,2096,8.219.198.34,SG,Singapore,中转,237 ms,69 Mbps,8906 kB/s
8.218.143.10,2096,8.218.143.10,HK,Hong Kong,中转,209 ms,76 Mbps,9768 kB/s
47.242.119.104,2096,47.242.119.104,HK,Hong Kong,中转,217 ms,75 Mbps,9638 kB/s
47.245.126.151,2096,47.245.126.151,SG,Singapore,中转,223 ms,62 Mbps,7970 kB/s
8.219.248.47,2096,8.219.248.47,SG,Singapore,中转,225 ms,80 Mbps,10240 kB/s
8.218.178.79,2096,8.218.178.79,HK,Hong Kong,中转,208 ms,93 Mbps,11980 kB/s
8.219.174.142,2096,8.219.174.142,SG,Singapore,中转,225 ms,49 Mbps,6335 kB/s
8.210.63.130,2096,8.210.63.130,HK,Hong Kong,中转,235 ms,88 Mbps,11366 kB/s
8.219.111.147,2096,8.219.111.147,SG,Singapore,中转,245 ms,79 Mbps,10137 kB/s
47.242.107.109,2096,47.242.107.109,HK,Hong Kong,中转,224 ms,88 Mbps,11366 kB/s
