中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac1:76a0:118::c7:11,US,Buffalo,隧道,33 ms,84 Mbps,10752 kB/s
35.230.79.26,443,34.19.126.64,US,Seattle,隧道,49 ms,455 Mbps,58265 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,398 Mbps,50995 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,401 Mbps,51404 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,380 Mbps,48742 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,172 Mbps,22118 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,52 ms,401 Mbps,51404 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,163 Mbps,20889 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,380 Mbps,48640 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,56 ms,417 Mbps,53452 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,83 ms,417 Mbps,53452 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,85 ms,351 Mbps,44953 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,51 Mbps,6619 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,85 Mbps,10956 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,85 ms,688 Mbps,88064 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,59 ms,62 Mbps,7995 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:2cf,US,Los Angeles,隧道,52 ms,69 Mbps,8919 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,117 ms,47 Mbps,6098 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,51 ms,438 Mbps,56115 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,105 ms,165 Mbps,21196 kB/s
35.197.23.75,443,34.19.126.64,US,Seattle,隧道,54 ms,414 Mbps,53043 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,23 ms,690 Mbps,88371 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,301 Mbps,38604 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,372 Mbps,47718 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,106 ms,188 Mbps,24064 kB/s
8.211.12.225,443,2a0b:21c0:1007:1cb:0:e3d:94a8:c461,DE,Frankfurt,隧道,112 ms,106 Mbps,13619 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,57 ms,451 Mbps,57753 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,183 Mbps,23449 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,202 Mbps,25907 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,198 ms,33 Mbps,4225 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,276 ms,111 Mbps,14233 kB/s
193.122.12.165,443,2606:f240:f00:2be4:0:e20d:d805:2fc,US,Frankfurt,隧道,106 ms,181 Mbps,23244 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,89 ms,372 Mbps,47718 kB/s
8.211.9.246,443,2606:f240:f00:a683:0:2267:8a96:3a6,US,Frankfurt,隧道,107 ms,176 Mbps,22630 kB/s
130.61.197.29,443,98.98.166.182,AE,Frankfurt,隧道,108 ms,104 Mbps,13414 kB/s
144.21.41.58,443,2a0b:21c0:1007:c8:0:69c8:1f3d:11c5,DE,Frankfurt,隧道,108 ms,119 Mbps,15257 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,42 Mbps,5389 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,148 ms,109 Mbps,14028 kB/s
130.162.161.221,443,2a0b:21c0:100a:1f9:0:fd3c:8a3:a88,DE,Frankfurt,隧道,107 ms,87 Mbps,11161 kB/s
152.70.162.160,443,2a0b:21c0:1007:c8:0:a101:cf16:87b5,DE,Frankfurt,隧道,106 ms,136 Mbps,17510 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,105 ms,48 Mbps,6170 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,189 ms,96 Mbps,12390 kB/s
141.148.246.152,443,98.98.156.10,AE,Frankfurt,隧道,109 ms,104 Mbps,13312 kB/s
143.47.184.216,443,2a0b:21c0:100a:1b6:0:4d1c:76bd:eee9,DE,Frankfurt,隧道,106 ms,97 Mbps,12492 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,214 ms,68 Mbps,8738 kB/s
130.162.59.15,443,98.98.156.34,AE,Frankfurt,隧道,107 ms,94 Mbps,12083 kB/s
