中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,244 Mbps,31334 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,87 ms,44 Mbps,5633 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,698 Mbps,89395 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,102 ms,308 Mbps,39424 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,672 Mbps,86118 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,69 ms,71 Mbps,9088 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,240 Mbps,30720 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,70 ms,49 Mbps,6327 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,91 ms,240 Mbps,30822 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,89 ms,329 Mbps,42188 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,89 ms,219 Mbps,28057 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,36 ms,523 Mbps,66969 kB/s
35.197.23.75,443,34.83.206.197,US,Seattle,隧道,67 ms,332 Mbps,42496 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,7 ms,72 Mbps,9303 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,298 Mbps,38195 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,88 ms,220 Mbps,28160 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,46 Mbps,5997 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,69 ms,315 Mbps,40345 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,97 ms,47 Mbps,6104 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,101 Mbps,13004 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,65 ms,182 Mbps,23347 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,37 Mbps,4787 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,230 Mbps,29491 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,87 ms,218 Mbps,27955 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,42 ms,481 Mbps,61644 kB/s
35.230.79.26,443,34.83.206.197,US,Seattle,隧道,66 ms,308 Mbps,39526 kB/s
141.144.203.231,443,2606:f240:f00:eaf1:0:5e57:a7b3:6603,US,Frankfurt,隧道,90 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,212 Mbps,27136 kB/s
