中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.67.254.70,443,152.67.254.70,US,San Jose,中转,2 ms,145 Mbps,18636 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,73 ms,45 Mbps,5840 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,28 ms,59 Mbps,7558 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,74 ms,39 Mbps,5081 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,19 ms,207 Mbps,26521 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,193 Mbps,24780 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,6 ms,54 Mbps,6986 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,2 ms,61 Mbps,7857 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,89 ms,48 Mbps,6177 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,78 ms,281 Mbps,36044 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,61 ms,37 Mbps,4761 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,153 ms,87 Mbps,11161 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,57 ms,1568 Mbps,200704 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,77 ms,42 Mbps,5448 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,208 ms,7 Mbps,957 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,168 ms,94 Mbps,12083 kB/s
144.21.33.97,443,2a0b:21c0:1007:c9:0:2c2:b406:127e,DE,Frankfurt,隧道,156 ms,112 Mbps,14438 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,133 ms,45 Mbps,5825 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,172 ms,108 Mbps,13926 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,150 ms,108 Mbps,13824 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,168 ms,85 Mbps,10956 kB/s
138.2.156.11,443,2a0b:21c0:100a:1b4:0:9be1:3951:c91b,DE,Frankfurt,隧道,154 ms,109 Mbps,14028 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,168 ms,76 Mbps,9822 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,153 ms,86 Mbps,11059 kB/s
152.70.249.67,443,2603:c022:8002:8700:556:6ae2:e4b0:4241,KR,Tokyo,隧道,130 ms,121 Mbps,15564 kB/s
8.209.110.55,443,2a0b:21c0:1007:1c8:0:3abc:fd79:6b8c,DE,Frankfurt,隧道,156 ms,100 Mbps,12902 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,169 ms,81 Mbps,10444 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,153 ms,108 Mbps,13926 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,145 ms,44 Mbps,5638 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,169 ms,84 Mbps,10752 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,161 ms,0 Mbps,8 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,184 ms,112 Mbps,14336 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,216 ms,87 Mbps,11161 kB/s
144.21.34.161,443,98.98.166.198,AE,Frankfurt,隧道,156 ms,103 Mbps,13209 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,81 ms,28 Mbps,3640 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,153 ms,98 Mbps,12595 kB/s
152.70.51.31,443,2606:f240:f00:6acf:0:4c49:a780:72f7,US,Frankfurt,隧道,155 ms,96 Mbps,12390 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,168 ms,80 Mbps,10240 kB/s
158.180.68.56,443,158.180.68.56,KR,Tokyo,中转,132 ms,110 Mbps,14131 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,168 ms,83 Mbps,10649 kB/s
193.122.101.195,443,193.122.101.195,KR,Hong Kong,中转,130 ms,142 Mbps,18227 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Tokyo,隧道,132 ms,139 Mbps,17817 kB/s
141.147.103.241,443,2a0b:21c0:1007:1ca:0:3627:577b:151,DE,Frankfurt,隧道,155 ms,92 Mbps,11776 kB/s
144.22.252.124,443,144.22.252.124,BR,S
