中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:7680:e18::c:367,US,Los Angeles,隧道,18 ms,47 Mbps,6090 kB/s
129.146.46.164,443,129.146.46.164,US,72 Mbps,9241 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,24 ms,78 Mbps,10035 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,34 ms,98 Mbps,12595 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,108 ms,84 Mbps,10752 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,87 Mbps,11161 kB/s
35.197.23.75,443,34.145.46.165,US,Seattle,隧道,40 ms,45 Mbps,5789 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,20 ms,76 Mbps,9831 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,20 ms,73 Mbps,9420 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,17 ms,83 Mbps,10649 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,44 Mbps,5733 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,56 ms,34 Mbps,4412 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,90 ms,52 Mbps,6719 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,122 ms,20 Mbps,2611 kB/s
150.136.241.40,443,150.136.241.40,US,30 Mbps,3859 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,80 Mbps,10240 kB/s
152.70.117.136,443,152.70.117.136,US,San Jose,中转,41 ms,84 Mbps,10752 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,41 ms,49 Mbps,6341 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,43 ms,98 Mbps,12595 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,60 ms,32 Mbps,4143 kB/s
35.230.79.26,443,34.145.46.165,US,Seattle,隧道,133 ms,48 Mbps,6193 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,13 Mbps,1768 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,32 Mbps,4197 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,17 Mbps,2278 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,55 ms,34 Mbps,4445 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,85 ms,30 Mbps,3943 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,15 Mbps,1928 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,141 ms,15 Mbps,1932 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,145 ms,14 Mbps,1866 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,144 ms,14 Mbps,1911 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,14 Mbps,1851 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,15 Mbps,1964 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,164 ms,12 Mbps,1658 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,164 ms,12 Mbps,1590 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,177 ms,11 Mbps,1497 kB/s
8.222.193.65,443,8.222.193.65,,colo.txt:Singapore,中转,0 ms,11 Mbps,1503 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,225 ms,12 Mbps,1655 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,2 Mbps,371 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,177 ms,11 Mbps,1489 kB/s
