中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.238.65.48,443,140.238.65.48,GB,London,中转,84 ms,259 Mbps,33177 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,20 ms,976 Mbps,124928 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,20 ms,74 Mbps,9553 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,268 Mbps,34304 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,241 ms,320 Mbps,41062 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,33 ms,61 Mbps,7921 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,46 Mbps,5994 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,74 ms,47 Mbps,6104 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,82 Mbps,10547 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,278 Mbps,35635 kB/s
8.209.124.214,443,2a0b:21c0:1007:1ca:0:2251:f34:2c00,DE,Frankfurt,隧道,91 ms,195 Mbps,24985 kB/s
150.230.21.48,443,98.98.166.174,AE,Frankfurt,隧道,92 ms,235 Mbps,30105 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,84 ms,249 Mbps,31948 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,117 ms,48 Mbps,6231 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,88 ms,50 Mbps,6504 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,27 Mbps,3462 kB/s
143.47.253.60,443,2a0b:21c0:1007:c7:0:f8a3:ad79:80b5,DE,Frankfurt,隧道,100 ms,190 Mbps,24371 kB/s
192.9.224.194,443,192.9.224.194,US,San Jose,中转,80 ms,30 Mbps,3963 kB/s
141.147.112.157,443,2606:f240:f00:6acf:0:fa41:427e:83a5,US,Amsterdam,隧道,92 ms,218 Mbps,27955 kB/s
130.162.161.141,443,2a0b:21c0:100a:1f9:0:edde:81e4:8b4d,DE,Frankfurt,隧道,96 ms,124 Mbps,15872 kB/s
141.147.102.212,443,98.98.166.174,AE,Frankfurt,隧道,92 ms,216 Mbps,27648 kB/s
144.22.252.124,443,144.22.252.124,BR,S
