中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,232 Mbps,29696 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,8 ms,75 Mbps,9686 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,31 ms,74 Mbps,9508 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,90 ms,140 Mbps,18022 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,81 ms,45 Mbps,5851 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,59 ms,7 Mbps,972 kB/s
144.21.53.220,443,2a0b:21c0:100a:1b6:0:dcb9:3509:5cc1,DE,Frankfurt,隧道,97 ms,118 Mbps,15155 kB/s
142.171.219.19,443,2607:f130:0:185:216:3eff:fe06:8613,US,Los Angeles,隧道,60 ms,271 Mbps,34713 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,76 ms,46 Mbps,6012 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,300 Mbps,38502 kB/s
142.171.135.125,443,142.171.135.125,US,Los Angeles,中转,59 ms,282 Mbps,36147 kB/s
141.148.244.196,443,2a0b:21c0:1007:c7:0:33dd:c1d2:85fa,DE,Frankfurt,隧道,90 ms,144 Mbps,18432 kB/s
141.147.81.29,443,2a0b:21c0:1007:1ca:0:7415:33e5:194c,DE,Frankfurt,隧道,93 ms,143 Mbps,18329 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,93 ms,45 Mbps,5831 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,83 ms,228 Mbps,29184 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,44 Mbps,5744 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,61 ms,34 Mbps,4431 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,73 ms,36 Mbps,4702 kB/s
74.48.72.207,443,2607:f130:0:ee:ff:ff:5040:cb4e,US,Los Angeles,隧道,110 ms,362 Mbps,46387 kB/s
144.21.35.151,443,2a0b:21c0:1007:c7:0:978d:dabd:b719,DE,Frankfurt,隧道,89 ms,123 Mbps,15769 kB/s
75.2.32.4,443,3.87.121.25,US,Ashburn,隧道,239 ms,1416 Mbps,181248 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,243 Mbps,31129 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,68 ms,0 Mbps,74 kB/s
