中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,6 ms,1208 Mbps,154624 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,7 ms,95 Mbps,12185 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,90 ms,47 Mbps,6127 kB/s
132.145.250.77,443,2a0b:21c0:100a:1b5:0:f91:4f21:5720,DE,Frankfurt,隧道,93 ms,121 Mbps,15564 kB/s
144.21.60.155,443,2a0b:21c0:1007:cb:0:73fd:99f:ab8,DE,Frankfurt,隧道,93 ms,140 Mbps,18022 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,24 ms,2 Mbps,383 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,65 ms,151 Mbps,19353 kB/s
47.91.76.190,443,2a0b:21c0:1007:1c8:0:1d28:e71d:1731,DE,Frankfurt,隧道,136 ms,134 Mbps,17203 kB/s
193.123.59.186,443,2a0b:21c0:1007:1c7:0:e239:19b4:bf29,DE,Frankfurt,隧道,90 ms,186 Mbps,23859 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,39 ms,33 Mbps,4340 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,74 ms,46 Mbps,5896 kB/s
138.2.182.103,443,23.236.112.222,AE,Frankfurt,隧道,91 ms,122 Mbps,15667 kB/s
129.159.254.173,443,2a0b:21c0:1007:1ca:0:2710:6ae:6c10,DE,Frankfurt,隧道,94 ms,136 Mbps,17510 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,69 ms,41 Mbps,5369 kB/s
193.123.61.78,443,2a0b:21c0:100a:1b2:0:d815:3655:cc8,DE,Frankfurt,隧道,90 ms,125 Mbps,16076 kB/s
141.147.90.210,443,163.123.193.23,DE,Frankfurt,隧道,90 ms,112 Mbps,14438 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,116 ms,41 Mbps,5289 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,100 ms,44 Mbps,5710 kB/s
130.61.207.64,443,2a0b:21c0:1007:1c7:0:276c:d09e:3b4d,DE,Frankfurt,隧道,97 ms,159 Mbps,20377 kB/s
144.21.56.155,443,2a0b:21c0:1007:1c7:0:df85:9052:9e89,DE,Frankfurt,隧道,97 ms,172 Mbps,22118 kB/s
204.216.218.114,443,204.216.218.114,IT,Marseille,中转,100 ms,48 Mbps,6176 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,84 ms,248 Mbps,31744 kB/s
143.47.248.16,443,2a0b:21c0:100a:1f9:0:a365:e0da:77a5,DE,Frankfurt,隧道,97 ms,109 Mbps,14028 kB/s
144.21.43.190,443,2606:f240:f00:46c4:0:165a:2a86:12ef,US,Frankfurt,隧道,90 ms,113 Mbps,14540 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,86 ms,244 Mbps,31232 kB/s
143.47.185.62,443,98.98.156.30,AE,Frankfurt,隧道,90 ms,119 Mbps,15257 kB/s
193.123.60.89,443,2606:f240:f00:5a42:0:288a:d8f0:2a34,US,Frankfurt,隧道,92 ms,197 Mbps,25292 kB/s
143.47.227.7,443,2a0b:21c0:1007:c9:0:a3f6:ddd2:ba55,DE,Frankfurt,隧道,153 ms,152 Mbps,19456 kB/s
8.209.124.20,443,98.98.166.174,AE,Frankfurt,隧道,98 ms,146 Mbps,18739 kB/s
144.21.39.218,443,2a0b:21c0:100a:1fa:0:342c:f38b:574c,DE,Frankfurt,隧道,90 ms,125 Mbps,16076 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,80 ms,293 Mbps,37580 kB/s
141.144.197.65,443,2a0b:21c0:100a:1b0:0:4489:5163:8a1d,DE,Frankfurt,隧道,90 ms,134 Mbps,17203 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,73 ms,45 Mbps,5851 kB/s
152.70.54.152,443,2a0b:21c0:100a:1b1:0:d99a:55d6:b7c1,DE,Frankfurt,隧道,90 ms,136 Mbps,17510 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,84 ms,129 Mbps,16588 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,145 ms,218 Mbps,27955 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,240 Mbps,30720 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,200 ms,12 Mbps,1629 kB/s
143.47.182.195,443,2a0b:21c0:1007:c9:0:5358:f038:db58,DE,Frankfurt,隧道,142 ms,231 Mbps,29593 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,133 ms,259 Mbps,33177 kB/s
152.67.146.77,443,2a0b:21c0:100a:1b3:0:50ee:3fb3:de2c,DE,Frankfurt,隧道,170 ms,106 Mbps,13619 kB/s
144.21.62.54,443,2a0b:21c0:100a:1b6:0:83bb:e787:7ca4,DE,Frankfurt,隧道,100 ms,117 Mbps,15052 kB/s
143.47.250.152,443,2a0b:21c0:100a:1b6:0:145c:1d38:e606,DE,Frankfurt,隧道,97 ms,119 Mbps,15257 kB/s
129.159.47.255,443,129.159.47.255,US,San Jose,中转,73 ms,48 Mbps,6217 kB/s
8.211.57.53,443,2606:f240:f00:6acf:0:9535:76da:773,US,Frankfurt,隧道,91 ms,216 Mbps,27648 kB/s
132.145.67.209,443,2606:f240:f00:b2ed:0:81ce:78da:2a3c,US,Frankfurt,隧道,138 ms,213 Mbps,27340 kB/s
144.24.174.203,443,2606:f240:f00:a683:0:85ba:4e9a:2440,US,Frankfurt,隧道,90 ms,210 Mbps,26931 kB/s
141.147.99.251,443,2a0b:21c0:1007:ca:0:9fa9:f49d:a2d8,DE,Frankfurt,隧道,117 ms,192 Mbps,24678 kB/s
