中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,351 Mbps,44953 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26a:60,US,Los Angeles,隧道,18 ms,71 Mbps,9160 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,872 Mbps,111616 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,44 ms,74 Mbps,9559 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,29 ms,673 Mbps,86220 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,482 Mbps,61747 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,79 ms,1008 Mbps,129024 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,53 ms,532 Mbps,68198 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,37 ms,603 Mbps,77209 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,896 Mbps,114688 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,35 ms,550 Mbps,70451 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,55 ms,390 Mbps,49971 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,370 Mbps,47411 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,21 ms,992 Mbps,126976 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,23 ms,864 Mbps,110592 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,72 ms,572 Mbps,73216 kB/s
129.146.2.27,443,129.146.2.27,US,Los Angeles,中转,21 ms,335 Mbps,42905 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,63 ms,351 Mbps,44953 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,597 Mbps,76492 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,50 ms,298 Mbps,38195 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,21 ms,454 Mbps,58163 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,160 ms,122 Mbps,15667 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,140 ms,125 Mbps,16076 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,149 ms,110 Mbps,14131 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,50 ms,20 Mbps,2683 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,177 Mbps,22732 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,77 ms,304 Mbps,39014 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,367 Mbps,47001 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,81 ms,45 Mbps,5877 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,144 ms,40 Mbps,5128 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,61 ms,173 Mbps,22220 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,4 Mbps,558 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,112 Mbps,14438 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,137 ms,114 Mbps,14643 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,149 ms,77 Mbps,9871 kB/s
