中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.168.34.122,US,Seattle,隧道,67 ms,298 Mbps,38195 kB/s
35.197.23.75,443,34.82.144.89,US,Seattle,隧道,70 ms,312 Mbps,40038 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,256 Mbps,32768 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,338 Mbps,43315 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:b3,US,Los Angeles,隧道,78 ms,77 Mbps,9932 kB/s
35.230.79.26,443,34.82.144.89,US,Seattle,隧道,65 ms,351 Mbps,44953 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,331 Mbps,42393 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,250 Mbps,32051 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,62 ms,765 Mbps,97996 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,57 ms,7 Mbps,974 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,231 Mbps,29593 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,10 ms,30 Mbps,3953 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,286 Mbps,36659 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,430 Mbps,55091 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,308 Mbps,39526 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,40 ms,571 Mbps,73113 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,66 ms,46 Mbps,5900 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,87 ms,47 Mbps,6051 kB/s
143.47.179.42,443,2a0b:21c0:1007:c8:0:1cd6:cbe2:537e,DE,Frankfurt,隧道,91 ms,176 Mbps,22528 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,70 ms,298 Mbps,38195 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,44 Mbps,5696 kB/s
130.162.224.238,443,2606:f240:f00:dd8d:0:7a60:1f19:88c9,US,Frankfurt,隧道,92 ms,224 Mbps,28774 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,152 ms,204 Mbps,26112 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,80 ms,251 Mbps,32153 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,85 ms,261 Mbps,33484 kB/s
130.162.41.231,443,2606:f240:f00:83a7:0:4155:395a:95b1,US,Frankfurt,隧道,104 ms,261 Mbps,33484 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,87 ms,249 Mbps,31948 kB/s
144.21.35.131,443,2a0b:21c0:100a:1b1:0:bac4:fd07:b86b,DE,Frankfurt,隧道,92 ms,124 Mbps,15872 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,77 ms,116 Mbps,14848 kB/s
129.159.246.197,443,2606:f240:f00:83a7:0:4825:c16e:9c4c,US,Frankfurt,隧道,90 ms,252 Mbps,32358 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,85 ms,34 Mbps,4371 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,87 ms,156 Mbps,20070 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,244 Mbps,31334 kB/s
143.47.245.173,443,98.98.156.18,AE,Frankfurt,隧道,90 ms,127 Mbps,16281 kB/s
144.21.43.40,443,2606:f240:f00:eaf1:0:3607:c864:3627,US,Frankfurt,隧道,89 ms,123 Mbps,15769 kB/s
152.67.149.90,443,2a0b:21c0:100a:1fa:0:a7ac:58dc:726f,DE,Frankfurt,隧道,89 ms,130 Mbps,16691 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,163 Mbps,20889 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,266 Mbps,34099 kB/s
144.24.183.199,443,2a0b:21c0:100a:1b4:0:a47:7a7b:1e5b,DE,Frankfurt,隧道,87 ms,125 Mbps,16076 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,227 Mbps,29081 kB/s
193.122.60.20,443,2a0b:21c0:1007:cb:0:8161:6eff:c795,DE,Frankfurt,隧道,96 ms,145 Mbps,18636 kB/s
129.159.251.168,443,2606:f240:f00:b2ed:0:7361:8652:e878,US,Frankfurt,隧道,86 ms,212 Mbps,27238 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,205 ms,80 Mbps,10240 kB/s
150.230.23.183,443,2606:f240:f00:dd8d:0:a084:851:808d,US,Frankfurt,隧道,101 ms,204 Mbps,26214 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,93 Mbps,11980 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,220 ms,29 Mbps,3774 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,222 ms,30 Mbps,3905 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,226 ms,59 Mbps,7593 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,26 ms,1016 Mbps,130048 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,34 Mbps,4394 kB/s
144.22.252.124,443,144.22.252.124,BR,S
