中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,72 ms,60 Mbps,7804 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,6 ms,418 Mbps,53555 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,84 ms,140 Mbps,18022 kB/s
75.2.32.4,443,3.87.121.25,US,Ashburn,隧道,7 ms,2344 Mbps,300032 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,22 ms,74 Mbps,9497 kB/s
144.21.48.255,443,2606:f240:f00:6acf:0:de0d:b2f2:eaaf,US,Frankfurt,隧道,103 ms,204 Mbps,26214 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,7 Mbps,947 kB/s
130.162.165.32,443,2a0b:21c0:100a:1b6:0:dab:b3e4:5985,DE,Frankfurt,隧道,113 ms,123 Mbps,15769 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,90 ms,85 Mbps,10956 kB/s
156.146.53.82,443,156.146.53.78,US,San Jose,隧道,69 ms,298 Mbps,38195 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,13 ms,9 Mbps,1167 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,78 ms,48 Mbps,6269 kB/s
152.70.180.91,443,98.98.156.10,AE,Frankfurt,隧道,97 ms,118 Mbps,15155 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,80 ms,261 Mbps,33484 kB/s
143.47.230.103,443,98.98.156.18,AE,Frankfurt,隧道,103 ms,111 Mbps,14233 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,19 ms,56 Mbps,7247 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,74 ms,268 Mbps,34304 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,189 Mbps,24268 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,232 Mbps,29798 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,239 ms,0 Mbps,16 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,108 Mbps,13824 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,252 Mbps,32358 kB/s
141.147.106.142,443,2a0b:21c0:100a:1b1:0:820f:56b3:4ac5,DE,Frankfurt,隧道,93 ms,132 Mbps,16896 kB/s
141.144.254.76,443,2606:f240:f00:83a7:0:d3d3:1cb7:292d,US,Frankfurt,隧道,91 ms,230 Mbps,29491 kB/s
141.147.73.39,443,2a0b:21c0:1007:1c7:0:1ce4:c991:efa1,DE,Frankfurt,隧道,114 ms,159 Mbps,20377 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,120 ms,46 Mbps,5891 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,75 ms,46 Mbps,5965 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,181 ms,42 Mbps,5468 kB/s
141.148.243.251,443,2606:f240:f00:46c4:0:1f44:63fb:d64c,US,Frankfurt,隧道,90 ms,126 Mbps,16179 kB/s
152.70.165.56,443,98.98.166.178,AE,Frankfurt,隧道,90 ms,189 Mbps,24268 kB/s
158.101.204.57,443,2a0b:21c0:100a:1fa:0:1093:6006:daeb,DE,Frankfurt,隧道,93 ms,132 Mbps,16896 kB/s
130.162.45.142,443,2606:f240:f00:6acf:0:f125:f8ba:9d0f,US,Frankfurt,隧道,92 ms,217 Mbps,27852 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,96 ms,286 Mbps,36659 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,128 ms,50 Mbps,6500 kB/s
141.147.67.135,443,2606:f240:f00:83a7:0:7625:cada:57f2,US,Frankfurt,隧道,118 ms,196 Mbps,25088 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,223 ms,76 Mbps,9854 kB/s
140.238.122.114,443,2606:f240:f00:46c4:0:acb4:caa9:a6b,US,Frankfurt,隧道,139 ms,100 Mbps,12800 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,225 ms,67 Mbps,8639 kB/s
140.238.1.158,443,140.238.1.158,KR,Seoul,中转,191 ms,84 Mbps,10854 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,221 ms,67 Mbps,8699 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,220 ms,55 Mbps,7101 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,200 ms,57 Mbps,7394 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,206 ms,2 Mbps,344 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,185 ms,42 Mbps,5490 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,223 ms,59 Mbps,7633 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Hong Kong,隧道,186 ms,77 Mbps,9908 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,221 ms,48 Mbps,6189 kB/s
141.147.186.227,443,141.147.186.227,JP,Tokyo,中转,233 ms,69 Mbps,8946 kB/s
