中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,573 Mbps,73420 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,189 ms,254 Mbps,32563 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,180 Mbps,23040 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,82 ms,278 Mbps,35635 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,26 ms,30 Mbps,3948 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,51 ms,960 Mbps,122880 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,72 ms,280 Mbps,35942 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,95 ms,298 Mbps,38195 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,46 ms,378 Mbps,48435 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,45 ms,421 Mbps,53964 kB/s
8.211.19.126,443,2a0b:21c0:100a:1b2:0:fc96:3530:89f5,DE,Frankfurt,隧道,98 ms,132 Mbps,16896 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,280 Mbps,35942 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,205 Mbps,26316 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,81 ms,285 Mbps,36556 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,75 ms,118 Mbps,15155 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,86 ms,236 Mbps,30208 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,205 Mbps,26316 kB/s
35.230.79.26,443,34.145.46.165,US,Seattle,隧道,71 ms,305 Mbps,39116 kB/s
47.91.65.39,443,2606:f240:f00:2be4:0:b102:d9c0:a599,US,Frankfurt,隧道,148 ms,226 Mbps,28979 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,47 Mbps,6127 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,75 ms,273 Mbps,35020 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,304 Mbps,38912 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,46 ms,478 Mbps,61235 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,207 Mbps,26521 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,276 Mbps,35430 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,77 ms,280 Mbps,35942 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,52 ms,795 Mbps,101785 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,89 ms,39 Mbps,5098 kB/s
35.197.23.75,443,34.145.46.165,US,Seattle,隧道,68 ms,336 Mbps,43008 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,88 ms,144 Mbps,18432 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,86 ms,160 Mbps,20480 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,120 ms,39 Mbps,5030 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,87 ms,252 Mbps,32358 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,113 ms,336 Mbps,43008 kB/s
141.148.244.232,443,2a0b:21c0:100a:1b7:0:d3ec:d7fd:431d,DE,Frankfurt,隧道,93 ms,124 Mbps,15872 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,86 ms,44 Mbps,5719 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,179 ms,34 Mbps,4436 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,185 Mbps,23756 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,84 ms,137 Mbps,17612 kB/s
141.144.201.208,443,2a0b:21c0:100a:1b0:0:2c19:55b3:a361,DE,Frankfurt,隧道,93 ms,109 Mbps,14028 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,112 Mbps,14336 kB/s
141.147.109.66,443,2a0b:21c0:100a:1f9:0:3592:46f4:a062,DE,Frankfurt,隧道,93 ms,112 Mbps,14336 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,218 ms,31 Mbps,4004 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,224 ms,69 Mbps,8951 kB/s
8.219.164.237,443,8.219.164.237,SG,Singapore,中转,354 ms,72 Mbps,9335 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,222 ms,36 Mbps,4694 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,214 ms,67 Mbps,8586 kB/s
8.218.201.156,443,8.218.201.156,HK,Hong Kong,中转,209 ms,77 Mbps,9932 kB/s
