中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,231 Mbps,29593 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,60 ms,88 Mbps,11264 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,73 ms,296 Mbps,37990 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,42 ms,42 Mbps,5477 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,280 Mbps,35942 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,68 ms,394 Mbps,50483 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,552 Mbps,70758 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,261 Mbps,33484 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,165 ms,340 Mbps,43520 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,90 ms,47 Mbps,6019 kB/s
35.197.23.75,443,34.83.174.15,US,Seattle,隧道,67 ms,337 Mbps,43212 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,323 Mbps,41369 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,304 Mbps,39014 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,48 ms,529 Mbps,67788 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,47 ms,709 Mbps,90828 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,150 ms,328 Mbps,41984 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,100 ms,285 Mbps,36556 kB/s
152.70.55.37,443,2a0b:21c0:1007:1c7:0:1a6f:7b5f:7039,DE,Frankfurt,隧道,96 ms,125 Mbps,16076 kB/s
129.151.205.193,443,129.151.205.193,SE,Stockholm,中转,99 ms,216 Mbps,27750 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,26 ms,377 Mbps,48332 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,86 ms,254 Mbps,32563 kB/s
152.67.136.192,443,2a0b:21c0:100a:1b6:0:a3e:8f4d:111e,DE,Frankfurt,隧道,93 ms,128 Mbps,16384 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,232 Mbps,29798 kB/s
35.230.79.26,443,34.83.174.15,US,Seattle,隧道,85 ms,212 Mbps,27238 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,49 Mbps,6280 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,128 ms,235 Mbps,30105 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,87 ms,337 Mbps,43212 kB/s
