中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,535 Mbps,68505 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,278 Mbps,35635 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,205 Mbps,26316 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,124 Mbps,15974 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,50 Mbps,6437 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,316 Mbps,40550 kB/s
150.136.241.40,443,150.136.241.40,1272 Mbps,162816 kB/s
150.136.241.40,,,隧道,0 ms,null Mbps,null kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,292 Mbps,37478 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,272 Mbps,34918 kB/s
158.101.210.88,443,163.123.193.5,DE,Frankfurt,隧道,89 ms,190 Mbps,24371 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,101 ms,124 Mbps,15974 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,68 ms,298 Mbps,38195 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,87 ms,225 Mbps,28876 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,270 Mbps,34611 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,42 ms,7 Mbps,963 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,524 Mbps,67174 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,75 ms,420 Mbps,53862 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,86 ms,46 Mbps,5989 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,72 ms,30 Mbps,3882 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,386 Mbps,49459 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,90 Mbps,11571 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,46 ms,509 Mbps,65228 kB/s
143.47.233.172,443,163.123.193.24,DE,Frankfurt,隧道,93 ms,110 Mbps,14131 kB/s
144.21.42.13,443,2a0b:21c0:1007:c8:0:f2b5:a15d:b6dd,DE,Frankfurt,隧道,89 ms,193 Mbps,24780 kB/s
193.123.57.140,443,2a0b:21c0:100a:1fa:0:d6f0:8727:9744,DE,Frankfurt,隧道,89 ms,128 Mbps,16384 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,156 ms,304 Mbps,39014 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,221 Mbps,28364 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,78 ms,44 Mbps,5666 kB/s
141.147.99.110,443,2606:f240:f00:46c4:0:9f13:a4e7:f154,US,Frankfurt,隧道,101 ms,105 Mbps,13516 kB/s
24.199.115.220,443,24.199.115.220,US,San Jose,中转,73 ms,260 Mbps,33382 kB/s
130.61.87.219,443,130.61.87.219,DE,,中转,86 ms,208 Mbps,26624 kB/s
144.21.43.202,443,2a0b:21c0:1007:ca:0:135d:5ccd:2030,DE,Frankfurt,隧道,89 ms,176 Mbps,22528 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,260 Mbps,33280 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,67 ms,340 Mbps,43622 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,89 ms,50 Mbps,6521 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,309 Mbps,39628 kB/s
34.82.76.253,443,34.19.102.69,US,Seattle,隧道,69 ms,329 Mbps,42188 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,252 Mbps,32358 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,48 Mbps,6145 kB/s
132.145.225.7,443,2a0b:21c0:1007:c7:0:d0cd:2a52:bf7c,DE,Frankfurt,隧道,87 ms,144 Mbps,18432 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,202 ms,104 Mbps,13414 kB/s
141.144.194.5,443,98.98.166.174,AE,Frankfurt,隧道,137 ms,221 Mbps,28364 kB/s
143.47.182.128,443,2606:f240:f00:2be4:0:5caa:fd2f:f25b,US,Frankfurt,隧道,97 ms,216 Mbps,27648 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,235 Mbps,30105 kB/s
64.23.181.202,443,2604:a880:4:1d0::2e3:5000,US,San Jose,隧道,114 ms,215 Mbps,27545 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,138 ms,297 Mbps,38092 kB/s
8.219.111.175,443,8.219.111.175,59 Mbps,7572 kB/s
143.47.235.249,443,163.123.193.23,DE,Frankfurt,隧道,93 ms,84 Mbps,10854 kB/s
8.219.164.237,443,8.219.164.237,SG,Singapore,中转,225 ms,58 Mbps,7519 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,219 ms,59 Mbps,7596 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,210 ms,34 Mbps,4365 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,212 ms,32 Mbps,4189 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,214 ms,31 Mbps,4025 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,186 ms,41 Mbps,5291 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,222 ms,68 Mbps,8772 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,268 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,224 ms,70 Mbps,8984 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,86 ms,78 Mbps,10035 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,89 ms,250 Mbps,32051 kB/s
141.147.187.233,443,2602:ffe4:407:20d9:0:1e5f:39dd:7958,SG,Singapore,隧道,238 ms,60 Mbps,7763 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,214 ms,36 Mbps,4675 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,183 ms,87 Mbps,11161 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,223 ms,63 Mbps,8186 kB/s
132.226.15.41,443,2602:ffe4:407:21d9:0:945b:915e:a5c8,SG,Singapore,隧道,226 ms,64 Mbps,8257 kB/s
204.110.223.49,443,204.110.223.49,US,,中转,11 ms,944 Mbps,120832 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,77 ms,249 Mbps,31948 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,88 ms,5 Mbps,762 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,86 ms,251 Mbps,32153 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,129 ms,750 Mbps,96051 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,93 ms,194 Mbps,24883 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,95 ms,256 Mbps,32870 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,101 ms,251 Mbps,32153 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,103 ms,674 Mbps,86323 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,84 ms,211 Mbps,27033 kB/s
