中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,21 ms,440 Mbps,56422 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,3 ms,56 Mbps,7281 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,33 ms,7 Mbps,950 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,40 ms,60 Mbps,7745 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,23 ms,63 Mbps,8144 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,267 Mbps,34201 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,131 ms,149 Mbps,19148 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,17 ms,69 Mbps,8930 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,58 ms,149 Mbps,19148 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,80 ms,34 Mbps,4417 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,154 ms,43 Mbps,5627 kB/s
8.219.70.151,443,8.219.70.151,SG,Singapore,中转,169 ms,67 Mbps,8688 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,131 ms,96 Mbps,12390 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,169 ms,92 Mbps,11776 kB/s
8.219.190.62,443,8.219.190.62,SG,Singapore,中转,169 ms,77 Mbps,9932 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,153 ms,80 Mbps,10240 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,169 ms,93 Mbps,11980 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,148 ms,128 Mbps,16486 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,173 ms,107 Mbps,13721 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,42 Mbps,5401 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,169 ms,68 Mbps,8808 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,158 ms,268 Mbps,34406 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,132 ms,131 Mbps,16793 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,89 ms,47 Mbps,6030 kB/s
