中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,286 Mbps,36659 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,582 Mbps,74547 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,233 Mbps,29900 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,71 ms,323 Mbps,41369 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,38 ms,532 Mbps,68198 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,307 Mbps,39321 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,45 Mbps,5881 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,250 Mbps,32051 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,91 ms,44 Mbps,5684 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,26 ms,29 Mbps,3782 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,73 ms,336 Mbps,43008 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,66 ms,297 Mbps,38092 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,26 ms,386 Mbps,49459 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,10 ms,1328 Mbps,169984 kB/s
193.122.197.111,443,193.122.197.111,383 Mbps,49049 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,658 Mbps,84275 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,97 ms,207 Mbps,26521 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,221 Mbps,28364 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,110 ms,309 Mbps,39628 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,308 Mbps,39424 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,254 Mbps,32563 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,243 Mbps,31129 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,81 Mbps,10444 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::1bd:8d,US,Los Angeles,隧道,70 ms,80 Mbps,10240 kB/s
152.70.60.107,443,2a0b:21c0:1007:1cb:0:a6b:da94:dd34,DE,Frankfurt,隧道,107 ms,176 Mbps,22630 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,247 Mbps,31641 kB/s
141.144.194.5,443,98.98.166.174,AE,Frankfurt,隧道,130 ms,185 Mbps,23756 kB/s
34.82.76.253,443,34.19.102.69,US,Seattle,隧道,72 ms,336 Mbps,43008 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,83 ms,261 Mbps,33484 kB/s
130.61.176.29,443,130.61.176.29,DE,Frankfurt,中转,96 ms,246 Mbps,31539 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,68 ms,332 Mbps,42496 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,48 Mbps,6242 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,69 ms,245 Mbps,31436 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,61 ms,51 Mbps,6537 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,75 ms,104 Mbps,13414 kB/s
158.101.211.213,443,2a0b:21c0:100a:1b1:0:3056:2c33:ea05,DE,Frankfurt,隧道,94 ms,120 Mbps,15462 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,343 Mbps,43929 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,188 ms,91 Mbps,11673 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,77 ms,266 Mbps,34099 kB/s
143.47.178.253,443,2a0b:21c0:100a:1f9:0:ccfb:52cd:eb04,DE,Frankfurt,隧道,93 ms,120 Mbps,15462 kB/s
158.101.210.88,443,163.123.193.5,DE,Frankfurt,隧道,93 ms,209 Mbps,26828 kB/s
47.245.33.33,443,47.245.33.33,JP,Tokyo,中转,156 ms,32 Mbps,4205 kB/s
156.146.53.83,443,156.146.53.78,US,San Jose,隧道,83 ms,261 Mbps,33484 kB/s
141.144.253.218,443,2a0b:21c0:100a:1b0:0:3253:a290:c66f,DE,Frankfurt,隧道,109 ms,116 Mbps,14950 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,227 ms,52 Mbps,6783 kB/s
144.21.43.202,443,2a0b:21c0:1007:ca:0:135d:5ccd:2030,DE,Frankfurt,隧道,93 ms,128 Mbps,16486 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,92 Mbps,11776 kB/s
