中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,10 ms,1520 Mbps,194560 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,13 ms,1680 Mbps,215040 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,92 ms,88 Mbps,11264 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,55 ms,63 Mbps,8118 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,3 Mbps,473 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,81 ms,714 Mbps,91443 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,66 ms,146 Mbps,18739 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,172 ms,75 Mbps,9674 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,35 ms,364 Mbps,46694 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,117 ms,25 Mbps,3214 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,136 ms,21 Mbps,2813 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,39 ms,1448 Mbps,185344 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,153 ms,3 Mbps,503 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,247 Mbps,31641 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,160 ms,42 Mbps,5379 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,7 Mbps,964 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,64 ms,465 Mbps,59596 kB/s
35.197.23.75,443,34.83.174.15,US,Seattle,隧道,23 ms,808 Mbps,103424 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,616 Mbps,78950 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,21 ms,1480 Mbps,189440 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,171 ms,66 Mbps,8496 kB/s
152.70.63.169,443,2a0b:21c0:1007:1ca:0:d09d:82a5:6b65,DE,Frankfurt,隧道,153 ms,73 Mbps,9371 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,22 ms,743 Mbps,95129 kB/s
35.230.79.26,443,34.83.174.15,US,Seattle,隧道,89 ms,474 Mbps,60723 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,35 ms,67 Mbps,8595 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,40 ms,808 Mbps,103424 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,153 ms,87 Mbps,11161 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,131 ms,120 Mbps,15462 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,168 ms,156 Mbps,20070 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,128 Mbps,16384 kB/s
8.222.204.128,443,8.222.204.128,SG,Singapore,中转,171 ms,71 Mbps,9180 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,38 ms,380 Mbps,48742 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,76 ms,87 Mbps,11161 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1544 Mbps,197632 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,154 ms,38 Mbps,4941 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,694 Mbps,88883 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,152 ms,43 Mbps,5509 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,65 ms,37 Mbps,4819 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,115 Mbps,14745 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,93 ms,70 Mbps,8987 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,162 ms,101 Mbps,13004 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,127 Mbps,16281 kB/s
143.47.235.248,443,2a0b:21c0:1007:cb:0:38e2:9e08:2a27,DE,Frankfurt,隧道,160 ms,64 Mbps,8264 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,154 ms,16 Mbps,2079 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,397 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,174 ms,3 Mbps,415 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,148 ms,49 Mbps,6314 kB/s
144.24.83.117,443,144.24.83.117,KR,Seoul,中转,131 ms,5 Mbps,663 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,51 ms,44 Mbps,5645 kB/s
47.74.4.97,443,47.74.4.97,JP,Tokyo,中转,106 ms,32 Mbps,4221 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,171 ms,57 Mbps,7415 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,150 ms,12 Mbps,1556 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,153 ms,35 Mbps,4572 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,111 ms,248 Mbps,31744 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,147 ms,20 Mbps,2615 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,171 ms,95 Mbps,12185 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,23 ms,132 Mbps,16998 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,4 Mbps,633 kB/s
47.243.107.148,443,47.243.107.148,HK,Hong Kong,中转,153 ms,105 Mbps,13516 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,184 ms,102 Mbps,13107 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,170 ms,88 Mbps,11264 kB/s
204.110.220.3,443,204.110.220.19,US,,隧道,32 ms,623 Mbps,79769 kB/s
130.162.184.206,443,2a0b:21c0:100a:1b2:0:7ae1:de94:2032,DE,Frankfurt,隧道,235 ms,59 Mbps,7587 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,140 ms,375 Mbps,48025 kB/s
8.209.84.222,443,2606:f240:f00:eaf1:0:bc9:a47:c8fe,US,Frankfurt,隧道,169 ms,61 Mbps,7880 kB/s
141.147.108.50,443,2a0b:21c0:100a:1b5:0:77be:4dda:a545,DE,Frankfurt,隧道,155 ms,66 Mbps,8564 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,146 ms,64 Mbps,8260 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,171 ms,70 Mbps,8961 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,169 ms,120 Mbps,15360 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,152 ms,103 Mbps,13209 kB/s
132.145.10.236,443,2a0b:21c0:1007:1c8:0:58ad:c28d:849e,DE,Frankfurt,隧道,157 ms,80 Mbps,10342 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,262 ms,30 Mbps,3911 kB/s
144.24.93.145,443,2602:ffe4:407:21d9:0:6683:2d6f:e61c,SG,Singapore,隧道,194 ms,60 Mbps,7699 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,147 ms,76 Mbps,9742 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,237 ms,114 Mbps,14643 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,110 ms,12 Mbps,1585 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,200 ms,77 Mbps,9932 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,171 ms,58 Mbps,7489 kB/s
103.137.63.3,443,61.224.76.122,TW,,隧道,152 ms,96 Mbps,12288 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,173 ms,45 Mbps,5834 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,160 ms,62 Mbps,7957 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,60 ms,6 Mbps,769 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,149 ms,103 Mbps,13209 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,55 ms,133 Mbps,17100 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,160 ms,105 Mbps,13516 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,159 ms,70 Mbps,9058 kB/s
54.203.85.46,443,204.110.220.60,US,,隧道,21 ms,456 Mbps,58470 kB/s
