中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,17 ms,87 Mbps,11161 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,67 ms,290 Mbps,37171 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,34 ms,426 Mbps,54579 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,76 ms,273 Mbps,35020 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,1 ms,373 Mbps,47820 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,74 ms,154 Mbps,19763 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,273 Mbps,35020 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,87 ms,4 Mbps,620 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,72 ms,270 Mbps,34611 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,29 ms,31 Mbps,4046 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,16 ms,720 Mbps,92262 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,42 ms,540 Mbps,69120 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::c:367,US,Los Angeles,隧道,65 ms,67 Mbps,8594 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,552 Mbps,70656 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,49 Mbps,6282 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,13 ms,715 Mbps,91545 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,65 ms,265 Mbps,33996 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,300 Mbps,38502 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,83 ms,248 Mbps,31846 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,87 ms,311 Mbps,39833 kB/s
8.209.96.4,443,2a0b:21c0:1007:cb:0:f104:1c12:2ce9,DE,Frankfurt,隧道,86 ms,172 Mbps,22016 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,84 ms,50 Mbps,6509 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,250 Mbps,32051 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,267 ms,66 Mbps,8523 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,84 ms,136 Mbps,17510 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,114 ms,50 Mbps,6430 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,236 Mbps,30208 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,241 Mbps,30924 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,81 ms,320 Mbps,40960 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,93 ms,46 Mbps,5965 kB/s
