中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,8 ms,1368 Mbps,175104 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,15 ms,413 Mbps,52940 kB/s
141.147.93.169,443,2606:f240:f00:a683:0:8ef:470a:a2d0,US,Frankfurt,隧道,91 ms,248 Mbps,31744 kB/s
130.162.181.196,443,2606:f240:f00:2be4:0:a2fe:4d40:adf2,US,Frankfurt,隧道,93 ms,226 Mbps,28979 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,104 ms,27 Mbps,3582 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,276 Mbps,35328 kB/s
143.47.254.78,443,2606:f240:f00:5a42:0:1b1:81f8:d7a2,US,Frankfurt,隧道,91 ms,228 Mbps,29184 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,73 ms,44 Mbps,5668 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,90 ms,46 Mbps,5897 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,260 Mbps,33382 kB/s
104.248.63.25,443,104.248.63.25,US,Newark,中转,33 ms,1520 Mbps,194560 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,70 ms,290 Mbps,37171 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,28 ms,23 Mbps,3023 kB/s
130.162.160.21,443,2a0b:21c0:1007:1ca:0:d3fe:df50:d474,DE,Frankfurt,隧道,101 ms,159 Mbps,20377 kB/s
141.147.22.169,443,2a0b:21c0:1007:1c7:0:646e:9c7c:c233,DE,Frankfurt,隧道,91 ms,123 Mbps,15769 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,7 Mbps,973 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,21 ms,936 Mbps,119808 kB/s
130.162.255.182,443,163.123.193.24,DE,Frankfurt,隧道,91 ms,91 Mbps,11673 kB/s
193.123.61.90,443,2a0b:21c0:1007:cb:0:edf0:98af:327c,DE,Frankfurt,隧道,89 ms,180 Mbps,23040 kB/s
141.148.242.165,443,2a0b:21c0:1007:ca:0:8eb1:d85f:9dcd,DE,Frankfurt,隧道,91 ms,153 Mbps,19660 kB/s
138.2.134.106,443,2a0b:21c0:100a:1fa:0:6c7a:85f6:a1c1,DE,Frankfurt,隧道,91 ms,113 Mbps,14540 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,64 ms,1 Mbps,143 kB/s
150.230.23.19,443,2a0b:21c0:1007:c8:0:fa1f:a091:35f7,DE,Frankfurt,隧道,90 ms,172 Mbps,22118 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,21 ms,1600 Mbps,204800 kB/s
143.47.181.15,443,2a0b:21c0:100a:1f9:0:2ec6:674e:847f,DE,Frankfurt,隧道,90 ms,129 Mbps,16588 kB/s
104.236.65.156,443,104.236.65.156,US,Newark,中转,148 ms,1344 Mbps,172032 kB/s
158.101.221.99,443,163.123.193.9,DE,Frankfurt,隧道,89 ms,204 Mbps,26112 kB/s
152.67.138.46,443,2a0b:21c0:1007:c9:0:db86:226:cfb2,DE,Frankfurt,隧道,94 ms,144 Mbps,18534 kB/s
45.32.25.171,443,45.32.25.171,JP,Tokyo,中转,151 ms,119 Mbps,15257 kB/s
138.2.158.238,443,2606:f240:f00:2be4:0:c6c1:e15:529a,US,Frankfurt,隧道,95 ms,197 Mbps,25292 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,90 ms,126 Mbps,16179 kB/s
130.162.184.177,443,2a0b:21c0:1007:1ca:0:8351:d4e5:15ec,DE,Frankfurt,隧道,99 ms,133 Mbps,17100 kB/s
129.159.252.245,443,163.123.193.9,DE,Frankfurt,隧道,94 ms,218 Mbps,27955 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,101 ms,49 Mbps,6399 kB/s
192.9.142.3,443,2603:c024:c011:e604:a8fe:38d0:c3ee:a04b,US,San Jose,隧道,74 ms,268 Mbps,34304 kB/s
144.22.252.124,443,144.22.252.124,BR,S
