中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,22 ms,59 Mbps,7571 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,92 ms,281 Mbps,36044 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,8 ms,366 Mbps,46899 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,208 Mbps,26624 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,25 ms,62 Mbps,8030 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,64 ms,51 Mbps,6530 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,89 ms,47 Mbps,6069 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,73 ms,290 Mbps,37171 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,19 ms,75 Mbps,9719 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,74 ms,253 Mbps,32460 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,73 ms,13 Mbps,1689 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,19 ms,67 Mbps,8672 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,7 Mbps,967 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,153 ms,83 Mbps,10649 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,73 ms,100 Mbps,12800 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,99 ms,44 Mbps,5655 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,268 Mbps,34406 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,81 ms,133 Mbps,17100 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,77 ms,46 Mbps,5955 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,234 Mbps,30003 kB/s
152.67.137.54,443,2a0b:21c0:100a:1fa:0:db1b:b5c3:c2ed,DE,Frankfurt,隧道,97 ms,117 Mbps,15052 kB/s
132.145.247.52,443,2606:f240:f00:83a7:0:8913:b80:e02b,US,Frankfurt,隧道,91 ms,189 Mbps,24268 kB/s
