中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,9 ms,288 Mbps,36864 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,21 ms,1184 Mbps,151552 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,76 ms,113 Mbps,14540 kB/s
64.23.181.202,443,2604:a880:4:1d0::2e3:5000,US,San Jose,隧道,73 ms,210 Mbps,26931 kB/s
104.248.63.25,443,104.248.63.25,US,Newark,中转,13 ms,1296 Mbps,165888 kB/s
24.199.115.220,443,24.199.115.220,US,San Jose,中转,76 ms,264 Mbps,33792 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,77 ms,25 Mbps,3307 kB/s
104.236.65.156,443,104.236.65.156,US,Newark,中转,25 ms,880 Mbps,112640 kB/s
138.197.104.86,443,138.197.104.86,US,Newark,中转,30 ms,808 Mbps,103424 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,118 ms,156 Mbps,20070 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,10 ms,782 Mbps,100147 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,84 ms,259 Mbps,33177 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,44 Mbps,5680 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,119 ms,584 Mbps,74752 kB/s
192.9.224.194,443,192.9.224.194,US,San Jose,中转,83 ms,44 Mbps,5747 kB/s
146.190.114.215,443,2604:a880:4:1d0::340:a000,US,San Jose,隧道,73 ms,232 Mbps,29798 kB/s
43.153.4.246,443,43.153.4.246,US,San Jose,中转,67 ms,339 Mbps,43417 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,100 ms,240 Mbps,30720 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,92 ms,54 Mbps,6920 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,74 ms,272 Mbps,34816 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,37 ms,56 Mbps,7200 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,141 ms,244 Mbps,31232 kB/s
152.70.248.96,443,2a09:bac5:4750:1a14::299:2f,KR,Seoul,隧道,181 ms,5 Mbps,724 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,45 Mbps,5801 kB/s
