中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,514 Mbps,65843 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,178 Mbps,22835 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,202 Mbps,25907 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,64 ms,28 Mbps,3637 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,72 ms,761 Mbps,97484 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,50 ms,525 Mbps,67276 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,57 ms,1048 Mbps,134144 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,262 Mbps,33587 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,35 ms,398 Mbps,50995 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,89 ms,47 Mbps,6091 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,97 ms,195 Mbps,24985 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,62 ms,376 Mbps,48230 kB/s
143.47.236.239,443,2a0b:21c0:100a:1f9:0:3d0a:ab13:89d,DE,Frankfurt,隧道,97 ms,93 Mbps,11980 kB/s
35.197.23.75,443,34.145.46.165,US,Seattle,隧道,68 ms,292 Mbps,37376 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,244 Mbps,31334 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,328 Mbps,41984 kB/s
141.147.110.101,443,2a0b:21c0:100a:1fa:0:4a4e:4c83:9f39,DE,Frankfurt,隧道,104 ms,130 Mbps,16691 kB/s
152.70.161.175,443,2606:f240:f00:b2ed:0:6769:3abb:723b,US,Frankfurt,隧道,165 ms,242 Mbps,31027 kB/s
130.162.230.222,443,2a0b:21c0:1007:c8:0:c3ee:c5aa:7fdc,DE,Frankfurt,隧道,96 ms,149 Mbps,19148 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,78 ms,288 Mbps,36966 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,308 Mbps,39526 kB/s
