中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac1:76a0:118::c7:11,US,Buffalo,隧道,75 ms,62 Mbps,8028 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,352 Mbps,45056 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,17 ms,147 Mbps,18841 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,96 ms,20 Mbps,2644 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,368 Mbps,47104 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,944 Mbps,120832 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,21 ms,579 Mbps,74137 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,108 ms,80 Mbps,10342 kB/s
35.230.79.26,443,34.83.206.197,US,Seattle,隧道,42 ms,552 Mbps,70758 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,20 ms,1048 Mbps,134144 kB/s
43.153.103.203,443,43.153.103.203,976 Mbps,124928 kB/s
43.153.103.203,,,隧道,0 ms,null Mbps,null kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,23 ms,672 Mbps,86118 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,38 ms,1040 Mbps,133120 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,53 ms,74 Mbps,9571 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,192 ms,34 Mbps,4360 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,482 Mbps,61747 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,19 ms,359 Mbps,45977 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,105 ms,46 Mbps,6008 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,33 ms,617 Mbps,79052 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,652 Mbps,83558 kB/s
35.197.23.75,443,34.83.206.197,US,Seattle,隧道,110 ms,527 Mbps,67481 kB/s
47.74.4.97,443,47.74.4.97,JP,Tokyo,中转,109 ms,31 Mbps,4009 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,334 Mbps,42803 kB/s
129.153.213.8,443,129.153.213.8,US,Los Angeles,中转,180 ms,92 Mbps,11878 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,189 Mbps,24268 kB/s
193.122.197.111,443,193.122.197.111,344 Mbps,44134 kB/s
193.122.197.111,,,隧道,0 ms,null Mbps,null kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,61 ms,349 Mbps,44748 kB/s
138.3.254.39,443,138.3.254.39,112 Mbps,14438 kB/s
193.122.55.197,443,98.98.156.30,AE,Frankfurt,隧道,145 ms,111 Mbps,14233 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,147 ms,69 Mbps,8878 kB/s
8.211.15.21,443,2a0b:21c0:1007:c9:0:a0c0:bb88:a9ad,DE,Frankfurt,隧道,137 ms,133 Mbps,17100 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,138 ms,41 Mbps,5315 kB/s
8.222.193.65,443,8.222.193.65,74 Mbps,9516 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,170 ms,40 Mbps,5237 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,137 ms,130 Mbps,16691 kB/s
8.219.201.245,443,8.219.201.245,,colo.txt:Singapore,中转,0 ms,72 Mbps,9263 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,163 ms,37 Mbps,4764 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,145 ms,38 Mbps,4976 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,175 ms,72 Mbps,9272 kB/s
