中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,236 Mbps,30208 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,288 Mbps,36864 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,553 Mbps,70860 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,265 Mbps,33996 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,5 ms,33 Mbps,4250 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,784 Mbps,100352 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,60 ms,76 Mbps,9774 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,45 Mbps,5880 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,7 ms,1128 Mbps,144384 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,71 ms,309 Mbps,39628 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,66 ms,339 Mbps,43417 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,160 Mbps,20582 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,65 ms,48 Mbps,6203 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,8 ms,246 Mbps,31539 kB/s
152.70.61.235,443,2606:f240:f00:eaf1:0:d9ca:16d9:bb5b,US,Frankfurt,隧道,94 ms,111 Mbps,14233 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,214 Mbps,27443 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,340 Mbps,43622 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,210 Mbps,26931 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,250 Mbps,32051 kB/s
130.61.23.77,443,130.61.23.77,164 Mbps,20992 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,402 Mbps,51507 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,91 ms,198 Mbps,25395 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,45 Mbps,5783 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,77 ms,240 Mbps,30720 kB/s
143.47.176.72,443,2a0b:21c0:100a:1b5:0:b5f2:c910:e1c,DE,Frankfurt,隧道,93 ms,108 Mbps,13824 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,65 ms,80 Mbps,10342 kB/s
193.122.9.215,443,98.98.166.174,AE,Frankfurt,隧道,96 ms,175 Mbps,22425 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,229 Mbps,29388 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,64 ms,342 Mbps,43827 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,383 Mbps,49049 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,235 Mbps,30105 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,45 ms,528 Mbps,67584 kB/s
141.147.82.139,443,163.123.193.10,DE,Frankfurt,隧道,96 ms,218 Mbps,27955 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,33 ms,59 Mbps,7611 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,112 ms,200 Mbps,25702 kB/s
132.226.203.64,443,2a0b:21c0:100a:1b4:0:5f33:b3f2:c45a,DE,Frankfurt,隧道,91 ms,116 Mbps,14848 kB/s
144.24.172.224,443,2a0b:21c0:1007:c8:0:689f:8beb:23d7,DE,Frankfurt,隧道,96 ms,173 Mbps,22220 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,75 ms,272 Mbps,34816 kB/s
144.24.185.12,443,2a0b:21c0:1007:1ca:0:fd3:5e94:5a23,DE,Frankfurt,隧道,91 ms,143 Mbps,18329 kB/s
34.82.76.253,443,34.19.102.69,US,Seattle,隧道,73 ms,314 Mbps,40243 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,82 ms,314 Mbps,40243 kB/s
143.47.187.49,443,98.98.166.174,AE,Frankfurt,隧道,95 ms,180 Mbps,23142 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,117 Mbps,15052 kB/s
152.67.65.201,443,152.67.65.201,CH,Milan,中转,98 ms,45 Mbps,5858 kB/s
130.162.50.20,443,2606:f240:f00:6acf:0:65ab:ba1:5757,US,Frankfurt,隧道,91 ms,228 Mbps,29184 kB/s
