中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,19 ms,840 Mbps,107520 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,16 ms,106 Mbps,13619 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,36 ms,57 Mbps,7324 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,100 ms,5 Mbps,644 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,41 ms,61 Mbps,7872 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,18 ms,447 Mbps,57241 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,75 ms,87 Mbps,11161 kB/s
141.148.246.44,443,2a0b:21c0:1007:1cb:0:ac7d:cd18:21fa,DE,Frankfurt,隧道,139 ms,96 Mbps,12390 kB/s
138.2.155.94,443,2a0b:21c0:100a:1b3:0:eb89:c938:58ff,DE,Frankfurt,隧道,147 ms,105 Mbps,13516 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,85 ms,45 Mbps,5846 kB/s
130.162.254.19,443,2a0b:21c0:1007:1ca:0:8976:99d6:99e,DE,Frankfurt,隧道,149 ms,110 Mbps,14131 kB/s
130.162.190.207,443,2a0b:21c0:1007:c7:0:1314:c88:649b,DE,Frankfurt,隧道,152 ms,100 Mbps,12800 kB/s
141.148.240.110,443,2606:f240:f00:5a42:0:1b8a:6b20:c5ba,US,Frankfurt,隧道,140 ms,112 Mbps,14336 kB/s
141.147.101.157,443,2a0b:21c0:100a:1b4:0:a33c:7067:3b9b,DE,Frankfurt,隧道,153 ms,98 Mbps,12595 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,133 ms,40 Mbps,5236 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,143 ms,68 Mbps,8796 kB/s
8.219.70.151,443,8.219.70.151,SG,Singapore,中转,175 ms,68 Mbps,8717 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,158 ms,35 Mbps,4498 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,133 ms,134 Mbps,17203 kB/s
143.47.236.239,443,2a0b:21c0:100a:1b4:0:51d9:8328:de4f,DE,Frankfurt,隧道,148 ms,131 Mbps,16793 kB/s
141.148.247.198,443,2a0b:21c0:100a:1b0:0:e3c9:e6c7:293c,DE,Frankfurt,隧道,140 ms,103 Mbps,13209 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,156 ms,48 Mbps,6208 kB/s
152.67.132.95,443,2a0b:21c0:100a:1b0:0:a05d:411e:f58d,DE,Frankfurt,隧道,148 ms,124 Mbps,15974 kB/s
140.238.1.158,443,140.238.1.158,KR,Seoul,中转,141 ms,134 Mbps,17203 kB/s
141.144.197.205,443,98.98.156.18,AE,Frankfurt,隧道,149 ms,132 Mbps,16896 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,152 ms,120 Mbps,15462 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,162 ms,94 Mbps,12083 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,157 ms,124 Mbps,15974 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,174 ms,6 Mbps,783 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,188 ms,104 Mbps,13414 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,139 ms,40 Mbps,5247 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,174 ms,84 Mbps,10854 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,161 ms,96 Mbps,12288 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,182 ms,99 Mbps,12697 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,179 ms,60 Mbps,7771 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,176 ms,76 Mbps,9826 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,146 ms,113 Mbps,14540 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,174 ms,67 Mbps,8659 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,196 ms,128 Mbps,16384 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,175 ms,70 Mbps,9062 kB/s
152.70.52.28,443,2606:f240:f00:eaf1:0:658f:fb4d:b69e,US,Frankfurt,隧道,264 ms,87 Mbps,11161 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,173 ms,77 Mbps,9904 kB/s
158.101.86.85,443,158.101.86.85,JP,Tokyo,中转,160 ms,113 Mbps,14540 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,165 ms,106 Mbps,13619 kB/s
8.222.128.75,443,8.222.128.75,SG,Singapore,中转,174 ms,1 Mbps,166 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,174 ms,40 Mbps,5192 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,135 ms,44 Mbps,5664 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,133 ms,30 Mbps,3874 kB/s
130.162.47.186,443,2a0b:21c0:1007:cb:0:79d7:901:636,DE,Frankfurt,隧道,146 ms,97 Mbps,12492 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,180 ms,85 Mbps,10956 kB/s
141.147.71.167,443,2a0b:21c0:1007:1c8:0:1c21:c1be:3bb4,DE,Frankfurt,隧道,149 ms,126 Mbps,16179 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,174 ms,85 Mbps,10956 kB/s
152.67.131.174,443,2606:f240:f00:b2ed:0:35ed:56b8:313b,US,Frankfurt,隧道,149 ms,93 Mbps,11980 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,175 ms,65 Mbps,8387 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,181 ms,72 Mbps,9252 kB/s
140.238.122.74,443,2a0b:21c0:1007:1c8:0:31b5:c129:16ba,DE,Frankfurt,隧道,147 ms,102 Mbps,13107 kB/s
8.211.49.71,443,2606:f240:f00:b2ed:0:bca5:c054:b628,US,Frankfurt,隧道,142 ms,112 Mbps,14336 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,149 ms,83 Mbps,10649 kB/s
8.219.126.240,443,8.219.126.240,SG,Singapore,中转,221 ms,80 Mbps,10240 kB/s
141.147.4.217,443,2a0b:21c0:1007:1cb:0:df8f:2213:b076,DE,Frankfurt,隧道,147 ms,110 Mbps,14131 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,184 ms,94 Mbps,12083 kB/s
