中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
143.198.130.24,443,143.198.130.24,US,San Jose,中转,56 ms,385 Mbps,49356 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,52 ms,258 Mbps,33075 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,229 Mbps,29388 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,24 ms,7 Mbps,929 kB/s
193.123.59.62,443,163.123.193.10,DE,Frankfurt,隧道,108 ms,153 Mbps,19660 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,52 ms,0 Mbps,72 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,46 Mbps,5958 kB/s
141.147.14.79,443,2a0b:21c0:100a:1b6:0:ead:af7f:5efe,DE,Frankfurt,隧道,110 ms,98 Mbps,12595 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,35 ms,59 Mbps,7677 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,112 ms,46 Mbps,5963 kB/s
146.190.114.215,443,2604:a880:4:1d0::340:a000,US,San Jose,隧道,52 ms,347 Mbps,44441 kB/s
152.70.185.4,443,2a0b:21c0:1007:c9:0:d174:d54:cb73,DE,Frankfurt,隧道,106 ms,147 Mbps,18841 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,112 ms,73 Mbps,9369 kB/s
152.67.65.201,443,152.67.65.201,CH,Milan,中转,117 ms,37 Mbps,4802 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,68 ms,49 Mbps,6338 kB/s
152.67.134.56,443,163.123.193.9,DE,Frankfurt,隧道,106 ms,128 Mbps,16384 kB/s
130.162.47.50,443,2a0b:21c0:1007:ca:0:426c:da46:8006,DE,Frankfurt,隧道,108 ms,183 Mbps,23449 kB/s
158.101.223.61,443,98.98.166.202,AE,Frankfurt,隧道,107 ms,193 Mbps,24780 kB/s
130.162.167.231,443,98.98.166.174,AE,Frankfurt,隧道,114 ms,159 Mbps,20377 kB/s
138.2.147.213,443,163.123.193.9,DE,Frankfurt,隧道,106 ms,174 Mbps,22323 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,95 ms,229 Mbps,29388 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,137 ms,189 Mbps,24268 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,192 Mbps,24576 kB/s
130.162.217.77,443,2a0b:21c0:100a:1b6:0:6340:2195:a050,DE,Frankfurt,隧道,107 ms,109 Mbps,14028 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,201 ms,48 Mbps,6159 kB/s
152.70.55.237,443,2a0b:21c0:1007:1c8:0:14c2:ad9:2b07,DE,Frankfurt,隧道,133 ms,182 Mbps,23347 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,210 ms,74 Mbps,9476 kB/s
138.2.140.154,443,2606:f240:f00:6acf:0:c15d:9447:9d28,US,Frankfurt,隧道,105 ms,173 Mbps,22220 kB/s
141.147.102.194,443,2a0b:21c0:1007:1cb:0:f7ab:1add:fb30,DE,Frankfurt,隧道,114 ms,165 Mbps,21196 kB/s
8.211.11.55,443,2a0b:21c0:100a:1b7:0:5932:b0d2:255c,DE,Frankfurt,隧道,107 ms,101 Mbps,13004 kB/s
8.211.17.114,443,98.98.156.10,AE,Frankfurt,隧道,134 ms,104 Mbps,13414 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,186 ms,67 Mbps,8597 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,195 ms,61 Mbps,7808 kB/s
141.148.233.94,443,2606:f240:f00:a683:0:13e3:ec5f:4414,US,Frankfurt,隧道,108 ms,169 Mbps,21708 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,207 ms,66 Mbps,8487 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,116 ms,87 Mbps,11161 kB/s
8.222.128.75,443,8.222.128.75,SG,Singapore,中转,208 ms,1 Mbps,143 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,171 ms,80 Mbps,10240 kB/s
152.70.235.207,443,152.70.235.207,KR,Tokyo,中转,169 ms,45 Mbps,5779 kB/s
8.219.54.203,443,8.219.54.203,SG,Singapore,中转,206 ms,79 Mbps,10137 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,95 ms,220 Mbps,28160 kB/s
8.211.23.112,443,2606:f240:f00:eaf1:0:8c5b:25dc:7465,US,Frankfurt,隧道,107 ms,105 Mbps,13516 kB/s
141.147.28.189,443,2a0b:21c0:1007:1c7:0:18dc:f14c:192a,DE,Frankfurt,隧道,167 ms,194 Mbps,24883 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,216 ms,72 Mbps,9270 kB/s
8.211.16.208,443,2a0b:21c0:100a:1fa:0:f7a2:496f:aab9,DE,Frankfurt,隧道,111 ms,112 Mbps,14438 kB/s
152.67.143.212,443,2a0b:21c0:100a:1fa:0:e1ef:51ff:9917,DE,Frankfurt,隧道,145 ms,104 Mbps,13312 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,97 ms,47 Mbps,6070 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,213 ms,62 Mbps,8026 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,213 ms,76 Mbps,9775 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,187 ms,40 Mbps,5200 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,172 ms,46 Mbps,6015 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,211 ms,65 Mbps,8335 kB/s
129.159.130.38,443,129.159.130.38,IL,Zurich,中转,144 ms,37 Mbps,4796 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,276 ms,58 Mbps,7464 kB/s
