中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:7680:e18::1bd:8d,US,Los Angeles,隧道,20 ms,84 Mbps,10752 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,23 ms,896 Mbps,114688 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,20 ms,724 Mbps,92774 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,20 ms,1480 Mbps,189440 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1400 Mbps,179200 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,318 Mbps,40755 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,102 ms,1296 Mbps,165888 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,392 Mbps,50176 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,635 Mbps,81305 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,19 ms,63 Mbps,8168 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,67 ms,313 Mbps,40140 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,650 Mbps,83251 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,18 ms,84 Mbps,10854 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,74 ms,764 Mbps,97894 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,7 ms,1112 Mbps,142336 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,73 ms,232 Mbps,29696 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,4 ms,1120 Mbps,143360 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,46 ms,610 Mbps,78131 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,38 ms,526 Mbps,67379 kB/s
43.153.4.246,443,43.153.4.246,US,San Jose,中转,62 ms,1472 Mbps,188416 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,30 ms,992 Mbps,126976 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,67 ms,20 Mbps,2623 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,72 ms,264 Mbps,33792 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,163 Mbps,20889 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,160 ms,40 Mbps,5154 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,63 ms,302 Mbps,38707 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,112 Mbps,14438 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,248 ms,136 Mbps,17408 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,170 ms,77 Mbps,9945 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,148 ms,105 Mbps,13516 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,100 Mbps,12902 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,153 ms,69 Mbps,8923 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,130 ms,118 Mbps,15155 kB/s
8.219.201.245,443,8.219.201.245,,colo.txt:Singapore,中转,0 ms,93 Mbps,11980 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,160 ms,46 Mbps,5916 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,154 ms,113 Mbps,14540 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,155 ms,97 Mbps,12492 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,154 ms,73 Mbps,9350 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,148 ms,43 Mbps,5599 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,120 Mbps,15462 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,157 ms,42 Mbps,5473 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,119 Mbps,15257 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,131 ms,43 Mbps,5596 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,41 Mbps,5356 kB/s
140.238.37.208,443,2603:c021:8014:2f20:8113:6e70:2fc2:cf3c,JP,Tokyo,隧道,150 ms,40 Mbps,5196 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,161 ms,41 Mbps,5314 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,170 ms,40 Mbps,5209 kB/s
146.56.44.85,443,146.56.44.85,KR,Tokyo,中转,292 ms,42 Mbps,5411 kB/s
8.218.148.106,443,8.218.148.106,5 Mbps,651 kB/s
8.218.148.106,,,隧道,0 ms,null Mbps,null kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,164 ms,0 Mbps,87 kB/s
132.226.10.65,443,132.226.10.65,JP,Tokyo,中转,155 ms,39 Mbps,5095 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,3 Mbps,386 kB/s
8.219.68.162,443,2001:470:35:b48::2,US,Hong Kong,隧道,171 ms,25 Mbps,3241 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,35 Mbps,4489 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,170 ms,96 Mbps,12390 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,153 ms,44 Mbps,5748 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,44 Mbps,5739 kB/s
152.70.235.207,443,152.70.235.207,KR,Tokyo,中转,128 ms,43 Mbps,5586 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,171 ms,65 Mbps,8375 kB/s
8.211.18.113,443,98.98.166.174,AE,Frankfurt,隧道,156 ms,114 Mbps,14643 kB/s
167.71.198.82,443,167.71.198.82,SG,Singapore,中转,171 ms,67 Mbps,8654 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,160 ms,33 Mbps,4257 kB/s
204.216.218.114,443,204.216.218.114,IT,Zurich,中转,170 ms,44 Mbps,5746 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,25 ms,190 Mbps,24371 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,170 ms,83 Mbps,10649 kB/s
138.2.99.97,443,138.2.99.97,SG,Singapore,中转,170 ms,98 Mbps,12595 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,22 ms,767 Mbps,98201 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,33 ms,559 Mbps,71577 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,22 ms,424 Mbps,54374 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,61 ms,21 Mbps,2784 kB/s
103.137.63.3,443,61.224.80.169,TW,,隧道,149 ms,115 Mbps,14745 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,60 ms,22 Mbps,2844 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,195 ms,113 Mbps,14540 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,154 ms,2 Mbps,366 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,159 ms,111 Mbps,14233 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,154 ms,113 Mbps,14540 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,153 ms,106 Mbps,13619 kB/s
54.203.85.46,443,204.110.220.58,US,,隧道,27 ms,710 Mbps,90931 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,54 ms,388 Mbps,49766 kB/s
