中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,285 Mbps,36556 kB/s
198.46.188.190,443,2a09:bac1:76a0:118::c7:11,US,Buffalo,隧道,17 ms,86 Mbps,11059 kB/s
193.122.197.111,443,193.122.197.111,US,416 Mbps,53350 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,720 Mbps,92160 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,665 Mbps,85196 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,48 Mbps,6247 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,316 Mbps,40448 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,198 Mbps,25395 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,46 ms,533 Mbps,68300 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,55 ms,39 Mbps,5117 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,40 ms,80 Mbps,10240 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,203 Mbps,26009 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,76 ms,278 Mbps,35635 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,78 ms,264 Mbps,33894 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,452 Mbps,57958 kB/s
35.197.23.75,443,34.19.126.64,US,Seattle,隧道,69 ms,314 Mbps,40243 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,44 Mbps,5696 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,300 Mbps,38502 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,284 Mbps,36454 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,69 ms,302 Mbps,38707 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,216 Mbps,27750 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,135 ms,217 Mbps,27852 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,74 ms,315 Mbps,40345 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,219 ms,220 Mbps,28160 kB/s
35.230.79.26,443,34.19.126.64,US,Seattle,隧道,65 ms,363 Mbps,46489 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,49 Mbps,6377 kB/s
