中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,161 Mbps,20684 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,157 Mbps,20172 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,91 ms,399 Mbps,51097 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,50 Mbps,6425 kB/s
198.46.188.190,443,2a09:bac1:76a0:118::c7:11,US,Buffalo,隧道,44 ms,91 Mbps,11673 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,362 Mbps,46387 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,345 Mbps,44236 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,431 Mbps,55193 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,48 ms,664 Mbps,85094 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,428 Mbps,54784 kB/s
35.230.79.26,443,34.83.206.197,US,Seattle,隧道,70 ms,438 Mbps,56115 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,89 ms,462 Mbps,59187 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,36 ms,605 Mbps,77516 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,22 ms,30 Mbps,3919 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,52 ms,77 Mbps,9936 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,100 ms,41 Mbps,5302 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,343 Mbps,43929 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,117 ms,337 Mbps,43212 kB/s
