中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,27 ms,76 Mbps,9824 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,5 ms,660 Mbps,84480 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,64 ms,39 Mbps,5031 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,3 ms,67 Mbps,8653 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,9 ms,0 Mbps,127 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:311,US,Los Angeles,隧道,43 ms,64 Mbps,8220 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,73 ms,46 Mbps,6009 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,39 ms,1528 Mbps,195584 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,82 ms,41 Mbps,5337 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,170 ms,78 Mbps,10035 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,28 ms,396 Mbps,50790 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,100 ms,432 Mbps,55296 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,64 ms,48 Mbps,6208 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,7 Mbps,910 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,132 ms,123 Mbps,15769 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,170 ms,78 Mbps,10035 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,132 ms,99 Mbps,12697 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,131 ms,145 Mbps,18636 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,153 ms,67 Mbps,8637 kB/s
130.162.165.110,443,98.98.166.190,AE,Frankfurt,隧道,154 ms,92 Mbps,11878 kB/s
132.145.241.185,443,23.236.112.222,AE,Frankfurt,隧道,158 ms,116 Mbps,14950 kB/s
141.147.21.150,443,98.98.166.190,AE,Frankfurt,隧道,154 ms,98 Mbps,12595 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,169 ms,89 Mbps,11468 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,224 ms,116 Mbps,14848 kB/s
132.226.200.46,443,2a0b:21c0:1007:1c7:0:ad4c:f0c2:7b95,DE,Frankfurt,隧道,153 ms,109 Mbps,14028 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,132 ms,79 Mbps,10137 kB/s
150.230.123.94,443,2a0b:21c0:1007:1c8:0:6d8f:f789:5b91,DE,Amsterdam,隧道,160 ms,78 Mbps,10035 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,168 ms,32 Mbps,4101 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,153 ms,42 Mbps,5466 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,150 ms,44 Mbps,5692 kB/s
141.147.76.39,443,2a0b:21c0:1007:c8:0:647a:29d1:619b,DE,Frankfurt,隧道,154 ms,99 Mbps,12697 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,144 ms,39 Mbps,5082 kB/s
158.101.176.180,443,98.98.156.22,AE,Frankfurt,隧道,155 ms,108 Mbps,13926 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,36 Mbps,4650 kB/s
152.67.44.30,443,152.67.44.30,BR,S
