中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,60 ms,346 Mbps,44339 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,291 Mbps,37273 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,70 ms,280 Mbps,35840 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,28 ms,404 Mbps,51712 kB/s
198.46.188.190,443,2a09:bac5:a5fe:7cd::c7:12,US,Buffalo,隧道,21 ms,88 Mbps,11366 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,10 ms,35 Mbps,4588 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,50 Mbps,6474 kB/s
35.197.23.75,443,34.82.144.89,US,Seattle,隧道,67 ms,340 Mbps,43520 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,384 Mbps,49254 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,137 ms,324 Mbps,41472 kB/s
34.82.76.253,443,34.168.34.122,US,Seattle,隧道,67 ms,299 Mbps,38297 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,92 ms,177 Mbps,22732 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,46 ms,564 Mbps,72294 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,242 Mbps,31027 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,92 ms,104 Mbps,13414 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,69 ms,339 Mbps,43417 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:9c,US,Los Angeles,隧道,60 ms,84 Mbps,10854 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,72 ms,51 Mbps,6545 kB/s
138.2.132.106,443,2a0b:21c0:1007:1cb:0:48c4:e1e9:2396,DE,Frankfurt,隧道,91 ms,212 Mbps,27238 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,53 ms,396 Mbps,50688 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,53 ms,741 Mbps,94924 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,253 Mbps,32460 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,556 Mbps,71168 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,89 ms,243 Mbps,31129 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,142 Mbps,18227 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,244 Mbps,31334 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,48 Mbps,6161 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,335 Mbps,42905 kB/s
141.147.116.162,443,2a0b:21c0:1007:1c8:0:4862:d971:78ce,DE,Frankfurt,隧道,93 ms,166 Mbps,21299 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,67 ms,1 Mbps,226 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,90 ms,224 Mbps,28774 kB/s
143.47.234.134,443,2606:f240:f00:2be4:0:52d5:3912:88e5,US,Frankfurt,隧道,93 ms,223 Mbps,28569 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,38 Mbps,4880 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,269 Mbps,34508 kB/s
143.47.238.172,443,2606:f240:f00:dd8d:0:1758:9fc2:12e0,US,Frankfurt,隧道,135 ms,218 Mbps,27955 kB/s
150.230.21.197,443,163.123.193.5,DE,Frankfurt,隧道,153 ms,184 Mbps,23552 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,208 Mbps,26624 kB/s
144.21.32.168,443,2a0b:21c0:1007:1c9:0:f2fd:b6ba:2744,DE,Frankfurt,隧道,94 ms,176 Mbps,22528 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,66 ms,316 Mbps,40448 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,207 Mbps,26521 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,42 Mbps,5499 kB/s
143.47.249.73,443,2a0b:21c0:1007:c9:0:eb42:c03c:371c,DE,Frankfurt,隧道,96 ms,156 Mbps,20070 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,313 Mbps,40140 kB/s
140.238.80.207,443,2606:f240:f00:6acf:0:fc59:ac3c:ff75,US,Amsterdam,隧道,93 ms,240 Mbps,30720 kB/s
158.101.214.124,443,2606:f240:f00:83a7:0:ae2:b02d:b4d0,US,Frankfurt,隧道,95 ms,212 Mbps,27136 kB/s
143.47.246.70,443,2606:f240:f00:b2ed:0:69a5:a2d9:3ca,US,Frankfurt,隧道,97 ms,238 Mbps,30515 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,304 ms,36 Mbps,4711 kB/s
35.230.79.26,443,34.82.144.89,US,Seattle,隧道,72 ms,306 Mbps,39219 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,124 Mbps,15872 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,216 ms,89 Mbps,11468 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,190 ms,55 Mbps,7142 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,225 ms,60 Mbps,7807 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,219 ms,37 Mbps,4841 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,222 ms,67 Mbps,8586 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,209 ms,37 Mbps,4809 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,228 ms,66 Mbps,8568 kB/s
141.147.186.227,443,141.147.186.227,JP,Tokyo,中转,218 ms,64 Mbps,8309 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,220 ms,64 Mbps,8307 kB/s
138.2.8.214,443,128.14.110.204,US,Singapore,隧道,379 ms,57 Mbps,7363 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,220 ms,67 Mbps,8661 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,226 ms,62 Mbps,7958 kB/s
152.69.234.162,443,2602:ffe4:407:21d9:0:4701:9f48:9584,SG,Singapore,隧道,237 ms,57 Mbps,7334 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,220 ms,48 Mbps,6254 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,2 Mbps,341 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,257 ms,32 Mbps,4170 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,80 ms,276 Mbps,35328 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,219 ms,68 Mbps,8705 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,223 ms,5 Mbps,682 kB/s
129.154.50.220,443,129.154.50.220,KR,Tokyo,中转,184 ms,82 Mbps,10547 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,226 ms,64 Mbps,8238 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,35 ms,520 Mbps,66560 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,79 ms,217 Mbps,27852 kB/s
103.137.63.3,443,61.224.65.105,TW,,隧道,206 ms,66 Mbps,8531 kB/s
204.110.220.3,443,204.110.220.19,US,,隧道,86 ms,206 Mbps,26419 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,80 ms,207 Mbps,26521 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,24 ms,458 Mbps,58675 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,39 ms,792 Mbps,101376 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,34 ms,586 Mbps,75059 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,25 ms,466 Mbps,59699 kB/s
54.203.85.46,443,204.110.220.223,US,,隧道,85 ms,235 Mbps,30105 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,88 ms,213 Mbps,27340 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,92 ms,236 Mbps,30208 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,82 ms,281 Mbps,36044 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,93 ms,234 Mbps,30003 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,93 ms,209 Mbps,26828 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,228 Mbps,29286 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,146 ms,227 Mbps,29081 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,218 ms,3 Mbps,389 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,94 ms,218 Mbps,27955 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,98 ms,228 Mbps,29184 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,212 Mbps,27136 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,206 ms,49 Mbps,6302 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,95 ms,210 Mbps,26931 kB/s
144.21.59.157,443,163.123.193.3,DE,Frankfurt,隧道,92 ms,204 Mbps,26112 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,226 ms,57 Mbps,7418 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,206 ms,56 Mbps,7246 kB/s
141.144.205.51,443,2a0b:21c0:100a:1b5:0:c47:d7f1:f73f,DE,Frankfurt,隧道,94 ms,84 Mbps,10854 kB/s
144.24.183.118,443,2a0b:21c0:100a:1b1:0:6b91:579a:c082,DE,Frankfurt,隧道,91 ms,117 Mbps,15052 kB/s
155.248.172.61,443,2602:ffe4:407:21d9:0:70fe:254d:d9c2,SG,Singapore,隧道,238 ms,53 Mbps,6810 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,19 ms,61 Mbps,7900 kB/s
141.144.206.40,443,2a0b:21c0:100a:1b7:0:3382:f3fe:26a,DE,Frankfurt,隧道,95 ms,124 Mbps,15974 kB/s
158.101.11.22,443,2603:c020:e:4d00:dce9:917b:fdb8:24bc,US,Los Angeles,隧道,71 ms,49 Mbps,6370 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,227 ms,61 Mbps,7917 kB/s
47.245.33.33,443,47.245.33.33,JP,Tokyo,中转,252 ms,26 Mbps,3358 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,221 ms,68 Mbps,8724 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,226 ms,66 Mbps,8497 kB/s
47.243.118.63,443,47.243.118.63,HK,Hong Kong,中转,205 ms,30 Mbps,3928 kB/s
141.147.164.173,443,2603:c021:8002:ec8e:35fe:c257:10cc:8d07,JP,Tokyo,隧道,222 ms,63 Mbps,8111 kB/s
64.110.88.46,443,64.110.88.46,KR,Seoul,中转,189 ms,75 Mbps,9613 kB/s
158.101.220.134,443,2a0b:21c0:1007:c8:0:b8c5:7c65:1c45,DE,Frankfurt,隧道,94 ms,190 Mbps,24371 kB/s
