中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,21 ms,42 Mbps,5496 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,28 Mbps,3594 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,28 Mbps,3630 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,29 Mbps,3765 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,52 Mbps,6750 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,39 ms,90 Mbps,11571 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,32 Mbps,4120 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,69 ms,28 Mbps,3699 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,23 Mbps,2992 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,9 ms,50 Mbps,6524 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,75 ms,27 Mbps,3517 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,53 Mbps,6845 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,76 ms,25 Mbps,3277 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,21 Mbps,2766 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,73 ms,24 Mbps,3194 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,80 ms,43 Mbps,5548 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,19 Mbps,2506 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,32 Mbps,4108 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,,colo.txt:San Jose,隧道,0 ms,26 Mbps,3336 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,27 Mbps,3564 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,22 Mbps,2894 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,21 Mbps,2774 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,27 Mbps,3529 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,85 ms,26 Mbps,3390 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,23 Mbps,3014 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,48 ms,62 Mbps,7939 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,55 ms,68 Mbps,8771 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,28 Mbps,3616 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,23 Mbps,2977 kB/s
