中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,7 Mbps,973 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,18 ms,299 Mbps,38297 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,106 ms,187 Mbps,23961 kB/s
152.70.57.111,443,2a0b:21c0:100a:1b0:0:fc74:ab33:fbf0,DE,Frankfurt,隧道,106 ms,98 Mbps,12595 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,25 ms,71 Mbps,9125 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,20 ms,904 Mbps,115712 kB/s
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,162 ms,61 Mbps,7842 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,55 ms,47 Mbps,6073 kB/s
130.61.176.29,443,130.61.176.29,DE,Frankfurt,中转,106 ms,164 Mbps,21094 kB/s
152.70.175.147,443,2a0b:21c0:100a:1b6:0:dac:cbf5:8df4,DE,Frankfurt,隧道,106 ms,99 Mbps,12697 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,89 ms,48 Mbps,6208 kB/s
8.211.53.188,443,2a0b:21c0:100a:1f9:0:e439:431c:5dc4,DE,Frankfurt,隧道,107 ms,90 Mbps,11571 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,108 ms,38 Mbps,4932 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,276 Mbps,35430 kB/s
143.47.248.162,443,98.98.166.190,AE,Frankfurt,隧道,107 ms,164 Mbps,20992 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,154 Mbps,19763 kB/s
150.230.20.157,443,163.123.193.4,DE,Frankfurt,隧道,106 ms,166 Mbps,21299 kB/s
