中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,5 ms,405 Mbps,51916 kB/s
152.67.137.241,443,2a0b:21c0:100a:1b5:0:bac5:c6f4:82bc,DE,Frankfurt,隧道,93 ms,122 Mbps,15667 kB/s
138.2.157.236,443,2603:c020:8000:3988:fde5:6ac8:8a74:5529,DE,Frankfurt,隧道,91 ms,182 Mbps,23347 kB/s
152.70.176.215,443,2a0b:21c0:100a:1b3:0:36cf:e580:d8db,DE,Frankfurt,隧道,91 ms,117 Mbps,15052 kB/s
150.230.118.23,443,2a0b:21c0:1007:1ca:0:1c47:ce94:23c3,DE,Frankfurt,隧道,103 ms,103 Mbps,13209 kB/s
132.145.247.52,443,2a0b:21c0:100a:1b1:0:5498:f395:4dc4,DE,Frankfurt,隧道,144 ms,114 Mbps,14643 kB/s
141.147.101.111,443,2a0b:21c0:1007:1c8:0:faac:a26d:4320,DE,Frankfurt,隧道,101 ms,175 Mbps,22425 kB/s
141.147.89.38,443,2a0b:21c0:1007:1c8:0:278a:4604:34c2,DE,Frankfurt,隧道,100 ms,178 Mbps,22835 kB/s
132.226.128.167,443,2a0b:21c0:1007:1c7:0:5927:db76:7631,DE,Frankfurt,隧道,103 ms,165 Mbps,21196 kB/s
192.18.134.28,443,2a09:bac5:6440:28::4:2de,US,San Jose,隧道,97 ms,24 Mbps,3161 kB/s
158.101.217.116,443,2a0b:21c0:1007:ca:0:eb41:9570:2a92,DE,Frankfurt,隧道,90 ms,198 Mbps,25395 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,81 ms,288 Mbps,36864 kB/s
141.147.54.46,443,2a0b:21c0:100a:1b3:0:2b82:5ad6:7be5,DE,Frankfurt,隧道,92 ms,122 Mbps,15667 kB/s
193.122.12.12,443,2a0b:21c0:100a:1b6:0:5016:171a:1fb8,DE,Frankfurt,隧道,105 ms,134 Mbps,17203 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,90 ms,205 Mbps,26316 kB/s
141.148.235.84,443,2a0b:21c0:1007:ca:0:853d:9fb5:9a45,DE,Frankfurt,隧道,94 ms,143 Mbps,18329 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,267 Mbps,34201 kB/s
132.145.14.78,443,98.98.156.14,AE,Frankfurt,隧道,97 ms,127 Mbps,16281 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,117 ms,165 Mbps,21196 kB/s
150.230.120.183,443,2a0b:21c0:1007:1cb:0:4348:c158:1999,DE,Frankfurt,隧道,93 ms,213 Mbps,27340 kB/s
141.147.93.27,443,2a0b:21c0:1007:c9:0:557:e7cb:3840,DE,Frankfurt,隧道,97 ms,188 Mbps,24166 kB/s
193.122.53.48,443,2a0b:21c0:1007:c9:0:a475:60d9:643c,DE,Frankfurt,隧道,98 ms,181 Mbps,23244 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,73 ms,287 Mbps,36761 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,78 ms,9 Mbps,1152 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,121 ms,46 Mbps,5958 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,70 ms,90 Mbps,11571 kB/s
152.70.50.61,443,2a0b:21c0:1007:cb:0:b657:6a26:95e8,DE,Frankfurt,隧道,93 ms,166 Mbps,21299 kB/s
143.47.236.192,443,2a0b:21c0:1007:c8:0:cf4c:5df:abb,DE,Frankfurt,隧道,97 ms,163 Mbps,20889 kB/s
138.2.150.91,443,2a0b:21c0:100a:1b6:0:56f7:ea0b:ba4c,DE,Frankfurt,隧道,204 ms,119 Mbps,15257 kB/s
130.61.12.25,443,2606:f240:f00:2be4:0:7b6e:3030:9203,US,Frankfurt,隧道,91 ms,217 Mbps,27852 kB/s
