中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,44 ms,78 Mbps,10035 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,27 ms,856 Mbps,109568 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,8 ms,1320 Mbps,168960 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,37 ms,51 Mbps,6569 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,90 ms,84 Mbps,10854 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,12 ms,400 Mbps,51200 kB/s
129.159.47.255,443,129.159.47.255,US,San Jose,中转,73 ms,46 Mbps,5959 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,84 ms,239 Mbps,30617 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,7 Mbps,972 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,70 ms,66 Mbps,8565 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,96 ms,101 Mbps,13004 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,37 ms,42 Mbps,5496 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,192 Mbps,24678 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,191 Mbps,24473 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,78 ms,45 Mbps,5825 kB/s
152.67.78.184,443,152.67.78.184,CH,Frankfurt,中转,106 ms,43 Mbps,5582 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,43 Mbps,5546 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,262 Mbps,33587 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,80 ms,270 Mbps,34611 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,100 ms,91 Mbps,11673 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,64 ms,168 Mbps,21504 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,249 ms,46 Mbps,5977 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,170 ms,47 Mbps,6137 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,203 ms,0 Mbps,35 kB/s
8.211.12.51,443,2a0b:21c0:100a:1b6:0:782a:7aa:5ef9,DE,Frankfurt,隧道,89 ms,96 Mbps,12288 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,109 ms,42 Mbps,5477 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,176 ms,42 Mbps,5413 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,130 ms,228 Mbps,29184 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,229 ms,53 Mbps,6795 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,214 ms,36 Mbps,4625 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,74 ms,117 Mbps,15052 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,214 ms,36 Mbps,4668 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,203 ms,73 Mbps,9438 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,227 ms,66 Mbps,8500 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,185 ms,47 Mbps,6127 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,227 ms,71 Mbps,9160 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,220 ms,53 Mbps,6873 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,229 ms,67 Mbps,8644 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,218 ms,61 Mbps,7842 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,184 ms,75 Mbps,9660 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,218 ms,31 Mbps,4093 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,225 ms,56 Mbps,7218 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,217 ms,36 Mbps,4642 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,232 ms,73 Mbps,9347 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,276 ms,36 Mbps,4670 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,228 ms,60 Mbps,7728 kB/s
8.219.126.240,443,8.219.126.240,SG,Singapore,中转,229 ms,59 Mbps,7579 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,291 ms,62 Mbps,8033 kB/s
8.217.49.234,443,8.217.49.234,HK,,中转,208 ms,70 Mbps,9030 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,228 ms,61 Mbps,7901 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,220 ms,54 Mbps,6945 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,222 ms,55 Mbps,7112 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,216 ms,30 Mbps,3913 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,233 ms,58 Mbps,7495 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,233 ms,57 Mbps,7325 kB/s
8.218.87.104,443,8.218.87.104,HK,Hong Kong,中转,205 ms,21 Mbps,2725 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,205 ms,64 Mbps,8314 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,222 ms,70 Mbps,9006 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,221 ms,71 Mbps,9098 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,224 ms,48 Mbps,6248 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,206 ms,0 Mbps,32 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,39 Mbps,5043 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,222 ms,63 Mbps,8183 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,296 ms,40 Mbps,5237 kB/s
8.210.118.122,443,8.210.118.122,HK,Hong Kong,中转,206 ms,79 Mbps,10137 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,300 ms,64 Mbps,8307 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,220 ms,63 Mbps,8157 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,225 ms,55 Mbps,7130 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,226 ms,57 Mbps,7365 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,226 ms,55 Mbps,7160 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,226 ms,70 Mbps,9043 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,222 ms,61 Mbps,7859 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,221 ms,58 Mbps,7484 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,226 ms,71 Mbps,9099 kB/s
138.2.99.97,443,138.2.99.97,SG,Singapore,中转,233 ms,54 Mbps,7021 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,185 ms,23 Mbps,2997 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,206 ms,2 Mbps,266 kB/s
150.230.249.48,443,150.230.249.48,KR,San Jose,中转,187 ms,64 Mbps,8281 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,100 ms,92 Mbps,11878 kB/s
158.101.71.60,443,2603:c021:8003:daee:5055:b055:15ac:95a8,JP,Tokyo,隧道,302 ms,62 Mbps,8036 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,204 ms,0 Mbps,3 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,91 ms,114 Mbps,14643 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,226 ms,60 Mbps,7778 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,262 ms,12 Mbps,1611 kB/s
129.151.221.152,443,129.151.221.152,SE,,中转,98 ms,212 Mbps,27136 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,82 ms,236 Mbps,30208 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,32 ms,34 Mbps,4471 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,138 ms,115 Mbps,14745 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,224 ms,59 Mbps,7637 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,74 ms,274 Mbps,35123 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,73 ms,244 Mbps,31334 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,74 ms,48 Mbps,6207 kB/s
144.22.252.124,443,144.22.252.124,BR,S
