中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,180 Mbps,23040 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,227 Mbps,29081 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,20 ms,7 Mbps,972 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,91 ms,77 Mbps,9932 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,134 ms,47 Mbps,6131 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,16 ms,93 Mbps,11980 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,34 Mbps,4353 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,85 ms,46 Mbps,5963 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,40 Mbps,5130 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,18 ms,59 Mbps,7607 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,73 ms,293 Mbps,37580 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,22 ms,61 Mbps,7855 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,138 ms,48 Mbps,6268 kB/s
8.209.77.65,443,2606:f240:f00:46c4:0:a8c:ef11:649b,US,Frankfurt,隧道,90 ms,116 Mbps,14848 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,8 ms,39 Mbps,5072 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,72 ms,44 Mbps,5647 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,218 Mbps,27955 kB/s
45.76.220.61,443,45.76.220.61,JP,Tokyo,中转,161 ms,76 Mbps,9799 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,90 ms,95 Mbps,12185 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,47 Mbps,6035 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,95 ms,47 Mbps,6089 kB/s
45.32.25.171,443,45.32.25.171,JP,Tokyo,中转,164 ms,104 Mbps,13414 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,97 ms,215 Mbps,27545 kB/s
