中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
143.47.235.55,443,2a0b:21c0:100a:1b6:0:d2c:30b8:7e6f,DE,Frankfurt,隧道,108 ms,99 Mbps,12697 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,53 ms,407 Mbps,52121 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,27 ms,100 Mbps,12800 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,14 ms,120 Mbps,15462 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,28 ms,290 Mbps,37171 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,51 ms,37 Mbps,4821 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,53 ms,54 Mbps,6985 kB/s
141.147.65.212,443,2a0b:21c0:1007:c9:0:bd72:f8a9:b113,DE,Frankfurt,隧道,107 ms,158 Mbps,20275 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,138 ms,59 Mbps,7575 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,120 ms,34 Mbps,4387 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,123 ms,272 Mbps,34816 kB/s
141.147.113.152,443,2a0b:21c0:1007:cb:0:aea7:1b43:2e2c,DE,Frankfurt,隧道,111 ms,152 Mbps,19558 kB/s
141.147.115.120,443,2a0b:21c0:100a:1b1:0:652e:9151:f187,DE,Frankfurt,隧道,107 ms,116 Mbps,14848 kB/s
144.21.36.79,443,2606:f240:f00:46c4:0:3c37:b273:3679,US,Frankfurt,隧道,110 ms,108 Mbps,13824 kB/s
144.21.38.114,443,2a0b:21c0:100a:1b6:0:5869:5c1b:b1e1,DE,Frankfurt,隧道,106 ms,96 Mbps,12288 kB/s
132.145.67.88,443,2a0b:21c0:1007:1c8:0:22d4:b8ba:1355,DE,Frankfurt,隧道,108 ms,145 Mbps,18636 kB/s
152.70.56.23,443,2a0b:21c0:100a:1b6:0:9a4d:c53d:6319,DE,Frankfurt,隧道,105 ms,111 Mbps,14233 kB/s
150.230.125.90,443,2a0b:21c0:100a:1b1:0:47a8:ca48:8f5d,DE,Frankfurt,隧道,107 ms,115 Mbps,14745 kB/s
141.147.69.48,443,98.98.156.6,AE,Frankfurt,隧道,107 ms,116 Mbps,14950 kB/s
150.230.150.55,443,2a0b:21c0:100a:1b7:0:a8a:f9b3:ebc7,DE,Frankfurt,隧道,106 ms,112 Mbps,14438 kB/s
143.47.238.167,443,98.98.166.194,AE,Frankfurt,隧道,110 ms,137 Mbps,17612 kB/s
141.148.235.101,443,98.98.166.58,AE,Frankfurt,隧道,184 ms,134 Mbps,17203 kB/s
158.101.219.161,443,98.98.156.26,AE,Frankfurt,隧道,111 ms,104 Mbps,13312 kB/s
152.70.49.191,443,163.123.193.4,DE,Frankfurt,隧道,106 ms,161 Mbps,20684 kB/s
143.47.190.228,443,2a0b:21c0:1007:c8:0:831e:c2bb:3e59,DE,Frankfurt,隧道,106 ms,166 Mbps,21299 kB/s
158.101.220.1,443,2606:f240:f00:83a7:0:c986:5a44:4054,US,Frankfurt,隧道,106 ms,176 Mbps,22528 kB/s
132.145.234.158,443,2a0b:21c0:100a:1b0:0:4cd5:572f:53c8,DE,Frankfurt,隧道,110 ms,100 Mbps,12800 kB/s
138.2.157.236,443,2603:c020:8000:3988:fde5:6ac8:8a74:5529,DE,Frankfurt,隧道,136 ms,176 Mbps,22528 kB/s
158.101.203.138,443,2a0b:21c0:1007:1ca:0:a2e:c402:de5e,DE,Frankfurt,隧道,106 ms,177 Mbps,22732 kB/s
152.67.141.70,443,2a0b:21c0:1007:cb:0:e0c9:c050:b112,DE,Frankfurt,隧道,135 ms,127 Mbps,16281 kB/s
132.226.214.86,443,2a0b:21c0:100a:1b6:0:4bef:d64e:b08,DE,Frankfurt,隧道,108 ms,101 Mbps,13004 kB/s
130.162.191.26,443,98.98.156.14,AE,Frankfurt,隧道,107 ms,100 Mbps,12902 kB/s
141.144.198.179,443,2a0b:21c0:1007:cb:0:41b0:caf1:5522,DE,Frankfurt,隧道,106 ms,170 Mbps,21811 kB/s
130.162.38.21,443,163.123.193.24,DE,Frankfurt,隧道,109 ms,96 Mbps,12288 kB/s
130.162.171.90,443,2606:f240:f00:2be4:0:2475:f62c:c2a7,US,Frankfurt,隧道,105 ms,176 Mbps,22630 kB/s
129.159.203.166,443,2a0b:21c0:100a:1b7:0:9293:6e3f:c67c,DE,Frankfurt,隧道,109 ms,117 Mbps,15052 kB/s
141.144.246.55,443,2606:f240:f00:b2ed:0:dadf:4402:64c1,US,Frankfurt,隧道,106 ms,174 Mbps,22323 kB/s
