中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,322 Mbps,41267 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,21 ms,1112 Mbps,142336 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:8d,US,Los Angeles,隧道,19 ms,84 Mbps,10752 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,614 Mbps,78643 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,62 ms,298 Mbps,38195 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,45 ms,720 Mbps,92160 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,21 ms,1016 Mbps,130048 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,46 ms,58 Mbps,7539 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,50 ms,976 Mbps,124928 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,37 ms,625 Mbps,80076 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,49 ms,492 Mbps,63078 kB/s
35.197.23.75,443,34.145.46.165,US,Seattle,隧道,123 ms,545 Mbps,69836 kB/s
35.230.79.26,443,34.145.46.165,US,Seattle,隧道,40 ms,552 Mbps,70758 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,20 ms,63 Mbps,8185 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,65 ms,319 Mbps,40857 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,53 ms,20 Mbps,2683 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,128 Mbps,16486 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,408 Mbps,52224 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,38 ms,569 Mbps,72908 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,63 ms,654 Mbps,83763 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,85 ms,48 Mbps,6195 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,496 Mbps,63488 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,58 ms,387 Mbps,49561 kB/s
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,76 ms,47 Mbps,6079 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,174 ms,66 Mbps,8551 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,77 ms,95 Mbps,12185 kB/s
47.91.65.39,443,2606:f240:f00:2be4:0:b102:d9c0:a599,US,Frankfurt,隧道,138 ms,139 Mbps,17817 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,141 ms,43 Mbps,5568 kB/s
150.230.125.88,443,2606:f240:f00:eaf1:0:4ba2:6e8d:beec,US,Frankfurt,隧道,149 ms,84 Mbps,10752 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,144 ms,84 Mbps,10854 kB/s
141.148.230.77,443,2606:f240:f00:2be4:0:5224:fa0:7ccb,US,Frankfurt,隧道,149 ms,129 Mbps,16588 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,149 ms,137 Mbps,17612 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,164 ms,99 Mbps,12697 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,139 ms,128 Mbps,16486 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,52 ms,424 Mbps,54374 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,123 Mbps,15769 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,132 Mbps,16896 kB/s
152.70.161.175,443,2606:f240:f00:b2ed:0:6769:3abb:723b,US,Frankfurt,隧道,143 ms,127 Mbps,16281 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,164 ms,39 Mbps,5051 kB/s
141.147.109.66,443,2a0b:21c0:100a:1f9:0:3592:46f4:a062,DE,Frankfurt,隧道,150 ms,114 Mbps,14643 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,168 Mbps,21606 kB/s
130.162.230.222,443,2a0b:21c0:1007:c8:0:c3ee:c5aa:7fdc,DE,Frankfurt,隧道,149 ms,108 Mbps,13926 kB/s
144.21.59.121,443,2a0b:21c0:100a:1b6:0:185e:16eb:83fd,DE,Frankfurt,隧道,180 ms,134 Mbps,17203 kB/s
141.147.110.101,443,2a0b:21c0:100a:1fa:0:4a4e:4c83:9f39,DE,Frankfurt,隧道,153 ms,132 Mbps,16896 kB/s
144.22.252.124,443,144.22.252.124,BR,S
