中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,24 ms,1688 Mbps,216064 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,5 ms,32 Mbps,4143 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,5 ms,111 Mbps,14233 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,60 ms,46 Mbps,5941 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,44 ms,72 Mbps,9221 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,276 Mbps,35328 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,20 ms,452 Mbps,57856 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,171 ms,92 Mbps,11776 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,77 ms,50 Mbps,6506 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,74 ms,43 Mbps,5629 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,22 ms,353 Mbps,45260 kB/s
130.162.165.67,443,2a0b:21c0:100a:1b7:0:9359:1378:e678,DE,Frankfurt,隧道,162 ms,82 Mbps,10547 kB/s
141.147.186.227,443,141.147.186.227,JP,Tokyo,中转,196 ms,100 Mbps,12902 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,146 ms,43 Mbps,5589 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,174 ms,109 Mbps,14028 kB/s
132.145.245.78,443,2a0b:21c0:1007:1c7:0:61c6:7131:8eaa,DE,Frankfurt,隧道,153 ms,115 Mbps,14745 kB/s
138.2.159.170,443,2a0b:21c0:1007:1c7:0:6143:4956:e4d3,DE,Frankfurt,隧道,153 ms,106 Mbps,13619 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,154 ms,62 Mbps,7976 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,144 ms,112 Mbps,14336 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,84 ms,269 Mbps,34508 kB/s
193.123.56.121,443,2606:f240:f00:a683:0:c1cd:15d3:24f1,US,Frankfurt,隧道,155 ms,96 Mbps,12288 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,7 Mbps,948 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,169 ms,83 Mbps,10649 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,175 ms,84 Mbps,10752 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,172 ms,99 Mbps,12697 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,169 ms,75 Mbps,9706 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,145 ms,32 Mbps,4105 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,169 ms,73 Mbps,9369 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,151 ms,116 Mbps,14848 kB/s
152.67.78.184,443,152.67.78.184,CH,Frankfurt,中转,166 ms,46 Mbps,6009 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,169 ms,92 Mbps,11878 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,172 ms,12 Mbps,1611 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,169 ms,46 Mbps,5950 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,158 ms,35 Mbps,4490 kB/s
141.147.81.29,443,2a0b:21c0:1007:1ca:0:7415:33e5:194c,DE,Frankfurt,隧道,156 ms,96 Mbps,12288 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,152 ms,40 Mbps,5174 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,131 ms,44 Mbps,5662 kB/s
152.70.235.207,443,152.70.235.207,KR,Tokyo,中转,138 ms,39 Mbps,5036 kB/s
144.21.48.231,443,2a0b:21c0:1007:1ca:0:1936:99f0:142f,DE,Frankfurt,隧道,155 ms,80 Mbps,10240 kB/s
8.219.54.203,443,8.219.54.203,SG,Singapore,中转,168 ms,77 Mbps,9939 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,135 ms,131 Mbps,16793 kB/s
209.97.172.173,443,2400:6180:0:d0::f48:2001,SG,Singapore,隧道,167 ms,103 Mbps,13209 kB/s
152.67.44.30,443,152.67.44.30,BR,S
