中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,14 ms,80 Mbps,10342 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,306 Mbps,39219 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,48 ms,53 Mbps,6800 kB/s
152.70.60.250,443,163.123.193.4,DE,Frankfurt,隧道,90 ms,194 Mbps,24883 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,78 ms,237 Mbps,30412 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,65 ms,45 Mbps,5870 kB/s
141.147.99.58,443,2a0b:21c0:100a:1b7:0:8f82:89e0:3e67,DE,Frankfurt,隧道,93 ms,122 Mbps,15667 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,61 ms,115 Mbps,14745 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,29 ms,65 Mbps,8348 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,97 ms,160 Mbps,20480 kB/s
144.21.58.88,443,2a0b:21c0:1007:cb:0:c2ba:442e:4a68,DE,Frankfurt,隧道,96 ms,132 Mbps,16896 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,117 ms,116 Mbps,14848 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,90 ms,37 Mbps,4788 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,94 ms,44 Mbps,5695 kB/s
155.248.204.33,443,2603:c024:c011:e604:4aea:b4b7:aac5:85ae,US,San Jose,隧道,70 ms,148 Mbps,19046 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,94 ms,50 Mbps,6509 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,129 ms,45 Mbps,5781 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,42 Mbps,5456 kB/s
152.70.112.158,443,152.70.112.158,US,San Jose,中转,76 ms,50 Mbps,6442 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,77 ms,44 Mbps,5715 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,37 ms,61 Mbps,7890 kB/s
130.162.167.229,443,2a0b:21c0:100a:1fa:0:8e3:5b26:553b,DE,Frankfurt,隧道,103 ms,107 Mbps,13721 kB/s
141.148.243.109,443,2a0b:21c0:100a:1b0:0:b7ad:ad1b:c9af,DE,Frankfurt,隧道,89 ms,116 Mbps,14950 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,140 ms,47 Mbps,6069 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,9 ms,29 Mbps,3769 kB/s
152.70.178.117,443,2a0b:21c0:1007:1c8:0:8c3f:c8ef:5a10,DE,Frankfurt,隧道,93 ms,204 Mbps,26112 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,84 ms,252 Mbps,32256 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,222 Mbps,28467 kB/s
144.24.163.152,443,2a0b:21c0:1007:c9:0:3cc1:d4cb:37dc,DE,Frankfurt,隧道,91 ms,232 Mbps,29696 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,221 ms,64 Mbps,8271 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,86 ms,244 Mbps,31334 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,82 ms,47 Mbps,6016 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,101 ms,50 Mbps,6489 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,116 ms,46 Mbps,5922 kB/s
143.47.238.221,443,2606:f240:f00:46c4:0:4b0b:89f6:752c,US,Frankfurt,隧道,98 ms,112 Mbps,14438 kB/s
152.70.49.204,443,2606:f240:f00:5a42:0:31d0:9287:7be8,US,Frankfurt,隧道,90 ms,219 Mbps,28057 kB/s
141.144.196.151,443,2606:f240:f00:b2ed:0:af32:a200:9771,US,Frankfurt,隧道,160 ms,173 Mbps,22220 kB/s
150.230.114.174,443,2606:f240:f00:a683:0:dc6f:39b6:e00,US,Frankfurt,隧道,99 ms,216 Mbps,27750 kB/s
131.186.60.210,443,2603:c021:8002:900:8479:146e:b870:4762,JP,Tokyo,隧道,219 ms,37 Mbps,4849 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,223 ms,42 Mbps,5391 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,137 ms,43 Mbps,5543 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,222 ms,70 Mbps,9017 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,221 ms,61 Mbps,7854 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,225 ms,30 Mbps,3888 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,228 ms,68 Mbps,8720 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,227 ms,68 Mbps,8775 kB/s
152.70.232.174,443,2602:ffe4:407:21d9:0:1aac:9a97:3ea3,SG,Singapore,隧道,239 ms,58 Mbps,7466 kB/s
152.70.96.239,443,128.14.110.204,US,Singapore,隧道,238 ms,60 Mbps,7764 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,212 ms,36 Mbps,4633 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,227 ms,64 Mbps,8205 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,222 ms,60 Mbps,7783 kB/s
8.219.159.151,443,8.219.159.151,SG,Singapore,中转,222 ms,67 Mbps,8609 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,221 ms,61 Mbps,7933 kB/s
141.147.115.120,443,2606:f240:f00:eaf1:0:e0d3:756a:4a40,US,Frankfurt,隧道,90 ms,116 Mbps,14950 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,222 ms,66 Mbps,8560 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,224 ms,67 Mbps,8652 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,229 ms,60 Mbps,7734 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,227 ms,72 Mbps,9219 kB/s
47.243.118.63,443,47.243.118.63,HK,Hong Kong,中转,232 ms,21 Mbps,2692 kB/s
158.101.141.147,443,158.101.141.147,JP,Tokyo,中转,219 ms,28 Mbps,3606 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,229 ms,67 Mbps,8638 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,222 ms,60 Mbps,7725 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,222 ms,52 Mbps,6718 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,229 ms,61 Mbps,7839 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,36 Mbps,4704 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,183 ms,73 Mbps,9381 kB/s
8.218.63.172,443,8.218.63.172,HK,Hong Kong,中转,226 ms,5 Mbps,652 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,224 ms,29 Mbps,3781 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,234 ms,0 Mbps,35 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,222 ms,65 Mbps,8413 kB/s
47.242.224.48,443,47.242.224.48,HK,Hong Kong,中转,301 ms,2 Mbps,284 kB/s
146.56.46.84,443,146.56.46.84,KR,Tokyo,中转,191 ms,26 Mbps,3421 kB/s
