中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,244 Mbps,31334 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,51 ms,396 Mbps,50688 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,387 Mbps,49561 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,1088 Mbps,139264 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,52 ms,27 Mbps,3557 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,20 ms,795 Mbps,101785 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,27 ms,733 Mbps,93900 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,121 ms,326 Mbps,41779 kB/s
150.136.241.40,443,150.136.241.40,856 Mbps,109568 kB/s
150.136.241.40,,,隧道,0 ms,null Mbps,null kB/s
104.236.65.156,443,104.236.65.156,US,Newark,中转,31 ms,721 Mbps,92364 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,35 ms,404 Mbps,51712 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,22 ms,680 Mbps,87040 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,54 ms,51 Mbps,6557 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,68 ms,428 Mbps,54886 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,288 Mbps,36864 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,409 Mbps,52428 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,36 ms,88 Mbps,11366 kB/s
138.197.104.86,443,138.197.104.86,US,Newark,中转,33 ms,731 Mbps,93593 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,384 Mbps,49254 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,21 ms,145 Mbps,18636 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:60,US,Los Angeles,隧道,53 ms,71 Mbps,9193 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,55 ms,379 Mbps,48537 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,93 Mbps,11980 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,157 ms,80 Mbps,10342 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,445 Mbps,57036 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,44 Mbps,5645 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,107 ms,448 Mbps,57446 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,51 ms,420 Mbps,53862 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,172 ms,409 Mbps,52428 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,150 ms,390 Mbps,49971 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,129 Mbps,16588 kB/s
34.82.76.253,443,34.19.102.69,US,Seattle,隧道,51 ms,444 Mbps,56832 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,180 Mbps,23040 kB/s
158.101.203.210,443,2a0b:21c0:1007:c8:0:ed52:7122:c49e,DE,Frankfurt,隧道,108 ms,181 Mbps,23244 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,137 Mbps,17612 kB/s
144.21.38.199,443,2a0b:21c0:100a:1b0:0:739e:53d5:35ab,DE,Frankfurt,隧道,110 ms,102 Mbps,13107 kB/s
