中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,34 ms,62 Mbps,8004 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,23 ms,71 Mbps,9206 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,21 ms,80 Mbps,10342 kB/s
152.70.173.64,443,2a0b:21c0:1007:ca:0:4f78:71a8:eaca,DE,Frankfurt,隧道,92 ms,199 Mbps,25497 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,53 ms,759 Mbps,97177 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,43 ms,952 Mbps,121856 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,7 Mbps,967 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,68 ms,48 Mbps,6267 kB/s
150.230.121.225,443,2a0b:21c0:1007:1c8:0:9fc6:6a43:bbca,DE,Frankfurt,隧道,96 ms,192 Mbps,24678 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,48 Mbps,6253 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,73 ms,48 Mbps,6236 kB/s
72.13.122.137,443,199.38.148.63,US,Ashburn,隧道,58 ms,412 Mbps,52838 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,241 Mbps,30924 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,112 ms,46 Mbps,5988 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,215 Mbps,27545 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,80 ms,268 Mbps,34406 kB/s
144.21.34.77,443,2a0b:21c0:100a:1b6:0:c94:a0ca:61b0,DE,Frankfurt,隧道,148 ms,127 Mbps,16281 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,47 Mbps,6016 kB/s
152.70.48.71,443,2a0b:21c0:100a:1b3:0:b61e:8abd:1beb,DE,Frankfurt,隧道,89 ms,120 Mbps,15462 kB/s
8.211.23.79,443,2606:f240:f00:6acf:0:e2a4:1ee3:4401,US,Frankfurt,隧道,89 ms,156 Mbps,20070 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,69 ms,124 Mbps,15872 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,272 Mbps,34918 kB/s
130.162.237.208,443,98.98.156.14,AE,Frankfurt,隧道,156 ms,137 Mbps,17612 kB/s
158.101.207.95,443,2a0b:21c0:100a:1b4:0:6a2a:d1b4:b920,DE,Frankfurt,隧道,89 ms,125 Mbps,16076 kB/s
47.254.151.162,443,2606:f240:f00:46c4:0:2ed1:1745:a0d3,US,Frankfurt,隧道,89 ms,121 Mbps,15564 kB/s
130.162.218.166,443,2606:f240:f00:5a42:0:5c80:71f7:6e9b,US,Frankfurt,隧道,121 ms,204 Mbps,26112 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,232 ms,35 Mbps,4552 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,91 ms,42 Mbps,5481 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,340 ms,214 Mbps,27443 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,197 ms,28 Mbps,3656 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,227 ms,43 Mbps,5621 kB/s
8.222.128.75,443,8.222.128.75,SG,Singapore,中转,219 ms,1 Mbps,143 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,129 ms,139 Mbps,17817 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,218 ms,19 Mbps,2489 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,226 ms,61 Mbps,7814 kB/s
18.141.204.88,443,18.141.204.88,SG,Singapore,中转,225 ms,62 Mbps,7961 kB/s
