中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
138.197.104.86,443,138.197.104.86,US,Newark,中转,73 ms,289 Mbps,37068 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,18 ms,485 Mbps,62156 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,153 ms,95 Mbps,12185 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,36 ms,410 Mbps,52531 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,21 ms,320 Mbps,41062 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,64 ms,51 Mbps,6537 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,6 ms,108 Mbps,13926 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,141 ms,117 Mbps,15052 kB/s
192.18.134.28,443,2a09:bac5:6440:28::4:2de,US,San Jose,隧道,16 ms,53 Mbps,6836 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,104 ms,260 Mbps,33382 kB/s
141.148.227.18,443,2a0b:21c0:1007:c9:0:4d:3efc:2846,DE,Frankfurt,隧道,155 ms,88 Mbps,11264 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,132 ms,60 Mbps,7741 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,171 ms,83 Mbps,10649 kB/s
141.144.202.223,443,2a0b:21c0:1007:1c8:0:d1:e86:78cb,DE,Frankfurt,隧道,161 ms,71 Mbps,9097 kB/s
8.209.102.11,443,2a0b:21c0:100a:1f9:0:960c:c3c9:5c2c,DE,Frankfurt,隧道,155 ms,106 Mbps,13619 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,168 ms,109 Mbps,14028 kB/s
138.2.104.102,443,138.2.104.102,SG,Singapore,中转,168 ms,110 Mbps,14131 kB/s
8.211.38.200,443,2a0b:21c0:1007:1c8:0:4f8c:920f:e51a,DE,Frankfurt,隧道,166 ms,105 Mbps,13516 kB/s
141.147.51.28,443,98.98.156.6,AE,Frankfurt,隧道,157 ms,92 Mbps,11776 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,185 ms,128 Mbps,16486 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,187 ms,44 Mbps,5697 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,179 ms,70 Mbps,9049 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,135 ms,134 Mbps,17203 kB/s
8.219.190.62,443,8.219.190.62,SG,Singapore,中转,175 ms,70 Mbps,9038 kB/s
141.147.9.0,443,2a0b:21c0:100a:1b2:0:a428:1f59:bc39,DE,Frankfurt,隧道,161 ms,91 Mbps,11673 kB/s
144.24.166.202,443,2606:f240:f00:b2ed:0:6b5a:982c:60bb,US,Frankfurt,隧道,154 ms,113 Mbps,14540 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,172 ms,74 Mbps,9498 kB/s
138.2.143.233,443,98.98.166.182,AE,Frankfurt,隧道,153 ms,115 Mbps,14745 kB/s
141.144.196.50,443,2a0b:21c0:1007:1c7:0:dfb1:46c3:b92b,DE,Frankfurt,隧道,160 ms,92 Mbps,11776 kB/s
144.21.53.249,443,2a0b:21c0:1007:1ca:0:f7d1:ada9:f3d5,DE,Frankfurt,隧道,157 ms,104 Mbps,13414 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,169 ms,88 Mbps,11264 kB/s
8.211.47.216,443,2a0b:21c0:100a:1b1:0:1f7c:df21:86ff,DE,Frankfurt,隧道,156 ms,86 Mbps,11059 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,167 ms,85 Mbps,10956 kB/s
130.162.184.61,443,163.123.193.8,DE,Frankfurt,隧道,164 ms,107 Mbps,13721 kB/s
141.148.234.61,443,98.98.156.34,AE,Frankfurt,隧道,162 ms,78 Mbps,10035 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,170 ms,80 Mbps,10342 kB/s
8.209.126.100,443,2a0b:21c0:100a:1b2:0:41ac:b3de:e8f,DE,Frankfurt,隧道,167 ms,52 Mbps,6680 kB/s
