中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,7 Mbps,974 kB/s
8.211.60.227,443,98.98.156.18,AE,Frankfurt,隧道,102 ms,100 Mbps,12800 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,264 Mbps,33792 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,93 ms,376 Mbps,48230 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,95 ms,220 Mbps,28160 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,92 ms,248 Mbps,31846 kB/s
47.91.76.190,443,2a0b:21c0:1007:1c8:0:1d28:e71d:1731,DE,Frankfurt,隧道,101 ms,197 Mbps,25292 kB/s
143.47.244.248,443,143.47.244.248,GB,London,中转,92 ms,244 Mbps,31334 kB/s
47.88.85.197,443,47.88.85.197,US,San Jose,中转,53 ms,58 Mbps,7426 kB/s
138.2.165.44,443,2a0b:21c0:1007:cb:0:ef4b:63fd:d8ae,DE,Frankfurt,隧道,103 ms,153 Mbps,19660 kB/s
129.159.254.173,443,2a0b:21c0:1007:1ca:0:2710:6ae:6c10,DE,Frankfurt,隧道,103 ms,130 Mbps,16691 kB/s
132.226.208.64,443,2606:f240:f00:5a42:0:ef52:efe9:2356,US,Frankfurt,隧道,103 ms,170 Mbps,21811 kB/s
204.216.218.114,443,204.216.218.114,IT,Paris,中转,114 ms,50 Mbps,6511 kB/s
143.47.185.62,443,98.98.156.30,AE,Frankfurt,隧道,146 ms,117 Mbps,15052 kB/s
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,77 ms,64 Mbps,8262 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,210 ms,72 Mbps,9342 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,95 ms,51 Mbps,6570 kB/s
130.162.36.58,443,2a0b:21c0:100a:1b7:0:615b:4891:6a04,DE,Frankfurt,隧道,248 ms,107 Mbps,13721 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,111 ms,40 Mbps,5222 kB/s
144.24.179.68,443,163.123.193.10,DE,Frankfurt,隧道,103 ms,188 Mbps,24166 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,130 ms,39 Mbps,5096 kB/s
8.209.124.20,443,98.98.166.174,AE,Frankfurt,隧道,113 ms,188 Mbps,24064 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,175 Mbps,22425 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Tokyo,隧道,174 ms,77 Mbps,9932 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,69 ms,125 Mbps,16076 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,58 ms,45 Mbps,5826 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,214 ms,30 Mbps,3949 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,124 ms,412 Mbps,52736 kB/s
141.147.90.210,443,163.123.193.23,DE,Frankfurt,隧道,134 ms,86 Mbps,11059 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,76 ms,134 Mbps,17203 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,101 ms,42 Mbps,5437 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,97 ms,47 Mbps,6061 kB/s
152.70.54.152,443,2a0b:21c0:100a:1b1:0:d99a:55d6:b7c1,DE,Frankfurt,隧道,113 ms,112 Mbps,14336 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,212 ms,67 Mbps,8634 kB/s
192.9.224.194,443,192.9.224.194,US,San Jose,中转,55 ms,46 Mbps,5976 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,212 ms,61 Mbps,7875 kB/s
