中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.162.42.131,443,2a0b:21c0:1007:1c7:0:493c:5ba9:9cae,DE,Frankfurt,隧道,91 ms,196 Mbps,25088 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,230 Mbps,29491 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,73 ms,298 Mbps,38195 kB/s
130.162.35.42,443,2a0b:21c0:1007:1ca:0:4e3f:184e:2d4a,DE,Frankfurt,隧道,91 ms,140 Mbps,17920 kB/s
130.162.47.186,443,2a0b:21c0:1007:cb:0:79d7:901:636,DE,Frankfurt,隧道,126 ms,140 Mbps,18022 kB/s
143.47.180.33,443,2a0b:21c0:100a:1f9:0:85e6:e56a:838e,DE,Frankfurt,隧道,90 ms,115 Mbps,14745 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,8 ms,415 Mbps,53145 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,83 ms,264 Mbps,33894 kB/s
141.148.232.24,443,2606:f240:f00:eaf1:0:7f99:75f7:8642,US,Frankfurt,隧道,90 ms,127 Mbps,16281 kB/s
150.230.147.185,443,2606:f240:f00:b2ed:0:4068:9eb0:141a,US,Frankfurt,隧道,90 ms,188 Mbps,24166 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,244 Mbps,31232 kB/s
141.148.247.198,443,2a0b:21c0:100a:1b0:0:e3c9:e6c7:293c,DE,Frankfurt,隧道,94 ms,128 Mbps,16384 kB/s
130.162.254.19,443,2a0b:21c0:1007:1ca:0:8976:99d6:99e,DE,Frankfurt,隧道,91 ms,159 Mbps,20377 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,276 Mbps,35430 kB/s
144.21.35.84,443,2a0b:21c0:1007:c7:0:77ca:2696:5f86,DE,Frankfurt,隧道,90 ms,220 Mbps,28262 kB/s
130.162.49.241,443,2606:f240:f00:6acf:0:451c:9938:9d5c,US,Frankfurt,隧道,90 ms,216 Mbps,27648 kB/s
193.123.38.7,443,98.98.156.18,AE,Frankfurt,隧道,115 ms,128 Mbps,16384 kB/s
141.147.111.104,443,2606:f240:f00:eaf1:0:5d32:9f62:9ccb,US,Frankfurt,隧道,91 ms,116 Mbps,14950 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,90 ms,73 Mbps,9451 kB/s
150.230.23.179,443,2a0b:21c0:1007:1c7:0:65dd:dc6:8a26,DE,Frankfurt,隧道,90 ms,202 Mbps,25907 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,161 Mbps,20684 kB/s
141.147.71.142,443,2a0b:21c0:1007:1cb:0:ca4b:b130:114a,DE,Frankfurt,隧道,97 ms,148 Mbps,19046 kB/s
132.145.65.103,443,2a0b:21c0:1007:1cb:0:26fc:1a3c:4de3,DE,Frankfurt,隧道,97 ms,183 Mbps,23449 kB/s
193.122.62.152,443,2a0b:21c0:100a:1b6:0:82e2:f628:ae2f,DE,Frankfurt,隧道,106 ms,100 Mbps,12902 kB/s
158.101.222.47,443,98.98.156.22,AE,Frankfurt,隧道,90 ms,108 Mbps,13926 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,84 ms,209 Mbps,26828 kB/s
143.47.249.14,443,2a0b:21c0:1007:c9:0:fc47:c69f:b309,DE,Frankfurt,隧道,93 ms,166 Mbps,21299 kB/s
138.2.155.94,443,2a0b:21c0:100a:1b3:0:eb89:c938:58ff,DE,Frankfurt,隧道,90 ms,128 Mbps,16486 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,81 ms,32 Mbps,4143 kB/s
138.2.162.226,443,2a0b:21c0:1007:ca:0:f766:cab9:ef91,DE,Frankfurt,隧道,101 ms,161 Mbps,20684 kB/s
