中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,36 ms,55 Mbps,7066 kB/s
144.21.39.72,443,2a0b:21c0:1007:1c7:0:82b6:f5b6:f949,DE,Frankfurt,隧道,90 ms,152 Mbps,19558 kB/s
144.21.53.48,443,2a0b:21c0:100a:1b1:0:71a5:9b48:481b,DE,Frankfurt,隧道,93 ms,110 Mbps,14131 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,150 ms,46 Mbps,5949 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,85 ms,251 Mbps,32153 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,64 ms,303 Mbps,38809 kB/s
152.70.191.118,443,2a0b:21c0:1007:ca:0:52ee:6082:d390,DE,Frankfurt,隧道,94 ms,136 Mbps,17510 kB/s
143.47.177.144,443,2a0b:21c0:100a:1b1:0:efe2:6c61:f12c,DE,Frankfurt,隧道,90 ms,82 Mbps,10547 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,6 ms,1144 Mbps,146432 kB/s
141.147.77.198,443,2a0b:21c0:1007:1cb:0:1b01:e734:d939,DE,Frankfurt,隧道,95 ms,140 Mbps,18022 kB/s
144.21.41.240,443,2606:f240:f00:b2ed:0:1033:e79:d6ee,US,Frankfurt,隧道,93 ms,232 Mbps,29798 kB/s
138.2.178.57,443,2a0b:21c0:1007:c7:0:f9be:cf6e:7333,DE,Frankfurt,隧道,91 ms,114 Mbps,14643 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,6 ms,37 Mbps,4851 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,91 ms,44 Mbps,5679 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,82 ms,1 Mbps,147 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,50 ms,394 Mbps,50483 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,77 ms,43 Mbps,5628 kB/s
138.2.128.92,443,23.236.112.222,AE,Frankfurt,隧道,94 ms,128 Mbps,16486 kB/s
158.101.200.177,443,2a0b:21c0:1007:1ca:0:2544:bd90:89b5,DE,Frankfurt,隧道,92 ms,150 Mbps,19251 kB/s
132.226.210.122,443,2606:f240:f00:46c4:0:b4a3:d307:6453,US,Frankfurt,隧道,95 ms,142 Mbps,18227 kB/s
138.2.172.106,443,2a0b:21c0:100a:1b6:0:e434:ba4:42f5,DE,Frankfurt,隧道,93 ms,121 Mbps,15564 kB/s
193.122.61.180,443,2606:f240:f00:a683:0:98e:3c45:16cd,US,Frankfurt,隧道,97 ms,222 Mbps,28467 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,281 Mbps,36044 kB/s
132.226.202.201,443,2a0b:21c0:1007:1ca:0:3547:b104:2f10,DE,Frankfurt,隧道,91 ms,134 Mbps,17203 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,112 Mbps,14336 kB/s
152.67.129.209,443,98.98.166.178,AE,Frankfurt,隧道,99 ms,176 Mbps,22630 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,45 Mbps,5770 kB/s
144.21.38.69,443,2a0b:21c0:1007:1c7:0:c44c:8750:1a46,DE,Frankfurt,隧道,91 ms,154 Mbps,19763 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,116 ms,148 Mbps,19046 kB/s
152.67.131.161,443,2a0b:21c0:1007:1c8:0:6aec:6396:e3e4,DE,Frankfurt,隧道,100 ms,164 Mbps,21094 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,100 ms,41 Mbps,5328 kB/s
141.148.231.198,443,2a0b:21c0:1007:1c7:0:5cb9:73d6:10e6,DE,Frankfurt,隧道,129 ms,143 Mbps,18329 kB/s
141.148.234.94,443,98.98.166.170,AE,Frankfurt,隧道,89 ms,126 Mbps,16179 kB/s
152.70.55.66,443,2a0b:21c0:100a:1b1:0:8078:5c47:24f1,DE,Frankfurt,隧道,93 ms,113 Mbps,14540 kB/s
141.147.85.60,443,2a0b:21c0:100a:1b1:0:889f:949f:e34,DE,Frankfurt,隧道,96 ms,99 Mbps,12697 kB/s
204.216.218.114,443,204.216.218.114,IT,Marseille,中转,101 ms,45 Mbps,5838 kB/s
130.162.225.20,443,2a0b:21c0:100a:1b0:0:ab5f:1084:789e,DE,Frankfurt,隧道,97 ms,132 Mbps,16998 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,89 ms,51 Mbps,6609 kB/s
152.70.184.139,443,2606:f240:f00:83a7:0:f0dd:3b76:7508,US,Frankfurt,隧道,91 ms,191 Mbps,24473 kB/s
150.230.127.79,443,2a0b:21c0:100a:1b3:0:a0ed:e6ab:2d9c,DE,Frankfurt,隧道,93 ms,134 Mbps,17203 kB/s
130.162.34.18,443,2a0b:21c0:100a:1b5:0:1d98:fc1:50fa,DE,Frankfurt,隧道,183 ms,131 Mbps,16793 kB/s
193.123.34.216,443,2606:f240:f00:2be4:0:384:c0e1:5882,US,Frankfurt,隧道,90 ms,227 Mbps,29081 kB/s
143.47.237.251,443,2a0b:21c0:1007:c8:0:cf6d:dadd:1f,DE,Frankfurt,隧道,115 ms,144 Mbps,18432 kB/s
129.159.206.55,443,2606:f240:f00:b2ed:0:a532:7f8d:e926,US,Frankfurt,隧道,101 ms,193 Mbps,24780 kB/s
141.147.92.210,443,2a0b:21c0:1007:c9:0:964d:7f59:eda9,DE,Frankfurt,隧道,97 ms,171 Mbps,21913 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,228 ms,74 Mbps,9594 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,219 ms,69 Mbps,8926 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,77 ms,43 Mbps,5524 kB/s
8.209.101.164,443,2606:f240:f00:46c4:0:3a91:99f8:f640,US,Frankfurt,隧道,156 ms,129 Mbps,16588 kB/s
47.242.60.161,443,47.242.60.161,HK,Hong Kong,中转,202 ms,84 Mbps,10854 kB/s
132.226.213.244,443,2606:f240:f00:6acf:0:e0f2:a74f:dcb2,US,Frankfurt,隧道,95 ms,193 Mbps,24780 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,180 ms,44 Mbps,5747 kB/s
141.147.75.104,443,2a0b:21c0:1007:ca:0:ca7:64df:deed,DE,Frankfurt,隧道,93 ms,179 Mbps,22937 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,297 ms,204 Mbps,26214 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,199 ms,57 Mbps,7388 kB/s
8.219.144.168,443,8.219.144.168,SG,Singapore,中转,226 ms,56 Mbps,7257 kB/s
193.123.252.41,443,128.14.110.206,US,Singapore,隧道,279 ms,37 Mbps,4809 kB/s
