中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.162.184.173,443,130.162.184.173,GB,London,中转,80 ms,48 Mbps,6173 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,27 ms,61 Mbps,7911 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,14 ms,67 Mbps,8697 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,75 ms,48 Mbps,6230 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,33 ms,494 Mbps,63283 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,48 Mbps,6156 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,20 ms,34 Mbps,4415 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,84 ms,43 Mbps,5549 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,80 ms,143 Mbps,18329 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,33 ms,128 Mbps,16486 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,140 ms,45 Mbps,5865 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,30 ms,55 Mbps,7129 kB/s
192.9.224.194,443,192.9.224.194,US,San Jose,中转,68 ms,1 Mbps,223 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,95 ms,41 Mbps,5323 kB/s
204.216.218.114,443,204.216.218.114,IT,Zurich,中转,90 ms,47 Mbps,6127 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,81 ms,42 Mbps,5468 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,80 ms,241 Mbps,30924 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,223 Mbps,28569 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,86 ms,214 Mbps,27443 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,118 Mbps,15155 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,77 ms,42 Mbps,5410 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,103 ms,252 Mbps,32256 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,97 ms,244 Mbps,31232 kB/s
192.9.132.79,443,104.28.201.73,US,San Jose,隧道,67 ms,265 Mbps,33996 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,180 Mbps,23142 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,138 ms,256 Mbps,32870 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,86 ms,56 Mbps,7257 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,122 ms,52 Mbps,6668 kB/s
