中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,68 ms,31 Mbps,4070 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,245 Mbps,31436 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,652 Mbps,83456 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,271 Mbps,34713 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,609 Mbps,78028 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,79 ms,264 Mbps,33792 kB/s
193.122.197.111,443,193.122.197.111,,colo.txt:Ashburn,中转,0 ms,328 Mbps,42086 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,77 ms,5 Mbps,693 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,76 ms,297 Mbps,38092 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,359 Mbps,45977 kB/s
47.254.143.119,443,98.98.166.170,AE,Frankfurt,隧道,90 ms,180 Mbps,23142 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,332 Mbps,42496 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,50 Mbps,6413 kB/s
141.144.196.168,443,2a0b:21c0:1007:1cb:0:2d83:b965:70a8,DE,Frankfurt,隧道,95 ms,188 Mbps,24064 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,7 ms,1288 Mbps,164864 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,241 ms,22 Mbps,2868 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,352 Mbps,45056 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,976 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,315 Mbps,40345 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,205 ms,56 Mbps,7216 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,77 ms,274 Mbps,35123 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,257 Mbps,32972 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,212 Mbps,27136 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,207 Mbps,26521 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,543 Mbps,69529 kB/s
138.2.152.236,443,163.123.193.10,DE,Frankfurt,隧道,91 ms,182 Mbps,23347 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,116 ms,46 Mbps,6006 kB/s
66.42.34.203,443,2001:19f0:7001:26ae:5400:4ff:fe66:d172,JP,Tokyo,隧道,158 ms,116 Mbps,14950 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,121 Mbps,15564 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,119 Mbps,15257 kB/s
192.9.138.241,443,192.9.138.241,309 Mbps,39628 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,43 ms,497 Mbps,63692 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,114 Mbps,14643 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,70 ms,308 Mbps,39424 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,88 ms,132 Mbps,16896 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,259 Mbps,33177 kB/s
144.24.176.86,443,2a0b:21c0:1007:1c7:0:7dde:dc1d:41b8,DE,Frankfurt,隧道,94 ms,192 Mbps,24678 kB/s
152.67.141.149,443,2a0b:21c0:1007:1c7:0:97c0:c4a:2215,DE,Frankfurt,隧道,94 ms,176 Mbps,22630 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,65 ms,342 Mbps,43827 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,108 ms,48 Mbps,6161 kB/s
47.245.33.33,443,47.245.33.33,JP,Tokyo,中转,166 ms,32 Mbps,4130 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,199 Mbps,25497 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,154 ms,88 Mbps,11264 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,225 ms,42 Mbps,5458 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,226 Mbps,28979 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,173 ms,103 Mbps,13209 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,223 ms,56 Mbps,7241 kB/s
158.101.210.61,443,2606:f240:f00:6acf:0:82d3:1eef:1b2d,US,Frankfurt,隧道,94 ms,196 Mbps,25190 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,40 Mbps,5205 kB/s
143.47.225.68,443,2a0b:21c0:1007:c8:0:ae1:d4d3:ab6e,DE,Frankfurt,隧道,97 ms,187 Mbps,23961 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,224 ms,47 Mbps,6104 kB/s
130.162.182.48,443,2a0b:21c0:1007:c7:0:c79c:abd1:d06b,DE,Frankfurt,隧道,93 ms,204 Mbps,26214 kB/s
143.47.227.245,443,2a0b:21c0:100a:1b0:0:5408:31aa:ec4d,DE,Frankfurt,隧道,122 ms,138 Mbps,17715 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,245 ms,36 Mbps,4710 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,224 ms,63 Mbps,8106 kB/s
154.16.55.129,443,154.16.55.129,JP,Tokyo,中转,159 ms,84 Mbps,10854 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,225 ms,61 Mbps,7893 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,223 ms,67 Mbps,8636 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,100 Mbps,12800 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,247 ms,36 Mbps,4651 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,312 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,227 ms,58 Mbps,7474 kB/s
140.238.15.251,443,140.238.15.251,KR,Seoul,中转,214 ms,27 Mbps,3496 kB/s
38.54.88.194,443,38.54.88.194,JP,Tokyo,中转,451 ms,74 Mbps,9493 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,243 ms,28 Mbps,3585 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,37 ms,540 Mbps,69222 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,234 ms,61 Mbps,7848 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,222 ms,62 Mbps,7945 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,79 ms,252 Mbps,32256 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,333 ms,57 Mbps,7316 kB/s
