中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.83.206.197,US,Seattle,隧道,52 ms,395 Mbps,50585 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,84 ms,704 Mbps,90214 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,252 Mbps,32358 kB/s
198.46.188.190,443,2a09:bac1:76a0:118::c7:11,US,Buffalo,隧道,35 ms,85 Mbps,10956 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,409 Mbps,52428 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,340 Mbps,43622 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,49 ms,29 Mbps,3827 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,382 Mbps,48947 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,17 ms,800 Mbps,102400 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:2cf,US,Los Angeles,隧道,61 ms,78 Mbps,10035 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,18 ms,34 Mbps,4355 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,19 ms,408 Mbps,52224 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,54 ms,382 Mbps,48947 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,200 Mbps,25600 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,54 ms,410 Mbps,52531 kB/s
43.153.103.203,443,43.153.103.203,424 Mbps,54272 kB/s
35.197.23.75,443,34.83.206.197,US,Seattle,隧道,52 ms,401 Mbps,51404 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,55 ms,403 Mbps,51609 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,59 ms,67 Mbps,8624 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,350 Mbps,44851 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,98 ms,50 Mbps,6418 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,28 ms,58 Mbps,7488 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,115 ms,492 Mbps,62976 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,55 ms,434 Mbps,55603 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,61 ms,44 Mbps,5709 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,199 Mbps,25497 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,171 Mbps,21913 kB/s
141.144.203.231,443,2606:f240:f00:eaf1:0:5e57:a7b3:6603,US,Frankfurt,隧道,106 ms,96 Mbps,12288 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,137 ms,67 Mbps,8633 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,146 Mbps,18739 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,206 ms,43 Mbps,5526 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,383 Mbps,49049 kB/s
143.47.249.82,443,2a0b:21c0:100a:1fa:0:56cf:260:d09a,DE,Frankfurt,隧道,108 ms,95 Mbps,12185 kB/s
