中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,568 Mbps,72806 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,78 ms,271 Mbps,34713 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,68 ms,416 Mbps,53350 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,321 Mbps,41164 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,58 ms,49 Mbps,6359 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,62 ms,348 Mbps,44646 kB/s
35.230.79.26,443,34.83.174.15,US,Seattle,隧道,124 ms,308 Mbps,39526 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,104 ms,824 Mbps,105472 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,62 ms,327 Mbps,41881 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,256 Mbps,32870 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,47 Mbps,6095 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,59 ms,587 Mbps,75161 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,90 ms,40 Mbps,5196 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,651 Mbps,83353 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,88 ms,254 Mbps,32563 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,310 Mbps,39731 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,102 ms,82 Mbps,10547 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,67 ms,153 Mbps,19660 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,98 ms,296 Mbps,37888 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,86 ms,61 Mbps,7860 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,314 Mbps,40243 kB/s
