中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,563 Mbps,72089 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:8d,US,Los Angeles,隧道,64 ms,82 Mbps,10547 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,98 ms,316 Mbps,40550 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,209 Mbps,26828 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,672 Mbps,86016 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,307 Mbps,39321 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,21 ms,91 Mbps,11673 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,20 Mbps,2612 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,124 ms,435 Mbps,55705 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,67 ms,324 Mbps,41574 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,308 Mbps,39526 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,129 Mbps,16588 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,41 Mbps,5320 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,212 Mbps,27136 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,72 ms,285 Mbps,36556 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,184 Mbps,23552 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,76 ms,80 Mbps,10240 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,251 Mbps,32153 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,70 ms,288 Mbps,36864 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,203 Mbps,26009 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,63 ms,395 Mbps,50585 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,296 Mbps,37990 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,67 ms,340 Mbps,43520 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,105 ms,258 Mbps,33075 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,303 Mbps,38809 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,336 Mbps,43008 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,72 ms,527 Mbps,67481 kB/s
35.198.83.144,443,98.98.166.170,AE,Frankfurt,隧道,125 ms,185 Mbps,23756 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,73 ms,47 Mbps,6035 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,112 Mbps,14336 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,45 Mbps,5878 kB/s
141.148.246.157,443,2606:f240:f00:a683:0:30b8:a63:cf7c,US,Frankfurt,隧道,99 ms,186 Mbps,23859 kB/s
141.147.13.73,443,2606:f240:f00:b2ed:0:1e5b:3ce3:eb7d,US,Frankfurt,隧道,93 ms,162 Mbps,20787 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,203 Mbps,26009 kB/s
47.254.175.215,443,2606:f240:f00:2be4:0:53e:8f39:f88c,US,Frankfurt,隧道,117 ms,250 Mbps,32051 kB/s
130.162.182.76,443,130.162.182.76,GB,London,中转,97 ms,292 Mbps,37376 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,212 ms,31 Mbps,3974 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,223 ms,74 Mbps,9474 kB/s
141.147.90.228,443,2a0b:21c0:100a:1f9:0:4316:6844:cc77,DE,Frankfurt,隧道,182 ms,117 Mbps,15052 kB/s
152.70.63.124,443,2a0b:21c0:1007:1c7:0:329d:c8c1:2e01,DE,Frankfurt,隧道,94 ms,145 Mbps,18636 kB/s
140.238.121.164,443,2a0b:21c0:100a:1b5:0:7b82:5da9:3ea0,DE,Frankfurt,隧道,97 ms,106 Mbps,13619 kB/s
141.147.94.146,443,2a0b:21c0:1007:cb:0:7674:990d:ff1a,DE,Frankfurt,隧道,100 ms,198 Mbps,25395 kB/s
138.3.243.29,443,2a0b:21c0:100a:1b3:0:ccae:a553:b86d,DE,Frankfurt,隧道,181 ms,129 Mbps,16588 kB/s
130.162.45.225,443,2606:f240:f00:a683:0:22f6:8f96:7208,US,Frankfurt,隧道,91 ms,228 Mbps,29184 kB/s
8.222.193.65,443,8.222.193.65,,Singapore,中转,0 ms,66 Mbps,8558 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,218 ms,65 Mbps,8358 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,214 ms,80 Mbps,10240 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,215 ms,21 Mbps,2726 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,315 ms,70 Mbps,9003 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,218 ms,36 Mbps,4683 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,340 kB/s
47.74.4.97,443,47.74.4.97,JP,Tokyo,中转,161 ms,18 Mbps,2428 kB/s
129.154.50.220,443,129.154.50.220,KR,Tokyo,中转,177 ms,89 Mbps,11468 kB/s
8.219.190.62,443,8.219.190.62,SG,Singapore,中转,365 ms,67 Mbps,8615 kB/s
144.24.83.117,443,144.24.83.117,KR,Seoul,中转,250 ms,42 Mbps,5414 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,323 ms,63 Mbps,8185 kB/s
193.122.101.195,443,193.122.101.195,KR,Hong Kong,中转,180 ms,72 Mbps,9284 kB/s
131.186.33.118,443,131.186.33.118,JP,Tokyo,中转,291 ms,30 Mbps,3934 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,223 ms,56 Mbps,7253 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,257 ms,58 Mbps,7498 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,121 ms,143 Mbps,18329 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,213 ms,31 Mbps,4038 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,222 ms,51 Mbps,6563 kB/s
204.110.220.3,443,204.110.220.175,US,,隧道,85 ms,208 Mbps,26624 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,181 ms,34 Mbps,4445 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,82 ms,232 Mbps,29696 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,223 ms,60 Mbps,7749 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,268 ms,29 Mbps,3778 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,27 ms,500 Mbps,64000 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,226 ms,63 Mbps,8091 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,224 ms,14 Mbps,1843 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,88 ms,149 Mbps,19148 kB/s
103.137.63.3,443,61.224.106.121,TW,,隧道,321 ms,70 Mbps,8960 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,86 ms,5 Mbps,752 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,35 ms,541 Mbps,69324 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,89 ms,263 Mbps,33689 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,94 ms,904 Mbps,115712 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,91 ms,230 Mbps,29491 kB/s
54.203.85.46,443,204.110.220.196,US,,隧道,184 ms,235 Mbps,30105 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,244 Mbps,31334 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,137 ms,243 Mbps,31129 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,95 ms,241 Mbps,30924 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,236 Mbps,30208 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,206 ms,63 Mbps,8143 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,91 ms,232 Mbps,29696 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,93 ms,229 Mbps,29388 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,108 ms,530 Mbps,67891 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,214 ms,0 Mbps,79 kB/s
150.230.118.19,443,98.98.156.10,AE,Frankfurt,隧道,93 ms,115 Mbps,14745 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,105 ms,202 Mbps,25907 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,144 ms,204 Mbps,26214 kB/s
130.61.114.171,443,130.61.114.171,DE,Frankfurt,中转,90 ms,257 Mbps,32972 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,223 ms,72 Mbps,9275 kB/s
138.3.251.223,443,98.98.166.174,AE,Frankfurt,隧道,90 ms,216 Mbps,27648 kB/s
8.209.70.133,443,163.123.193.5,DE,Frankfurt,隧道,91 ms,187 Mbps,23961 kB/s
141.147.93.35,443,2a0b:21c0:100a:1f9:0:db53:bbaa:6549,DE,Frankfurt,隧道,97 ms,103 Mbps,13209 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,119 ms,49 Mbps,6383 kB/s
8.222.226.92,443,8.222.226.92,SG,Singapore,中转,219 ms,61 Mbps,7821 kB/s
8.219.164.237,443,8.219.164.237,SG,Singapore,中转,217 ms,68 Mbps,8712 kB/s
8.211.5.183,443,2a0b:21c0:1007:1c7:0:575b:f4ce:45e4,DE,Frankfurt,隧道,91 ms,151 Mbps,19353 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,221 ms,67 Mbps,8672 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,221 ms,65 Mbps,8359 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,219 ms,57 Mbps,7410 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,94 ms,197 Mbps,25292 kB/s
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,65 ms,55 Mbps,7143 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,96 ms,111 Mbps,14233 kB/s
146.56.132.247,443,146.56.132.247,KR,Tokyo,中转,239 ms,12 Mbps,1638 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,76 ms,45 Mbps,5826 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,75 ms,44 Mbps,5655 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,218 ms,60 Mbps,7687 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,185 ms,2 Mbps,358 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,272 ms,59 Mbps,7589 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,71 ms,73 Mbps,9357 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,220 ms,68 Mbps,8792 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,284 Mbps,36352 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,226 ms,51 Mbps,6568 kB/s
144.21.61.70,443,2a0b:21c0:1007:cb:0:1ad6:cbc5:dc5b,DE,Frankfurt,隧道,93 ms,184 Mbps,23552 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,210 ms,64 Mbps,8197 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,217 ms,70 Mbps,9015 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,73 ms,293 Mbps,37580 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,222 ms,64 Mbps,8216 kB/s
140.238.13.96,443,140.238.13.96,KR,Seoul,中转,182 ms,88 Mbps,11366 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,210 ms,74 Mbps,9473 kB/s
143.47.245.113,443,98.98.166.202,AE,Frankfurt,隧道,189 ms,167 Mbps,21401 kB/s
193.122.61.167,443,193.122.61.167,DE,,中转,171 ms,44 Mbps,5675 kB/s
158.180.68.56,443,158.180.68.56,KR,Tokyo,中转,182 ms,84 Mbps,10752 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,37 ms,65 Mbps,8328 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,296 ms,67 Mbps,8670 kB/s
8.211.40.99,443,2a0b:21c0:1007:cb:0:793a:202a:598d,DE,Frankfurt,隧道,178 ms,176 Mbps,22630 kB/s
8.219.70.151,443,8.219.70.151,SG,Singapore,中转,360 ms,65 Mbps,8393 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,72 ms,1 Mbps,242 kB/s
143.47.176.54,443,2606:f240:f00:eaf1:0:b030:911e:2c07,US,Frankfurt,隧道,93 ms,112 Mbps,14336 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,163 ms,49 Mbps,6333 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,65 ms,78 Mbps,10035 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,217 ms,69 Mbps,8898 kB/s
141.147.51.21,443,141.147.51.21,DE,,中转,93 ms,225 Mbps,28876 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,213 ms,29 Mbps,3750 kB/s
141.147.161.250,443,141.147.161.250,JP,Tokyo,中转,211 ms,37 Mbps,4744 kB/s
129.213.165.166,443,129.213.165.166,US,,中转,58 ms,647 Mbps,82841 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,268 Mbps,34304 kB/s
130.162.236.125,443,2a0b:21c0:100a:1f9:0:5bb4:b8cf:70b7,DE,Frankfurt,隧道,143 ms,131 Mbps,16793 kB/s
152.70.63.67,443,2a0b:21c0:100a:1b2:0:19a7:694f:6139,DE,Frankfurt,隧道,94 ms,125 Mbps,16076 kB/s
141.144.207.208,443,2a0b:21c0:1007:cb:0:48a:64db:5995,DE,Frankfurt,隧道,96 ms,206 Mbps,26419 kB/s
