中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.123.59.84,443,2a0b:21c0:100a:1f9:0:7180:6a29:84b1,DE,Frankfurt,隧道,106 ms,115 Mbps,14745 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,19 ms,357 Mbps,45772 kB/s
150.230.113.213,443,2a0b:21c0:1007:c9:0:1c2f:6edc:659f,DE,Frankfurt,隧道,107 ms,169 Mbps,21708 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,30 ms,7 Mbps,969 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,28 ms,76 Mbps,9798 kB/s
130.61.135.158,443,2a0b:21c0:100a:1b3:0:d430:f77c:95a4,DE,Frankfurt,隧道,160 ms,106 Mbps,13619 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,23 ms,72 Mbps,9244 kB/s
141.144.233.240,443,2a0b:21c0:1007:1c8:0:ac6d:9147:cbe9,DE,Frankfurt,隧道,106 ms,135 Mbps,17305 kB/s
130.162.183.194,443,2a0b:21c0:1007:c9:0:513d:a0ce:1fcc,DE,Frankfurt,隧道,111 ms,124 Mbps,15974 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,53 ms,1 Mbps,131 kB/s
152.70.51.74,443,2a0b:21c0:100a:1b6:0:7dbe:1edb:6a70,DE,Frankfurt,隧道,106 ms,108 Mbps,13824 kB/s
129.159.196.53,443,98.98.156.6,AE,Frankfurt,隧道,107 ms,104 Mbps,13312 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,106 ms,41 Mbps,5283 kB/s
193.123.36.56,443,2606:f240:f00:b2ed:0:3b7b:80b8:8dc5,US,Frankfurt,隧道,105 ms,149 Mbps,19148 kB/s
141.147.40.57,443,2a0b:21c0:100a:1b4:0:81ba:5b4f:afc,DE,Frankfurt,隧道,119 ms,97 Mbps,12492 kB/s
141.148.233.185,443,2a0b:21c0:100a:1b6:0:b9d6:31a2:f546,DE,Frankfurt,隧道,106 ms,96 Mbps,12390 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,53 ms,56 Mbps,7225 kB/s
152.70.54.51,443,2a0b:21c0:1007:1ca:0:563:3a05:709d,DE,Frankfurt,隧道,112 ms,132 Mbps,16896 kB/s
193.123.39.187,443,2a0b:21c0:1007:c9:0:8482:f5f6:5933,DE,Frankfurt,隧道,106 ms,192 Mbps,24678 kB/s
138.2.166.196,443,2a0b:21c0:1007:c7:0:d9c2:1034:fd66,DE,Frankfurt,隧道,109 ms,132 Mbps,16896 kB/s
130.61.83.37,443,104.28.197.7,DE,Frankfurt,隧道,107 ms,184 Mbps,23552 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,106 ms,89 Mbps,11468 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,418 Mbps,53555 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,261 Mbps,33484 kB/s
150.230.144.132,443,2a0b:21c0:1007:1cb:0:7014:e39:2441,DE,Frankfurt,隧道,106 ms,192 Mbps,24576 kB/s
129.159.254.242,443,2a0b:21c0:100a:1b3:0:2339:8901:d9eb,DE,Frankfurt,隧道,120 ms,106 Mbps,13619 kB/s
141.148.237.148,443,98.98.166.174,AE,Frankfurt,隧道,137 ms,190 Mbps,24371 kB/s
138.3.255.182,443,2a0b:21c0:100a:1b2:0:88b:81b4:c202,DE,Frankfurt,隧道,127 ms,108 Mbps,13824 kB/s
152.70.54.66,443,163.123.193.4,DE,Frankfurt,隧道,150 ms,186 Mbps,23859 kB/s
141.144.204.175,443,98.98.166.190,AE,Frankfurt,隧道,138 ms,168 Mbps,21504 kB/s
132.226.133.28,443,2a0b:21c0:1007:c7:0:7bee:be0:c57,DE,Frankfurt,隧道,107 ms,179 Mbps,22937 kB/s
141.144.239.145,443,2a0b:21c0:1007:c7:0:a4bf:f5ba:a4fc,DE,Frankfurt,隧道,106 ms,184 Mbps,23552 kB/s
152.67.150.41,443,23.236.112.222,AE,Frankfurt,隧道,109 ms,92 Mbps,11878 kB/s
