中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,248 Mbps,31744 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,2 ms,80 Mbps,10240 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,72 ms,46 Mbps,6012 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,5 ms,423 Mbps,54169 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,93 ms,367 Mbps,47001 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,9 ms,130 Mbps,16691 kB/s
152.67.231.226,443,2603:c024:c011:e604:b4a7:a00f:ce99:dfa9,US,San Jose,隧道,4 ms,840 Mbps,107520 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,22 ms,368 Mbps,47104 kB/s
38.180.29.86,443,38.180.29.86,JP,Tokyo,中转,106 ms,188 Mbps,24166 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,44 Mbps,5651 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,78 ms,152 Mbps,19456 kB/s
45.32.25.171,443,45.32.25.171,JP,Tokyo,中转,124 ms,178 Mbps,22835 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,3 ms,164 Mbps,20992 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,149 ms,46 Mbps,5947 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,182 ms,47 Mbps,6097 kB/s
141.144.192.37,443,2a0b:21c0:100a:1b5:0:516e:8512:f65f,DE,Frankfurt,隧道,155 ms,80 Mbps,10342 kB/s
144.21.52.2,443,2a0b:21c0:1007:ca:0:6f86:696b:dc75,DE,Frankfurt,隧道,156 ms,74 Mbps,9491 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,132 ms,140 Mbps,17920 kB/s
158.101.221.41,443,2a0b:21c0:1007:c7:0:b094:a825:d2b2,DE,Frankfurt,隧道,162 ms,79 Mbps,10137 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,173 ms,131 Mbps,16793 kB/s
158.101.141.147,443,158.101.141.147,JP,Tokyo,中转,159 ms,42 Mbps,5380 kB/s
130.162.170.31,443,2a0b:21c0:1007:c9:0:6dbb:90:d166,DE,Frankfurt,隧道,162 ms,108 Mbps,13824 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,172 ms,109 Mbps,14028 kB/s
132.226.1.227,443,2603:c021:8001:801:f494:88cb:3117:e10,JP,Tokyo,隧道,150 ms,105 Mbps,13516 kB/s
150.230.22.241,443,2a0b:21c0:100a:1b0:0:bb6c:989a:711b,DE,Frankfurt,隧道,183 ms,78 Mbps,10035 kB/s
193.123.60.248,443,2a0b:21c0:100a:1b7:0:881a:e572:85f2,DE,Frankfurt,隧道,155 ms,77 Mbps,9932 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,169 ms,83 Mbps,10649 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,171 ms,112 Mbps,14336 kB/s
141.144.245.17,443,2a0b:21c0:100a:1b1:0:a88:4d35:a80c,DE,Frankfurt,隧道,153 ms,77 Mbps,9924 kB/s
