中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,290 Mbps,37171 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,692 Mbps,88576 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,244 Mbps,31232 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,48 Mbps,6221 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,247 Mbps,31641 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,88 ms,29 Mbps,3793 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,40 ms,707 Mbps,90521 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,100 ms,45 Mbps,5793 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,65 ms,327 Mbps,41881 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,300 Mbps,38400 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,239 Mbps,30617 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,197 Mbps,25292 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,255 Mbps,32665 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,290 Mbps,37171 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,293 Mbps,37580 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,416 Mbps,53248 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,290 Mbps,37171 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,134 Mbps,17203 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,3 ms,424 Mbps,54272 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,308 Mbps,39424 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,316 Mbps,40550 kB/s
47.254.155.85,443,2a0b:21c0:1007:cb:0:63cb:23e1:9ce6,DE,Frankfurt,隧道,85 ms,138 Mbps,17715 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,101 ms,344 Mbps,44134 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,55 ms,66 Mbps,8533 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,66 ms,339 Mbps,43417 kB/s
140.238.127.106,443,2a0b:21c0:1007:c8:0:9515:d52f:5f30,DE,Frankfurt,隧道,98 ms,134 Mbps,17203 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,228 Mbps,29184 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,268 Mbps,34304 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,41 ms,528 Mbps,67584 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,49 Mbps,6303 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,181 Mbps,23244 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,96 ms,132 Mbps,16896 kB/s
141.147.115.158,443,2a0b:21c0:100a:1b3:0:5e68:8937:1fd3,DE,Frankfurt,隧道,94 ms,129 Mbps,16588 kB/s
141.147.94.146,443,2a0b:21c0:1007:cb:0:7674:990d:ff1a,DE,Frankfurt,隧道,88 ms,146 Mbps,18739 kB/s
35.198.83.144,443,98.98.166.170,AE,Frankfurt,隧道,87 ms,152 Mbps,19456 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,190 ms,232 Mbps,29696 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,76 ms,45 Mbps,5859 kB/s
150.230.118.19,443,98.98.156.10,AE,Frankfurt,隧道,89 ms,120 Mbps,15360 kB/s
8.209.70.133,443,163.123.193.5,DE,Frankfurt,隧道,144 ms,224 Mbps,28774 kB/s
143.47.245.113,443,98.98.166.202,AE,Frankfurt,隧道,95 ms,126 Mbps,16179 kB/s
152.70.186.244,443,2606:f240:f00:83a7:0:f180:7a69:a46b,US,Frankfurt,隧道,87 ms,216 Mbps,27750 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,218 ms,28 Mbps,3640 kB/s
152.67.132.115,443,2606:f240:f00:2be4:0:aae6:e53:88f5,US,Frankfurt,隧道,96 ms,203 Mbps,26009 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,225 ms,10 Mbps,1309 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,223 ms,71 Mbps,9170 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,222 ms,63 Mbps,8087 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,84 Mbps,10752 kB/s
8.222.193.65,443,8.222.193.65,62 Mbps,7985 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,223 ms,66 Mbps,8464 kB/s
8.219.126.240,443,8.219.126.240,SG,Singapore,中转,224 ms,66 Mbps,8569 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,186 ms,84 Mbps,10752 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,243 ms,0 Mbps,49 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,35 ms,512 Mbps,65536 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,316 ms,59 Mbps,7651 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,225 ms,46 Mbps,5987 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,215 ms,69 Mbps,8868 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,243 ms,30 Mbps,3966 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,223 ms,2 Mbps,294 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,208 ms,31 Mbps,4094 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,25 ms,522 Mbps,66867 kB/s
146.56.102.56,443,2602:ffe4:407:20da:0:c8cf:11a2:bfcc,SG,Singapore,隧道,240 ms,47 Mbps,6114 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,205 ms,22 Mbps,2895 kB/s
204.110.223.49,443,204.110.223.49,US,,中转,34 ms,864 Mbps,110592 kB/s
141.147.186.227,443,141.147.186.227,JP,Tokyo,中转,221 ms,67 Mbps,8582 kB/s
152.69.218.55,443,152.69.218.55,SG,Singapore,中转,222 ms,46 Mbps,5992 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,85 ms,122 Mbps,15667 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,85 ms,237 Mbps,30412 kB/s
54.203.85.46,443,204.110.220.196,US,,隧道,256 ms,241 Mbps,30924 kB/s
103.137.63.3,443,122.118.161.217,TW,,隧道,206 ms,74 Mbps,9525 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,333 ms,76 Mbps,9774 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,82 ms,279 Mbps,35737 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,100 ms,6 Mbps,782 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,88 ms,557 Mbps,71372 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,86 ms,107 Mbps,13721 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,144 ms,620 Mbps,79360 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,219 ms,62 Mbps,8020 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,47 ms,912 Mbps,116736 kB/s
204.110.220.3,443,204.110.220.175,US,,隧道,90 ms,216 Mbps,27750 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,83 ms,116 Mbps,14950 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,202 ms,59 Mbps,7632 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,88 ms,231 Mbps,29593 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,105 ms,228 Mbps,29286 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,202 ms,52 Mbps,6711 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,99 ms,187 Mbps,23961 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,88 ms,213 Mbps,27340 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,229 ms,224 Mbps,28672 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,87 ms,222 Mbps,28467 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,259 ms,224 Mbps,28672 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,86 ms,220 Mbps,28160 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,88 ms,213 Mbps,27340 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,86 ms,80 Mbps,10342 kB/s
130.162.45.225,443,2606:f240:f00:a683:0:22f6:8f96:7208,US,Frankfurt,隧道,86 ms,232 Mbps,29798 kB/s
129.151.205.193,443,129.151.205.193,SE,Stockholm,中转,94 ms,243 Mbps,31129 kB/s
193.123.61.79,443,98.98.156.10,AE,Frankfurt,隧道,89 ms,141 Mbps,18124 kB/s
143.47.176.54,443,2606:f240:f00:eaf1:0:b030:911e:2c07,US,Frankfurt,隧道,92 ms,131 Mbps,16793 kB/s
143.47.243.139,443,98.98.156.26,AE,Frankfurt,隧道,93 ms,126 Mbps,16179 kB/s
8.209.64.98,443,163.123.193.8,DE,Frankfurt,隧道,87 ms,209 Mbps,26828 kB/s
141.144.206.39,443,2a0b:21c0:1007:c7:0:c911:9ba0:6283,DE,Frankfurt,隧道,89 ms,214 Mbps,27443 kB/s
8.219.190.62,443,8.219.190.62,SG,Singapore,中转,223 ms,67 Mbps,8664 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,89 ms,49 Mbps,6359 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,134 ms,305 Mbps,39116 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,260 Mbps,33382 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,218 ms,63 Mbps,8089 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,217 ms,66 Mbps,8524 kB/s
138.2.181.226,443,98.98.166.170,AE,Frankfurt,隧道,150 ms,148 Mbps,19046 kB/s
141.147.16.83,443,2a0b:21c0:1007:1c7:0:dafd:f0df:c8b9,DE,Frankfurt,隧道,87 ms,132 Mbps,16896 kB/s
47.241.209.61,443,8.222.175.6,SG,,隧道,223 ms,1 Mbps,205 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,147 ms,43 Mbps,5617 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,219 ms,61 Mbps,7916 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,92 ms,320 Mbps,41062 kB/s
8.211.5.183,443,2a0b:21c0:1007:1c7:0:575b:f4ce:45e4,DE,Frankfurt,隧道,90 ms,129 Mbps,16588 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,226 ms,62 Mbps,8029 kB/s
143.47.255.128,443,2a0b:21c0:1007:c9:0:d1fc:8fd6:a545,DE,Frankfurt,隧道,182 ms,140 Mbps,18022 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,86 ms,108 Mbps,13824 kB/s
47.254.175.215,443,2606:f240:f00:2be4:0:53e:8f39:f88c,US,Frankfurt,隧道,174 ms,233 Mbps,29900 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,223 ms,59 Mbps,7644 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,186 ms,11 Mbps,1457 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,224 ms,67 Mbps,8701 kB/s
129.213.165.166,443,129.213.165.166,US,,中转,3 ms,856 Mbps,109568 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,73 ms,2 Mbps,266 kB/s
144.21.39.113,443,2a0b:21c0:1007:1c7:0:bd62:8e4c:c37a,DE,Frankfurt,隧道,89 ms,136 Mbps,17408 kB/s
141.148.246.157,443,2606:f240:f00:a683:0:30b8:a63:cf7c,US,Frankfurt,隧道,105 ms,189 Mbps,24268 kB/s
144.21.61.70,443,2a0b:21c0:1007:cb:0:1ad6:cbc5:dc5b,DE,Frankfurt,隧道,88 ms,136 Mbps,17510 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,220 ms,62 Mbps,8038 kB/s
132.226.209.222,443,2a0b:21c0:100a:1b7:0:6c26:8ec3:9f04,DE,Frankfurt,隧道,174 ms,121 Mbps,15564 kB/s
140.238.123.93,443,2a0b:21c0:100a:1b2:0:2a32:b31b:f33c,DE,Frankfurt,隧道,150 ms,120 Mbps,15360 kB/s
141.147.87.37,443,2606:f240:f00:5a42:0:5909:fdc5:8339,US,Frankfurt,隧道,201 ms,234 Mbps,30003 kB/s
144.24.83.117,443,144.24.83.117,KR,Seoul,中转,190 ms,47 Mbps,6077 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,68 ms,86 Mbps,11059 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,224 ms,70 Mbps,9066 kB/s
141.147.108.28,443,2a0b:21c0:100a:1b3:0:7b3d:a173:7887,DE,Frankfurt,隧道,182 ms,124 Mbps,15974 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,217 ms,66 Mbps,8493 kB/s
150.230.112.19,443,98.98.156.34,AE,Frankfurt,隧道,93 ms,112 Mbps,14438 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,264 ms,80 Mbps,10342 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,75 ms,297 Mbps,38092 kB/s
8.211.11.169,443,2a0b:21c0:1007:1ca:0:3d32:6bbf:49,DE,Frankfurt,隧道,86 ms,146 Mbps,18739 kB/s
140.238.15.251,443,140.238.15.251,KR,Seoul,中转,187 ms,7 Mbps,1000 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,294 ms,71 Mbps,9131 kB/s
8.210.118.122,443,8.210.118.122,HK,Hong Kong,中转,202 ms,73 Mbps,9411 kB/s
138.3.245.151,443,2606:f240:f00:2be4:0:a9bf:15cf:176b,US,Frankfurt,隧道,195 ms,190 Mbps,24371 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,346 ms,63 Mbps,8118 kB/s
152.67.65.201,443,152.67.65.201,CH,Milan,中转,106 ms,43 Mbps,5559 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,196 ms,71 Mbps,9127 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,204 ms,54 Mbps,7027 kB/s
144.24.171.51,443,98.98.166.170,AE,Frankfurt,隧道,86 ms,149 Mbps,19148 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,58 Mbps,7503 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,134 ms,50 Mbps,6465 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,26 ms,55 Mbps,7167 kB/s
141.147.13.73,443,2606:f240:f00:b2ed:0:1e5b:3ce3:eb7d,US,Frankfurt,隧道,95 ms,228 Mbps,29286 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,224 ms,62 Mbps,8011 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,213 ms,8 Mbps,1042 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,224 ms,61 Mbps,7928 kB/s
140.238.121.164,443,2a0b:21c0:100a:1b5:0:7b82:5da9:3ea0,DE,Frankfurt,隧道,106 ms,122 Mbps,15667 kB/s
8.219.70.151,443,8.219.70.151,SG,Singapore,中转,224 ms,59 Mbps,7633 kB/s
141.147.118.235,443,2a0b:21c0:100a:1b1:0:4f0b:111c:c28e,DE,Frankfurt,隧道,91 ms,109 Mbps,14028 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,298 ms,56 Mbps,7231 kB/s
47.74.4.97,443,47.74.4.97,JP,Tokyo,中转,161 ms,30 Mbps,3876 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,86 ms,44 Mbps,5666 kB/s
