中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,35 ms,461 Mbps,59084 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,36 ms,84 Mbps,10752 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,268 Mbps,34304 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,59 ms,50 Mbps,6409 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,81 ms,168 Mbps,21504 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,55 ms,65 Mbps,8382 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,392 Mbps,50176 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,178 Mbps,22835 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,373 Mbps,47820 kB/s
35.197.23.75,443,34.145.46.165,US,Seattle,隧道,169 ms,484 Mbps,61952 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,23 ms,319 Mbps,40857 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,424 Mbps,54272 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,108 ms,275 Mbps,35225 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,357 Mbps,45772 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,76 ms,700 Mbps,89600 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,94 Mbps,12083 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,29 ms,639 Mbps,81817 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,49 ms,307 Mbps,39321 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,50 ms,429 Mbps,54988 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,428 Mbps,54886 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,118 ms,388 Mbps,49766 kB/s
35.230.79.26,443,34.145.46.165,US,Seattle,隧道,56 ms,395 Mbps,50585 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,77 ms,55 Mbps,7052 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,64 ms,32 Mbps,4125 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,65 ms,484 Mbps,62054 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,313 Mbps,40140 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,42 Mbps,5496 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,181 Mbps,23244 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,124 Mbps,15872 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,49 Mbps,6330 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,48 Mbps,6209 kB/s
129.159.252.129,443,2a0b:21c0:1007:1c8:0:98d4:e8d0:b1e2,DE,Frankfurt,隧道,107 ms,193 Mbps,24780 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,206 Mbps,26419 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,66 ms,363 Mbps,46489 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,123 Mbps,15769 kB/s
141.147.65.207,443,2a0b:21c0:100a:1b5:0:d8b5:620b:f232,DE,Düsseldorf,隧道,106 ms,107 Mbps,13721 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,213 ms,2 Mbps,328 kB/s
141.148.241.173,443,98.98.156.34,AE,Frankfurt,隧道,106 ms,113 Mbps,14540 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,170 Mbps,21811 kB/s
193.123.39.2,443,163.123.193.24,DE,Frankfurt,隧道,109 ms,103 Mbps,13209 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,199 ms,37 Mbps,4748 kB/s
143.47.191.7,443,98.98.156.30,AE,Frankfurt,隧道,116 ms,112 Mbps,14438 kB/s
143.47.176.224,443,98.98.166.58,AE,Frankfurt,隧道,117 ms,183 Mbps,23449 kB/s
152.70.62.163,443,98.98.166.198,AE,Frankfurt,隧道,287 ms,176 Mbps,22528 kB/s
130.162.210.215,443,163.123.193.5,DE,Frankfurt,隧道,106 ms,171 Mbps,21913 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,211 ms,67 Mbps,8650 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,214 ms,68 Mbps,8791 kB/s
138.2.158.180,443,2606:f240:f00:5a42:0:6844:6574:2969,US,Frankfurt,隧道,106 ms,161 Mbps,20684 kB/s
152.70.191.90,443,2606:f240:f00:46c4:0:69b7:dab6:1165,US,Frankfurt,隧道,106 ms,103 Mbps,13209 kB/s
144.24.188.80,443,2a0b:21c0:100a:1b0:0:a202:7ddc:33ff,DE,Frankfurt,隧道,108 ms,108 Mbps,13926 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,197 ms,86 Mbps,11059 kB/s
144.21.59.83,443,2606:f240:f00:2be4:0:1c14:721f:2e52,US,Frankfurt,隧道,105 ms,176 Mbps,22630 kB/s
132.226.131.189,443,2606:f240:f00:83a7:0:74b9:f985:2a54,US,Frankfurt,隧道,105 ms,166 Mbps,21299 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,270 ms,0 Mbps,109 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,169 ms,92 Mbps,11878 kB/s
141.147.178.154,443,141.147.178.154,JP,Tokyo,中转,205 ms,36 Mbps,4729 kB/s
8.219.54.203,443,8.219.54.203,SG,Singapore,中转,217 ms,62 Mbps,8060 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,208 ms,70 Mbps,9010 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,195 ms,71 Mbps,9203 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,60 ms,19 Mbps,2455 kB/s
204.110.220.3,443,204.110.220.175,US,,隧道,61 ms,308 Mbps,39424 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,17 ms,517 Mbps,66252 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,212 ms,67 Mbps,8664 kB/s
138.2.104.102,443,138.2.104.102,SG,Singapore,中转,302 ms,65 Mbps,8369 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,65 ms,346 Mbps,44339 kB/s
146.56.100.177,443,2602:ffe4:407:20da:0:10f7:402e:e4c5,SG,Singapore,隧道,232 ms,58 Mbps,7473 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,212 ms,62 Mbps,8013 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,60 ms,300 Mbps,38502 kB/s
155.248.165.141,443,2602:ffe4:407:20d9:0:fb6f:e70a:74c4,SG,Singapore,隧道,230 ms,55 Mbps,7153 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,100 ms,196 Mbps,25088 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,329 ms,65 Mbps,8440 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,51 ms,343 Mbps,43929 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,212 ms,64 Mbps,8233 kB/s
103.137.63.3,443,61.224.120.103,TW,,隧道,192 ms,75 Mbps,9617 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,108 ms,165 Mbps,21196 kB/s
193.123.81.105,443,193.123.81.105,AE,Frankfurt,中转,214 ms,43 Mbps,5608 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,97 ms,136 Mbps,17510 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,113 ms,198 Mbps,25395 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,39 ms,446 Mbps,57139 kB/s
54.203.85.46,443,204.110.220.246,US,,隧道,65 ms,369 Mbps,47308 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,105 ms,47 Mbps,6104 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,109 ms,192 Mbps,24678 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,110 ms,186 Mbps,23859 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,217 ms,57 Mbps,7365 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,109 ms,184 Mbps,23654 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,112 ms,179 Mbps,22937 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,109 ms,182 Mbps,23347 kB/s
141.147.75.121,443,2a0b:21c0:1007:c7:0:51d2:bf86:553b,DE,Frankfurt,隧道,112 ms,144 Mbps,18534 kB/s
130.162.253.179,443,2606:f240:f00:2be4:0:ef8:6679:32f5,US,Frankfurt,隧道,106 ms,172 Mbps,22016 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,209 ms,65 Mbps,8369 kB/s
152.70.57.246,443,2606:f240:f00:a683:0:1856:87a1:c35b,US,Frankfurt,隧道,106 ms,169 Mbps,21708 kB/s
132.145.9.16,443,2a0b:21c0:100a:1b2:0:a920:f269:b5b7,DE,Frankfurt,隧道,108 ms,103 Mbps,13209 kB/s
152.70.177.222,443,2a0b:21c0:100a:1f9:0:6136:18a2:b929,DE,Frankfurt,隧道,108 ms,97 Mbps,12492 kB/s
143.47.182.223,443,98.98.156.18,AE,Frankfurt,隧道,106 ms,72 Mbps,9339 kB/s
141.147.68.94,443,98.98.156.34,AE,Frankfurt,隧道,107 ms,99 Mbps,12697 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,40 Mbps,5149 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,53 ms,47 Mbps,6073 kB/s
152.67.151.117,443,2a0b:21c0:100a:1b4:0:6314:303c:72e4,DE,Frankfurt,隧道,177 ms,106 Mbps,13619 kB/s
